mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,zcr_0
-585.84143,-58.97233000000001,-29.342640000000003,30.933940000000003,4.4339595,4.502607,-26.059082,14.150091,2.278089,2.2633429,-6.1215019999999996,0.07063629,1.4248059,0.58231497,1.7642752,-2.3509857999999997,-1.9215661,3.6335943,-0.62107384,-2.226937,0.22265625
-530.1455,-97.673965,-45.23353,41.850722999999995,17.5211,1.0359113000000002,-36.292374,15.132109,5.4132175,8.752718,-9.8925905,-6.570139,2.8303027000000003,8.828234,-2.5185995,-3.3655555,-4.0625567,6.780386,-1.5222247,0.31243587,0.3134765625
-501.63434000000007,-111.73508000000001,-60.1771,43.779243,28.065964,2.8433297000000004,-40.134803999999995,8.801461999999999,6.327031,15.859661,-10.1018305,-9.236904,-0.5452602,9.117336,2.4564984,-2.3107502,-8.560895,5.7607822,-1.4018723,5.840175599999999,0.4140625
-498.9725,-109.75346,-65.620125,42.58851,30.369545000000002,4.565966599999999,-37.64399,1.8548008999999999,8.602300999999999,16.168766,-7.2649490000000005,-9.838389999999999,-5.293476,11.440218,5.7874126,-4.9225129999999995,-9.17938,5.638044,-0.23618981,7.118206,0.3955078125
-504.96252000000004,-108.49363999999998,-60.178955,41.99139,28.510604999999998,2.66432,-35.413925,0.9772135000000001,9.672549,16.776985,-8.461519000000001,-10.998486999999999,-4.5663195,12.347401,5.9193077,-3.1907165,-14.387345999999999,6.5193386,4.9422154,5.9000187,0.3955078125
-507.62976,-108.46198999999999,-56.606069999999995,42.093323,25.208515,2.6917,-32.65853,-0.7523137,10.792196,17.691841,-13.087898,-9.438332,1.2307948999999998,7.767955000000001,3.4724913,-0.27882105,-12.360676,1.9235891999999999,8.280922,6.0297527,0.390625
-502.77837999999997,-110.53473000000001,-61.076145,44.034622,30.456459000000002,-2.432219,-33.604,2.447968,9.727993,16.94608,-11.957752000000001,-9.073319999999999,-1.8975008000000002,11.824608,1.1848485,-1.2559068000000002,-8.466111,-0.89720213,6.94118,7.8566,0.3857421875
-504.66797,-110.62941000000001,-59.15599,45.358270000000005,28.713836999999998,-4.202902,-32.934357,5.629581,8.965873,12.026529,-6.877231599999999,-9.813144,-4.1771955,13.828242999999999,1.7599299,-2.9172544,-9.42501,0.49787888,10.598061999999999,2.745278,0.3720703125
-507.75247,-109.85347,-56.728203,47.330345,22.903782,-2.9160051,-28.796120000000002,2.9899187,8.519985,11.867914,-6.868240400000001,-7.3739157,-5.6343517,11.483206,3.9524595999999996,-2.1863653999999997,-10.420003999999999,1.4653435,7.5596476,4.642091000000001,0.36328125
-508.60155999999995,-106.95194,-59.426444999999994,44.953392,27.431313,-4.355944999999999,-28.288829999999997,0.47069806,10.193397500000001,12.669547999999999,-7.465625999999999,-7.3433720000000005,-7.128424000000001,13.2306,4.620678,-4.588529599999999,-9.069171,2.620956,4.9932723,5.8244333,0.37890625
-508.9882,-107.54728999999999,-58.852028000000004,47.693344,23.425507,-3.6710002,-26.554356,0.3114398,8.622641,13.722017000000001,-7.7189369999999995,-7.5158553,-5.6036019999999995,10.281865,6.815431599999999,-4.207725,-10.674581,2.2322266,7.828524000000001,4.287294999999999,0.3779296875
-510.82065,-106.32112,-57.6674,45.125854,26.085382,-4.629697,-28.583054999999998,2.9833872,9.401812,9.486576,-3.808446,-9.528761,-3.7127937999999996,8.349363,5.9769025000000005,-0.31958878,-12.831686,-0.21982706,10.6354265,5.303906400000001,0.3720703125
-509.61877000000004,-106.44546499999998,-58.123343999999996,42.74041,28.602268,-3.0783079,-30.853603000000003,1.4596883999999999,11.284058,11.715010000000001,-7.413602,-7.7183285,-6.1609454,12.202433000000001,5.021167,-2.4768383999999997,-13.547506,4.5286040000000005,7.996334,3.1546512000000004,0.361328125
-508.26635999999996,-105.821304,-60.752796,42.967163,28.685196,0.0057499707,-33.43335,0.40827376,11.935902,14.441673000000002,-10.752868,-5.9385433,-7.201271,12.875114,5.3082199999999995,-4.279945,-10.736016000000001,3.9685082,4.2884199999999995,6.1914916,0.3623046875
-511.5213,-102.50559,-60.522785,40.906693,28.07742,1.3846658,-30.875158000000003,-2.2102072,9.705615,16.547325,-8.476303999999999,-8.092728,-7.817759,13.850866,4.245205400000001,-3.7238848,-8.386448,1.6930858,2.6269956000000003,7.6168070000000005,0.3544921875
-509.8896,-104.16197,-59.414880000000004,40.287796,26.949641999999997,2.2504787,-28.090046,-6.157559,10.631651,17.096339999999998,-7.9046984,-9.390406,-5.2589793,10.319271,4.8403015,-0.9391469000000001,-9.8745575,0.7522854,4.0817614,5.472257599999999,0.365234375
-505.55392,-107.04623400000001,-60.906082,40.207046999999996,31.245995,-1.2182091,-28.351427,-6.587984,13.44142,16.70736,-9.724651,-11.114555000000001,-2.1615813,12.610017,0.12115985,-0.3146083,-8.216202000000001,-0.114929974,5.308271400000001,5.07351,0.3759765625
-505.03708,-107.60309,-63.41482,44.75096,32.816887,-6.347669000000001,-31.612165,1.9926426,11.269369000000001,15.998063,-13.750216,-8.125338000000001,-0.11469334,12.206465,-1.9276147000000001,-1.594296,-5.966629,1.2810868,3.992031,4.0844727,0.3720703125
-510.79900000000004,-107.38002,-57.469078,47.87832,24.534431,-5.068073,-30.436609999999998,4.514163,11.48974,10.973842,-11.518541,-5.298394,-4.0566325,14.928057,-1.6780933999999998,-4.774300599999999,-4.1085139999999996,2.7094487999999997,2.0895455000000003,4.666193,0.3671875
-512.27356,-107.25775,-54.91864399999999,45.496025,25.44204,-4.902141,-31.327412,3.970589,15.488171,7.314597999999999,-13.497589000000001,-0.8239844000000001,-3.6052418,10.132021,1.1291459,-4.5433607,-4.104556,2.4296002,0.5873636999999999,7.720323599999999,0.3681640625
-507.8689,-107.91765600000001,-58.88997,44.00952,29.557983,-3.8878057,-34.025127000000005,4.6659718,13.656167000000002,8.129011,-8.842825,-5.180737000000001,-5.559754,13.625267000000001,-0.3930574,-1.3176721000000002,-7.9629745,1.4358902,4.754942400000001,5.806197,0.37109375
-509.60095,-106.17363,-58.231125,41.8677,29.266742999999998,-2.4805472,-30.803186,0.0641017,9.930193,17.209509,-9.819548,-13.30556,-0.6928073,16.5256,-4.649253400000001,1.6472445,-11.748016,4.296463,5.460363,3.6040926,0.36328125
-510.74594,-105.079384,-59.294830000000005,43.79871,28.232311,-3.8737239999999997,-28.531761,-1.4956357,10.564511999999999,18.298496,-12.372464,-11.983955,0.23018223,14.736389,-1.298945,-3.7012665,-8.862058,6.313114,4.1533523,0.660972,0.3671875
-505.9665,-107.18828,-63.645393000000006,46.775622999999996,29.697734999999998,-2.7900603,-35.235714,2.7883343999999997,13.658783999999999,14.864223999999998,-14.429337,-8.992761999999999,0.31442764,15.054789000000001,-3.7014758999999997,-3.416293,-5.373478400000001,2.9214767999999998,4.2965364,3.106929,0.3603515625
-505.32300000000004,-107.36192,-63.708878000000006,45.11727,31.574615,-1.4703753000000002,-37.985027,2.8801026000000003,14.088897,16.728022,-14.088299,-12.692029,-1.0371463,22.40488,-5.9859686,-8.111425,-3.684473,5.933585,2.6166810000000003,3.7773913999999995,0.349609375
-506.7535,-106.25278,-61.816646999999996,41.642456,32.010090000000005,-0.65906245,-35.156517,0.3513325,12.110294,17.025501000000002,-10.619933999999999,-11.57243,-6.027450599999999,21.228725,-1.4310261,-6.126532599999999,-8.1314945,4.916607,4.7261375999999995,4.5854154000000005,0.3466796875
-503.99774,-106.96693400000001,-63.391135999999996,39.71215,34.856434,0.11387188,-36.1382,-1.1902921,13.182369,16.851768,-9.426083,-12.592361,-4.777563,17.354770000000002,1.0709701999999999,-2.0814288,-13.552026999999999,4.1861706,8.998047,3.066809,0.3515625
-506.73392,-106.92100500000001,-61.060837,41.48471,33.449684000000005,-2.5412150000000002,-36.601085999999995,2.6932783,14.671755,13.074733,-12.334032,-9.121203,-0.46285546,12.845499,-1.0053315,-0.21769881,-12.102942,5.17748,6.990802,0.15835112,0.3359375
-506.5531,-105.103195,-64.80893,43.277138,33.58465,-2.6462734,-35.08988,-0.8066894,16.811373,13.420256,-12.786461,-8.220098,-3.0834236,13.526644000000001,2.980341,-3.9690037000000005,-12.884262,7.126870599999999,6.568857700000001,1.7840214,0.3330078125
-506.28292999999996,-105.12231000000001,-66.06099,45.464775,32.60374,-3.2752833,-35.007027,0.12968671,17.090614000000002,10.735380000000001,-9.672504,-8.285707,-6.8962226,17.360546,2.1043849999999997,-3.4745550000000005,-14.2295,4.989293599999999,11.818989,0.99783874,0.330078125
