mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,zcr_0
-434.2308,144.57423,-53.571380000000005,-32.020344,-23.33667,1.8124203999999997,14.017301999999999,7.625511,36.77301,33.54672,-2.8302767,14.428949,8.621335,14.758526999999999,17.07975,0.9604142,-8.788242,6.942150999999999,-8.582252,9.361994000000001,0.05859375
-417.46117999999996,144.83038,-58.284424,-35.680679999999995,-25.762375,-0.55991656,15.512648,21.00431,37.113144,31.070946000000003,-15.69471,2.4080812999999996,7.0642467,10.878376,9.161533,-3.459704,-5.928794,7.627366,-4.512022,13.125794,0.0439453125
-402.11215,134.24979,-42.843994,-32.220726,-21.25431,-2.3933992,6.8372135,25.081041,29.875809999999998,42.46002,-6.4810295,-4.3334007,5.5129595,14.582501999999998,8.91103,2.3991439999999997,-3.8347235,17.456373000000003,10.3550625,8.920699,0.0458984375
-401.70517,136.60416,-47.62928,-25.840908,-16.205189,-2.2054417,6.9581256,12.960604,28.241928,48.62968,5.3552914000000005,-1.1017685,1.574661,10.497207000000001,11.865824,4.0980834999999995,-5.2200303,17.648426,11.099085,13.010415,0.037109375
-427.06708,144.58826000000002,-41.440037,-12.373383,-14.330319,-5.9767427,11.008223,4.53145,28.071998999999998,47.438854,7.756630400000001,3.483592,5.771888,12.370339999999999,17.73307,6.8468350000000004,-1.4110040000000001,14.635966,8.773878,9.95006,0.0302734375
-436.28384000000005,142.91986,-45.654716,-18.305489,-24.823801,-9.476267,14.938066000000001,21.792469,39.544945,36.480667,-6.8698378,3.8361006,20.66764,25.46574,14.626871,5.552519,1.8526516,6.497262,-5.5048330000000005,4.378647,0.0419921875
-418.20462000000003,150.41103999999999,-59.107597,-25.353360000000002,-24.708614,-4.8078933,15.847648999999999,18.085028,41.556459999999994,42.687090000000005,-1.3655963,-1.6214416,6.929063,16.902094,14.942242000000002,7.120806699999999,3.425005,14.148651999999998,0.54159445,6.842299499999999,0.0439453125
-408.50876,152.93857,-61.714703,-28.431946000000003,-28.623463,-7.3412704,12.29755,6.1895456,30.598974,47.420142999999996,12.552125,1.1359894,-3.7425363,5.576309999999999,15.608425,4.3046637,0.29103708,11.772198,9.317277,6.737261,0.0595703125
-418.86887,148.50171,-49.93765,-25.636007,-28.109446999999996,-2.7956016,10.846422,5.0280657,28.921982,45.917656,10.849022,1.7580425,-5.2857156,10.957458500000001,10.364765,5.594473000000001,-2.0788202,3.51546,10.596991000000001,4.9854080000000005,0.0712890625
-436.3672,142.81107,-36.041374,-18.717945,-32.696213,-10.510169,9.147741,16.468754,32.679615000000005,31.148770000000003,-0.59066176,-3.809858,-1.2462993,16.860998000000002,6.3955812000000005,4.6208434,2.8318686,6.852351,1.2377496000000001,-0.9108366,0.0703125
-419.88955999999996,145.78983,-35.532394000000004,-20.214942999999998,-25.74353,-6.696025,10.375446,15.123404,34.900795,31.696915,3.014585,-6.7220335,-6.557734,18.134563,10.416239,5.1045169999999995,-3.0962172000000003,12.815485,-5.4820404,0.43334067,0.0693359375
-411.31326,135.53243999999998,-53.9337,-22.013748,-15.032585000000001,-10.890461,6.699807000000001,12.162017,34.708984,43.330420000000004,16.903323999999998,-3.6200025,-14.609385999999999,10.539635,9.313167,7.1672306,-5.4287004,16.863373,7.320916,12.248285000000001,0.0771484375
-423.62497,143.77553,-47.610794,-11.050038,-14.330395999999999,-10.286439999999999,6.8487167,1.4934886,25.236935,42.546787,16.707676,-0.12491578,-12.470158999999999,4.868363400000001,9.620899,1.8510950000000002,-8.170109,11.944484,11.211775,11.640751,0.0751953125
