mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
-257.0759,93.56317,3.56814,20.215435,9.618766,26.024218,5.010371,2.8474863,-5.6394963,14.487271,0.4328217,-4.687566,-8.092328,5.223604,2.872851,7.098121,3.9680123,5.545133,-1.2942573,6.546315
-261.84348,87.21167,-1.5242558,18.86931,10.221592,31.725683,3.5136752,-0.09628284,-0.9786697,12.808239,-1.4968028,2.4983191,-5.8756366,0.49350297,-2.5336437,3.9830322,-0.85548306,6.0827374,3.645998,10.620822
-266.47357,87.42076,5.900304,21.748978,3.3720403,21.643637,12.261705,11.371223,7.3417063,7.3057156,-1.3172476,12.961276,1.297919,2.95499,-4.4747963,8.194023,5.966937,8.931528,6.5796576,12.7750225
-262.39044,91.54091,-1.409796,19.329052,2.5266542,20.668772,14.483704,3.9268126,2.1217034,7.48361,-1.9573238,6.243247,-4.211631,7.894598,2.6124334,8.634937,4.1805773,8.3956375,4.280388,6.5672235
-258.98004,96.6523,0.12391013,16.396954,4.756368,18.993938,14.62174,-2.799088,-4.2895346,9.748142,2.368688,8.358694,-3.1344225,6.671179,9.0612545,8.746658,3.3308988,6.753536,-3.7730627,4.7754474
-258.5226,84.78801,-1.4069465,24.225266,-3.1341336,13.950074,10.895781,4.0852365,6.9641447,11.75247,-2.0976994,10.900388,-4.5724,3.9535203,10.513245,8.457293,4.198235,10.251854,-5.5361996,2.1692443
-263.0742,84.99094,7.952735,27.177593,-13.952135,9.42181,7.9021025,8.499113,6.5713806,4.3370647,-10.33753,11.038508,-6.091854,1.2749755,4.1903915,1.938036,-0.39162308,6.7773056,-7.6691704,-5.838788
-269.17392,89.15947,10.106399,26.703712,-0.7298559,21.082018,12.646582,1.9435899,5.318576,5.929264,-10.413061,2.218974,-9.122782,1.9287355,6.8744025,6.1179085,0.52437603,4.9923663,-9.115301,-2.5853286
-269.48404,92.48899,5.638819,24.337677,1.2220827,18.101292,10.63633,-1.9440143,-1.4596806,3.305163,-1.0468869,7.946025,-1.9719907,1.1801171,2.1769128,-0.72305363,-2.8989563,3.9498107,-6.1898384,5.997828
-272.41714,87.5376,5.331216,27.45208,1.0979741,13.853216,2.6270924,-5.941847,-7.1588316,2.3776631,4.6282277,14.749895,-0.75584507,2.8570442,3.7466056,-1.6495719,-7.84789,5.158579,-1.7089307,7.856655
