mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
-377.16687,-226.19833,-55.27043,81.70569,15.933337,-4.2457256,-45.557686,27.636917,-14.038756,35.0522,-23.720089,-5.490921,-1.11438,12.883602,-2.8855405,3.99187,-12.755735,-0.34971216,9.932091,6.191388
-381.65863,-219.79202,-58.494385,79.837234,17.646872,-4.93534,-38.18726,10.17041,7.8557997,17.132898,-16.015863,-2.0583837,-10.650669,20.778656,-4.232572,1.4934936,-11.514631,-1.6707966,13.560288,3.600144
-415.85846,-199.14537,-37.886776,60.44881,8.753743,12.838441,-43.044434,3.972422,18.626389,5.5095196,-10.117339,-1.4806352,-11.343538,20.285889,-4.2735786,-0.07109839,-8.580317,-2.2040267,11.898378,4.8462796
-436.774,-182.52383,-37.41076,60.47318,5.0543394,12.038238,-41.797295,11.693987,5.5370746,10.917366,-4.4441366,-7.747891,-10.38444,19.31002,-1.2012564,-2.4913986,-6.9948273,-1.1295301,7.7144246,5.6539564
-433.2613,-183.54504,-40.27042,60.198753,6.2442307,19.748234,-60.37191,34.26403,-13.552619,19.035389,2.7256348,-22.980186,0.9170461,13.327719,4.621399,-6.238474,-10.061,6.2809553,0.99305415,9.449731
-417.95663,-198.29968,-36.31279,57.570927,13.054886,15.579712,-65.795746,46.50232,-26.015234,28.098667,-1.1943424,-23.50089,0.6969032,17.963129,-0.44031227,-6.031997,-7.162467,4.970999,0.23816955,10.222153
-391.06076,-219.29774,-45.897964,74.89271,16.791904,-7.7511506,-45.383232,38.991985,-26.872883,36.503548,-15.08902,-16.474886,5.9168262,12.438644,-3.7019958,0.8369714,-11.70686,5.552685,6.1238766,1.4674643
-376.81042,-223.95667,-60.640823,84.35436,20.226425,-13.859394,-36.047523,20.18443,-4.8667974,23.521057,-14.76489,-8.097958,-6.1967998,21.182316,-2.9948215,-5.0888767,-7.5459304,0.6866165,12.142586,2.1669579
-396.38086,-208.60806,-55.691235,76.544205,15.512562,-4.1363754,-35.859306,10.20935,6.6725655,11.6156845,-4.28163,-9.240238,-13.867603,28.026814,-6.4012938,-3.1810212,-6.0843787,-1.3892121,8.785278,6.8911552
-422.23148,-192.36133,-43.817535,68.58504,5.282645,5.0084767,-32.379906,6.57451,1.951903,15.820684,-2.0306263,-11.241211,-15.548578,28.651436,-4.812425,-5.221839,-2.3366487,-5.3901353,9.083993,8.403791
-432.52008,-183.83826,-43.52484,67.53374,2.922343,9.394656,-39.424316,16.42509,-6.8695707,20.726702,-2.5281668,-16.307934,-5.648926,18.359539,2.319913,-7.576366,-6.228154,2.3114743,3.5705242,10.674583
-428.38684,-188.6686,-39.78238,64.6678,-0.03498134,22.892967,-57.456974,29.392862,-15.822684,29.02309,-3.2756462,-26.143076,3.6004071,15.427984,6.093569,-11.856839,-9.634858,10.170054,-0.38023,12.12495
-411.61884,-203.10684,-39.25261,64.72099,7.21356,14.850523,-55.062035,31.05412,-20.783678,40.857147,-18.368914,-20.039188,8.27788,13.710772,-1.8462943,-4.095501,-10.18746,9.055149,-1.8758955,12.5570545
-391.18066,-217.71599,-50.652367,80.740616,14.247305,-9.069241,-41.309887,28.747023,-10.883555,27.928738,-23.365835,-3.265159,3.7888918,7.718903,-4.2775507,3.2437406,-7.1481075,0.51920927,1.458511,10.046875
-396.27094,-210.49039,-57.014214,83.89513,15.825811,-14.166746,-33.952843,17.371565,5.1490183,13.331007,-18.230545,1.4505358,-4.493085,14.834885,-8.267672,1.9598306,-1.203367,-4.7963247,3.1167483,9.07399
-425.42,-191.30511,-43.269608,70.64914,7.49821,-1.0544364,-33.49933,9.397385,9.341799,10.029708,-9.6792965,-6.099312,-8.046309,24.625378,-9.429493,-6.3653245,2.7319033,-0.5524564,0.17464972,8.916718
-442.3211,-174.51825,-45.696815,66.26131,7.4741116,1.1005763,-31.039244,8.883051,1.7695299,15.23554,-5.785944,-8.237646,-12.132182,23.614788,-0.73757535,-11.964698,2.52735,-1.2158241,3.5569048,4.9602814
-452.21216,-162.79953,-50.054726,62.058086,13.874824,-1.811845,-31.449873,12.4935665,-4.8841443,20.029598,-5.7455826,-8.935913,-12.715176,22.283958,0.7940329,-9.253315,-0.8394767,-2.2211137,4.971318,7.156613
-457.60217,-156.95502,-53.40798,63.78048,14.451572,-2.3172452,-33.702618,12.576338,0.22799754,18.277893,-11.478258,-5.6873946,-9.404703,21.87742,-4.5115814,-6.2030735,0.32368797,-2.9551985,4.686432,6.887908
-463.73282,-154.41635,-48.44802,61.12976,12.135321,0.3835059,-34.977318,12.300542,1.5880183,18.500977,-12.679087,-7.507538,-6.145941,21.662218,-5.500967,-6.801181,-0.0017768741,-1.1279488,4.186412,6.998208
-465.35742,-153.96204,-47.212605,61.22666,11.492922,0.13146007,-36.059303,15.16376,0.015578926,19.028408,-14.938936,-5.0844626,-5.962119,20.934883,-6.7300878,-4.9880147,-0.96072185,-1.2050841,5.9213743,5.1722918
-464.3612,-151.58252,-51.544624,59.77402,14.236416,2.9843383,-37.734802,9.693355,4.636649,20.951004,-17.077026,-6.4502497,-5.3690453,22.566889,-8.119097,-4.355382,-0.16417038,-4.5291996,8.737266,5.783255
-463.72552,-149.53546,-56.043976,60.585976,16.635693,2.8977218,-40.155243,10.740754,5.839487,19.585175,-17.73725,-2.9928756,-9.162232,22.84476,-4.957405,-7.0114813,-0.47330385,-2.3618631,7.156647,5.5015564
-468.5309,-146.9788,-53.78895,59.09767,18.187567,0.3087259,-40.87834,13.377207,6.8224907,18.3837,-21.115625,-0.36171278,-6.856236,20.055641,-3.9198065,-7.433346,-2.8456292,1.7068222,7.0086737,3.7943444
-472.49423,-145.08337,-50.38158,56.326485,16.690136,3.3253758,-41.897224,12.439203,7.6297164,18.465263,-20.587646,-2.3667855,-5.373844,21.043919,-5.992242,-7.005478,-0.9327979,-1.0363709,8.791758,2.8356934
-469.28568,-145.56381,-53.686337,56.66181,17.851028,4.63021,-42.389374,10.35832,8.591443,18.504742,-19.3755,-2.185332,-8.279925,23.266157,-7.1840563,-5.204757,-0.7825896,-4.226553,11.623125,0.8571031
-468.89212,-147.59521,-51.530968,58.564484,14.713617,2.8217754,-38.602654,12.129838,4.09929,17.362759,-14.836854,-2.261863,-11.076899,23.697607,-8.150345,-0.8762473,-3.29438,-5.5979958,11.400665,2.8170016
-468.13147,-147.8848,-52.262627,59.329224,14.072428,3.174159,-37.676956,10.54896,3.990995,19.062761,-15.292756,-3.3831263,-11.549362,26.835583,-10.956915,-0.083349615,-4.6021733,-2.1087112,8.810749,1.4996619
-469.0924,-147.27032,-49.97839,54.04791,17.698814,3.9110594,-38.20294,7.1227036,6.9186373,21.34713,-19.279083,-2.7930155,-10.432613,27.538818,-12.2546015,0.22464192,-5.928664,0.17903471,9.522881,-2.1679509
-469.0571,-145.57092,-50.34996,48.956135,21.025711,6.699831,-39.33422,4.764026,5.9065285,23.748245,-17.62498,-3.505518,-13.876554,28.52491,-10.009885,0.8480876,-7.4563155,-1.4079937,9.317102,2.294076
-468.30096,-147.6015,-47.091812,46.921467,19.957289,9.091483,-40.122864,3.6705005,7.3873286,23.083206,-18.249237,-2.7998748,-13.04464,27.566294,-10.809082,1.3690476,-6.7757125,0.52962804,4.9901342,2.9335403
-466.19305,-151.29068,-45.07909,48.337875,20.978409,4.3226457,-40.141205,9.907199,3.8740096,21.591457,-17.162333,-2.5885482,-12.896863,27.92828,-10.550357,-0.8976417,-5.77038,1.7496067,5.7070704,0.6714767
-468.60696,-151.82516,-43.016052,51.46154,19.626245,-0.005378343,-40.22524,15.1302395,3.8850024,18.663643,-18.761871,-1.5447862,-10.949464,30.10496,-14.069683,-3.581608,-3.468161,5.1020007,5.837123,-4.0242033
