mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
-201.56224,31.613943,6.2125754,121.906555,-49.70956,6.6747513,58.067936,-12.969797,0.1720553,8.3847885,18.702785,7.829197,-13.127199,11.88266,-3.3777702,8.065175,0.26862586,6.1834364,2.5285826,-2.889079
-207.53519,39.14988,15.58303,107.899345,-52.663887,22.125996,47.261627,-14.484901,19.480412,2.5584786,12.368052,8.826117,-14.368957,7.507699,7.5240893,12.9956255,-7.0894947,14.523251,1.1637979,-1.6217544
-205.56625,41.93457,17.614674,99.486015,-54.66084,30.244656,39.45758,-10.055685,18.932642,-7.601274,15.370371,-1.4887395,-6.4064827,5.8933067,-0.9108292,18.51065,-17.468563,14.191183,11.528519,-6.8709173
-225.72644,49.41131,21.832382,76.00461,-47.95972,33.36225,21.249832,-13.55563,23.805195,-21.9815,31.153412,-14.030182,-5.23604,17.369205,-18.12727,24.670738,-9.45475,7.595866,23.989326,-24.308067
-230.5523,46.42425,23.95538,70.74461,-34.637028,30.638618,19.74593,-15.93542,30.1955,-34.240402,38.077217,-5.9098225,-10.005308,26.77702,-19.435429,17.367111,-7.199709,-1.8392007,30.08998,-23.487524
-230.04828,43.01397,26.166567,78.64232,-24.40268,29.805275,23.751411,-11.512348,27.809292,-35.04075,36.268906,13.035021,-18.475147,23.42411,-7.1365604,10.379263,-4.4349127,-9.678789,24.46899,-15.422085
-226.69746,52.593742,23.784298,85.19966,-18.034477,28.692537,19.22647,-5.3539057,23.78741,-29.216,28.806004,16.917593,-24.53458,18.370457,-2.638414,9.344276,-0.4693722,-1.133189,25.087149,-12.574253
-236.28445,64.42491,22.204067,81.97575,-16.624926,27.58748,20.769886,1.7194793,23.185448,-27.154491,22.147457,15.220741,-29.032837,17.44382,-0.33449662,9.422692,-4.9945126,9.897499,25.927292,-15.841757
-229.82202,61.654892,7.486669,90.178986,-18.31789,9.166199,33.87171,12.569687,-3.377044,-31.596771,45.33465,2.9316945,-34.21092,36.122536,1.1254469,0.53411007,2.8362894,17.103203,11.694496,-16.754673
-211.62552,43.967415,-7.6712246,108.895355,-32.736843,-8.1532345,59.181015,5.43946,-20.334938,-11.932972,38.103546,-16.756311,-16.313976,35.032585,-14.894835,14.471963,-2.3699694,9.775227,8.773131,-25.087505
-194.88896,30.339634,-9.978377,114.61601,-52.774147,-0.74688673,65.88477,-16.940517,-3.1128302,1.900243,14.689293,-10.565714,-11.038883,24.532795,-7.491371,7.1526313,-3.959268,10.662228,10.419998,-8.205559
-205.20338,26.62215,2.1230497,103.92462,-56.79962,19.56519,53.983795,-27.370876,14.05156,-4.384512,0.11465469,0.13946617,-5.779316,18.496578,-1.6209236,7.1954823,-6.3545027,13.977174,8.691761,1.1374688
-211.37137,29.577583,15.574602,98.40466,-53.85984,29.316296,43.79258,-19.00357,12.990659,-8.470439,9.700949,12.098626,-3.4162972,8.911232,-0.8482492,11.267634,-10.792105,12.293521,2.6545749,-2.5256786
-223.5579,43.6517,33.805107,91.740364,-55.652702,34.024105,31.652317,-13.435974,15.709155,-20.062809,24.221539,-1.0429811,2.2226505,9.326178,-16.613308,14.8285055,-14.327206,4.6604085,12.259949,-13.997189
-234.45972,46.783367,35.051342,78.732216,-45.7295,33.230278,27.945734,-16.282322,28.66972,-37.10337,36.433937,-12.716209,-7.001273,22.000357,-18.170284,17.08932,-7.729688,-7.986209,17.256039,-14.071552
-230.86636,40.017868,25.98571,71.32986,-38.47963,27.701347,25.51456,-13.678227,26.421127,-40.635002,30.270782,2.3579645,-13.555933,24.545738,-3.813662,13.475315,-0.5937339,-13.315399,16.743505,-14.508732
-237.65054,40.872368,22.284073,76.55852,-26.65318,30.126728,20.789505,-8.54519,19.513742,-34.27015,20.855026,12.99415,-22.486197,15.062885,-1.4789155,6.2200494,-3.3590636,-10.725725,8.990206,-11.307331
-237.86758,60.026978,21.276737,73.711334,-28.826136,28.269505,20.733025,0.79900503,22.56625,-26.640562,23.32923,17.098522,-22.875822,10.417306,-2.5473156,9.237277,-8.732516,-3.6068664,14.006512,-8.405315
-236.3491,72.16991,12.978432,74.99463,-25.515284,19.307663,25.908072,16.849827,15.573784,-32.006004,29.99918,18.625355,-30.6932,15.794208,6.618595,12.672201,-3.7388544,13.371986,15.952248,-12.850504
-224.8291,54.826717,-0.29129297,98.03117,-27.528938,-4.694265,42.767563,27.132801,-6.13087,-21.306837,41.90264,-3.7759356,-20.391579,40.24964,-4.0660195,11.690191,6.2946577,10.731188,13.948252,-8.778274
-210.49214,33.519318,-0.9852472,117.76204,-41.962868,-2.6461465,59.154972,8.784637,-12.401406,1.028501,25.906883,-7.287159,2.1082203,33.16471,-1.618474,15.18499,6.57366,18.455452,16.559187,-11.554925
-208.87442,29.700592,-0.9250042,109.21674,-58.506783,14.507532,61.453053,-10.755993,5.5563097,2.5183706,2.2030668,-3.0674617,1.2374899,23.458977,5.8434963,24.36021,12.362239,14.454439,7.5367727,-5.043141
-221.84927,37.265224,8.5863495,99.5029,-50.85778,32.113533,48.477676,-19.498415,18.938313,-7.3402467,0.641768,11.407269,-7.1210604,13.17094,4.5750065,23.611336,-0.24788499,12.99996,-2.8141437,-6.7665095
-221.19301,47.359985,16.393724,96.33778,-47.322502,39.994408,35.83477,-18.057343,21.90147,-10.098088,5.953408,6.5292287,-4.3989544,9.687038,-5.550707,21.472548,-12.487827,8.3496895,2.712944,-9.743899
-232.23232,63.237038,30.714806,74.21716,-42.05195,48.545715,32.851624,-8.425503,26.87727,-26.561485,21.271591,-9.954451,-2.148148,19.527145,-17.130196,21.59414,-2.2651536,-0.9158168,22.690063,-14.370844
-244.34515,64.5902,32.934074,65.78516,-34.778603,49.77498,35.91803,-11.308468,25.985432,-34.29392,30.520847,-13.995318,-7.093442,24.732283,-13.618547,13.917576,2.8290832,0.26382065,28.358147,-11.586081
-254.64795,71.67297,34.1959,72.2771,-42.98922,36.17842,32.74594,-11.202057,32.305138,-26.468958,25.376574,-5.6748085,-14.615585,19.51042,-9.273003,6.9912252,2.2625449,0.1330724,16.467518,-3.13667
-265.82492,76.61767,22.700289,73.685844,-42.62063,37.02253,28.172634,-9.715967,23.228912,-20.75851,14.094136,-7.8365107,-19.593094,20.310455,-3.1699085,9.550847,3.9835968,6.1902056,9.502422,-5.7746387
-276.87628,91.12124,19.059921,68.13623,-37.33096,44.40776,28.64451,-9.594355,21.810879,-13.786292,16.288097,6.130556,-9.238384,17.336937,-6.6086583,6.153507,-1.6984144,7.1772976,11.7199,-3.5378973
-279.81284,100.36814,28.472752,75.889626,-37.16877,40.672962,19.24799,-6.9876857,21.21688,-15.373098,22.346684,11.118853,0.8952813,18.003838,-12.211319,3.0568247,3.3785706,4.3482194,8.868486,-9.124483
-274.45038,102.78355,20.576511,69.91408,-30.810442,40.619896,20.70935,1.7522383,21.07129,-16.28468,22.536568,3.3424723,-1.1662188,20.8862,-18.507511,4.5758066,2.1800625,6.6400013,12.394138,-10.0933485
-268.59012,108.638596,17.741936,58.968998,-29.244387,36.43948,17.38557,-2.4598796,18.133991,-15.991396,20.85773,5.2480984,-5.3190546,20.546124,-13.625608,13.979066,1.2940595,10.199246,17.83171,-9.225534
-278.20758,109.640144,18.513027,48.956745,-29.584623,43.863693,13.624317,-7.5175047,18.376705,-12.175895,22.8195,11.385744,-7.383959,20.602098,-12.381737,18.94315,6.7775393,7.2818694,24.84679,-7.948419
-294.1784,111.25284,17.289133,41.56374,-27.9007,47.75405,19.2648,-3.9881167,18.29968,-17.403921,11.887303,3.9516494,-11.9441595,17.958885,-17.469872,21.759037,4.7530227,1.8263181,24.261627,-4.057709
-300.67694,114.91208,21.250658,40.404495,-32.278667,41.244827,19.83947,-2.5205956,22.764736,-19.52523,7.530835,8.173742,-9.510211,19.125568,-20.329613,12.079249,-0.5008166,-3.3911047,6.9273453,-5.068514
-299.93393,117.4556,24.949507,42.736423,-30.276567,42.689507,7.8919296,0.29702908,26.939137,-14.440062,12.562849,11.556606,-8.127082,14.702969,-16.838673,10.219608,-2.5861566,-0.609174,11.117452,-5.184776
-303.75568,119.0419,17.758411,40.299583,-26.47664,48.220436,3.102542,1.4108914,19.570839,-10.740953,14.893719,9.46351,-7.0255375,14.871565,-7.4348755,15.606862,0.18876421,4.543586,16.123367,-9.307687
-306.54886,126.168526,12.986174,33.76477,-24.766174,47.412987,3.3059735,-0.9158177,15.272101,-10.52957,7.691237,4.4069242,-4.8563814,15.801018,-9.324005,17.738098,1.0192666,-0.1806097,13.992701,-3.619072
-308.06158,126.62559,15.339233,29.388111,-22.26213,50.163956,5.8175554,-0.37285805,14.316372,-9.761105,6.345523,-1.891027,-8.225576,14.108494,-9.893526,21.799843,1.4921486,-0.38272938,12.206532,2.0026326
-313.48663,127.52016,23.929512,25.169144,-15.012334,47.944748,6.5468597,0.15480536,13.433992,-8.141126,7.2101984,4.3643293,-5.9816008,17.384562,-11.334332,22.303722,1.0611442,3.6340113,8.110155,0.82097566
-313.8796,131.14645,31.53064,26.560474,-9.739628,43.458305,7.0241833,7.360921,18.852108,-0.6019745,9.111824,5.1162586,-10.815044,16.759052,-10.799583,19.391876,4.6278358,6.328605,7.226041,6.23088
-313.7479,131.47693,31.183727,32.971542,-4.2589374,41.23181,11.135178,11.596424,9.13732,1.1828475,7.175222,3.8091104,-13.877957,10.7677765,-8.480596,20.622124,1.0133942,3.4339461,8.8488035,6.4651003
-320.03754,130.08508,24.157423,27.382301,1.1109794,42.12768,15.629766,12.941114,7.0099874,-4.9843035,-0.84591794,0.3033539,-18.023962,9.034056,-8.875637,18.313204,2.6858938,8.698241,12.466008,-1.0645449
-322.31195,136.85841,26.293564,19.542557,-4.887172,41.41594,15.049256,6.261177,3.905646,-9.312156,3.3519092,10.736879,-8.531269,13.340412,-0.8962978,24.336987,2.771657,7.47871,12.015982,-1.0421863
-322.33698,140.24081,29.926085,23.190254,-3.805277,44.190166,12.113363,-9.463106,-2.8494523,-7.4383526,2.868558,16.112541,-2.8056622,18.558037,-1.466631,24.44334,-0.8418249,2.6169424,8.0784645,1.2726287
-323.57324,141.3815,33.072678,26.623856,4.640126,36.409454,0.8717694,-2.8782446,0.98981154,-7.9158926,0.16200882,20.089066,-5.891227,16.649448,-1.8648126,19.104767,-5.1881957,0.27697602,6.194001,3.0210166
-327.85196,133.94278,33.504463,26.20425,5.3575163,29.157999,-3.4362245,5.1466875,2.6958063,-2.2123995,-0.9827583,16.939398,-11.744377,14.418682,0.51843333,13.144819,-9.523069,2.1241632,8.053522,3.1773224
-324.9822,127.83139,22.90019,23.305023,1.5259135,27.326649,-2.5785463,17.054941,4.4421053,2.251936,-6.7553205,8.947718,-16.99553,5.219643,-10.711843,12.780907,-8.34791,5.49401,14.140133,4.7451997
-320.96783,134.13072,22.709774,21.439524,1.707972,25.950045,0.6813598,16.388058,7.731572,3.4254575,-2.6379442,15.321613,-12.721935,8.725294,-15.221296,17.172672,-1.5857369,5.5976925,14.631771,1.9696858
-326.9341,135.51813,25.736061,14.3345995,-2.5840795,24.690762,5.5279665,12.758841,8.475795,4.522456,0.50505036,13.182751,-7.5197277,17.254147,-6.0211887,18.116306,-3.4971628,4.173355,13.490887,1.6635314
-334.6136,134.88855,25.28407,9.374447,-8.620491,25.688538,8.56218,9.325817,9.135096,2.0039458,-7.1338625,8.068615,-7.771608,23.081276,1.998474,16.305367,-5.0152836,4.677311,12.983902,5.0468283
-337.97977,134.49008,23.722212,11.956774,-4.230042,29.124493,7.0064344,7.694993,6.1128387,5.2611713,-8.287279,8.39867,-5.5326486,19.847498,4.1487103,11.888447,-0.9323282,8.098707,8.760265,-3.8112977
-336.74994,135.38747,24.129263,8.896652,-4.7277966,27.40486,3.6021361,11.93425,-1.9598818,2.5798857,-7.2876453,11.686372,-1.7656016,10.701406,-0.8526902,8.754442,0.24072403,7.339398,4.777373,0.5941573
-337.37216,140.35376,29.17397,13.025267,-4.8873906,35.095314,8.209253,9.239958,-1.9532317,1.5598959,-4.517809,15.272898,4.739424,13.154715,-6.59754,7.300065,-1.3251419,7.6385193,5.591501,6.7679114
-335.88367,145.41049,27.605211,18.982327,0.98733866,40.24646,7.3570085,5.889983,3.7077594,-0.73429394,2.487103,17.058743,-1.432114,14.674998,-1.8287094,12.71474,-1.5278099,13.456154,5.0165253,-1.2597138
-337.60226,144.56755,19.840431,7.395607,-6.7833767,36.69423,4.69807,12.218899,10.104794,1.4530693,3.4565256,14.11484,-3.8244946,10.529657,0.5732058,8.035263,-2.1854463,4.938504,2.241352,-0.4700586
-336.23486,150.39513,25.721546,13.094075,-8.378397,27.820091,3.1012282,11.514882,6.1187606,-0.7615005,-1.7900052,-0.60915446,-16.92829,6.094766,-2.2770314,8.970963,2.7922263,0.52418363,-0.6304765,-2.658115
-335.4237,152.2509,29.515339,24.935112,3.9843645,31.779648,9.270202,6.7631416,10.154734,-1.4663223,-4.0546255,2.344932,-13.744348,10.975007,-0.056887,10.7010565,0.96129984,6.269063,2.002784,-3.3307104
-337.0047,150.76701,29.888851,25.810102,9.293322,37.096573,11.435206,7.178192,5.684251,-5.080964,-2.8602254,7.915181,-9.368792,9.69535,2.7737157,13.7102375,5.662509,9.842581,5.2827606,-1.2767947
-345.27908,149.67746,25.089455,14.878719,1.9063907,34.340454,13.068426,8.149544,4.5745764,0.82177734,7.0884314,8.945001,-4.9910192,10.624086,-0.90234137,14.421218,10.330012,13.337576,13.13732,7.936151
-342.49594,155.07495,24.89635,15.240953,10.439532,38.03696,14.10309,8.309866,7.1321635,1.8782032,1.0033671,6.8969655,-5.2585597,8.703499,-1.1350168,13.705334,9.019114,3.273993,9.520974,9.047365
-343.64868,150.90002,22.581398,16.50508,8.637314,38.904396,12.856694,6.5981073,8.779449,5.488182,-4.03348,1.8751973,-12.518131,5.9415746,6.6908665,11.660748,3.3424494,1.8251817,6.057783,2.3664668
-342.0263,149.11743,18.256886,15.04287,4.674001,39.716026,12.691139,7.858495,3.0883782,-1.7570815,-7.535184,0.0142226815,-8.357727,5.505381,6.241661,12.274815,-1.6952207,0.7414679,4.354309,-4.8780727
-338.54086,148.51422,19.780159,16.912354,5.3064785,42.581264,20.17865,11.493531,4.208483,-3.9585648,-10.620947,-4.3523917,-9.084065,6.132768,0.96519256,12.737657,-0.16050518,1.3222586,3.1999464,-1.650918
-337.72827,139.14102,31.613766,15.641516,4.3589497,38.47253,13.894941,17.284737,6.957186,7.632472,-14.993935,5.4736476,-7.361465,-1.6294503,-6.0171013,5.792553,8.05703,1.0895793,6.8660965,6.3549914
-329.21567,134.73215,38.840492,11.23234,5.423896,38.58001,5.7502303,20.447355,-0.65360326,17.378166,-9.1823635,20.216072,4.4212937,1.4683558,0.123946816,3.4370544,12.2646885,1.3534381,6.7401166,6.3984838
-319.06006,137.19592,46.693794,16.649635,7.5191164,35.788696,6.5305204,23.910284,-12.348307,17.567251,-7.9449506,15.793617,0.9644033,2.5986946,8.328979,8.049084,14.2257805,1.6133819,-0.21346712,6.4649625
-323.599,131.69597,37.94008,20.33565,11.027607,35.00804,6.2904196,21.626013,-12.39747,18.013748,-9.936113,15.435363,-6.9820766,2.8669908,11.37777,9.333492,12.298222,1.98556,4.7417617,11.915419
-330.78375,127.78877,29.846214,10.364563,7.7625227,33.2526,4.2960243,15.233405,-10.90988,21.37998,-9.449774,17.422245,-8.269471,2.1115963,1.7303901,1.8407917,14.860825,6.2710795,4.4050245,8.484333
-333.6968,131.13855,41.339634,12.393283,5.7225018,29.715027,-2.1101873,12.159565,-9.020588,20.757278,-11.501581,7.1918163,-8.889912,1.6517906,-3.6125221,3.9546173,14.144829,0.68826276,1.2660708,7.554652
-326.38257,139.7948,45.448166,15.665615,12.444565,35.4711,-0.6213308,22.774782,-2.460147,14.301247,-11.088642,10.316474,-8.264151,4.46883,-0.1612202,2.6913838,12.643027,4.0214834,5.1125817,5.5332966
-331.38773,137.52365,37.21061,7.412921,7.379847,32.262234,5.371287,31.09348,-2.8317804,11.46036,-6.579715,20.120804,-4.0303917,4.300165,1.15362,3.6474173,7.86819,4.515477,8.15462,8.006437
-336.44183,132.8643,37.007416,8.825876,5.4770145,29.6248,1.2751755,26.68389,-10.493694,8.412645,-13.231636,17.848417,0.3362198,11.477868,4.993767,6.854519,3.9222677,-0.50346327,12.127005,12.171333
-335.06918,129.90396,30.932539,3.701065,7.692798,28.425201,-9.683376,17.002003,-11.517061,12.549467,-16.144096,9.624247,-4.0627465,10.299711,3.6546733,5.5731025,8.288497,3.0334096,12.065723,8.91036
