mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,zcr_0
-225.91378999999998,137.05011000000002,36.999004,13.366985000000001,14.928287,12.599474,12.612996,13.226857999999998,20.499973,-6.238075,8.511472999999999,5.406368700000001,12.060883,-3.2565699,-2.797645,-6.767919999999999,0.22577143,3.0165667999999997,2.8189096,-1.2651589,0.029296875
-233.82394,138.2422,19.59579,22.271236,5.1146936,11.830879,12.218281,12.820578,18.771755,-2.3560705,8.137463,6.726023700000001,13.238289000000002,-0.015812623999999997,-1.9363337999999999,-7.8352889999999995,-2.85356,-1.9991709999999998,1.5828537,-2.0572174,0.0302734375
-237.60484,144.81912,1.7845811999999999,43.835068,-5.923331299999999,24.972977,4.736228,16.245520000000003,9.047353999999999,10.731852,0.09243587,7.309,2.0221496,8.127410000000001,-1.5100067,1.2726982,2.3529687000000004,2.3722644,-0.6765085999999999,1.3110846999999999,0.041015625
-227.40922999999998,155.85199,5.825314499999999,42.27665,-9.767304,24.591934,6.711245,14.475302,11.253145,17.24438,2.884564,5.6929164000000005,-0.82096136,5.9126277,0.01688239,7.433364,8.575486999999999,5.4784803,-0.7265769,2.4801892999999997,0.0283203125
-233.85551,153.82843,8.787201,44.072235,-7.2064447,25.035172,8.614632,14.502920000000001,11.767107000000001,19.163673,5.4456387,11.589877,6.0865602,13.676008,0.20351838,6.67898,11.077577999999999,4.2073355,-4.5581703000000005,1.9286108,0.013671875
-243.43828,144.36444,11.012428,46.51272,-3.7544693999999996,27.770382,5.022163,13.75177,6.991803999999999,14.783245999999998,9.0474205,18.391417999999998,8.367631,11.5265255,2.9534700000000003,8.714687,8.803733,3.891714,-2.2589464,5.032078299999999,0.0146484375
-236.05632000000003,151.52722,11.325003,43.18585,-5.8699449999999995,29.072542,-0.9390062,11.706043,8.619166,21.261039999999998,13.185432,15.491079000000001,2.4132981,7.955628999999999,6.763839,7.635252,1.7675931,5.176564,2.1537013,0.92980295,0.0048828125
-234.77143999999998,145.5818,6.5178623,42.23475,-6.2840266,28.998833,3.517472,13.673717499999999,8.042878,19.80975,7.837461500000001,15.422592999999999,3.9676354,4.790991,3.8703260000000004,-1.1861258,-2.2371990000000004,3.2412887,-0.972376,2.6579752,0.005859375
-235.4357,140.01129,-3.6890125,36.830420000000004,-10.31452,25.875504,5.0012360000000005,17.487385,8.979902000000001,22.811493,3.9551625,12.2274685,0.5647813,1.333322,-1.0204096,-2.1198683,1.5928906999999999,3.7347392999999998,6.9820538,8.874624,0.0078125
-223.16795,149.97635,-11.872786,32.60074,-5.0516167,27.845215000000003,6.2588196,14.903523000000002,7.248199499999999,24.284788,8.983071,12.618319999999999,-1.2612176000000002,8.82382,5.175328299999999,0.87203133,0.24720061,5.0666970000000005,9.606902,6.6984305,0.0068359375
