melspec_0,melspec_1,melspec_2,melspec_3,melspec_4,melspec_5,melspec_6,melspec_7,melspec_8,melspec_9,melspec_10,melspec_11,melspec_12,melspec_13,melspec_14,melspec_15,melspec_16,melspec_17,melspec_18,melspec_19,melspec_20,melspec_21,melspec_22,melspec_23,melspec_24,melspec_25,melspec_26,melspec_27,melspec_28,melspec_29,melspec_30,melspec_31,melspec_32,melspec_33,melspec_34,melspec_35,melspec_36,melspec_37,melspec_38,melspec_39,melspec_40,melspec_41,melspec_42,melspec_43,melspec_44,melspec_45,melspec_46,melspec_47,melspec_48,melspec_49,melspec_50,melspec_51,melspec_52,melspec_53,melspec_54,melspec_55,melspec_56,melspec_57,melspec_58,melspec_59,melspec_60,melspec_61,melspec_62,melspec_63,melspec_64,melspec_65,melspec_66,melspec_67,melspec_68,melspec_69,melspec_70,melspec_71,melspec_72,melspec_73,melspec_74,melspec_75,melspec_76,melspec_77,melspec_78,melspec_79,melspec_80,melspec_81,melspec_82,melspec_83,melspec_84,melspec_85,melspec_86,melspec_87,melspec_88,melspec_89,melspec_90,melspec_91,melspec_92,melspec_93,melspec_94,melspec_95,melspec_96,melspec_97,melspec_98,melspec_99,melspec_100,melspec_101,melspec_102,melspec_103,melspec_104,melspec_105,melspec_106,melspec_107,melspec_108,melspec_109,melspec_110,melspec_111,melspec_112,melspec_113,melspec_114,melspec_115,melspec_116,melspec_117,melspec_118,melspec_119,melspec_120,melspec_121,melspec_122,melspec_123,melspec_124,melspec_125,melspec_126,melspec_127
5.94336e-06,6.280021e-06,6.476406e-06,6.626442e-06,7.0578403e-06,6.8653612e-06,7.0478713e-06,7.5045896e-06,7.2343105e-06,7.471559e-06,7.0064675e-06,7.473796e-06,7.929449e-06,7.64311e-06,8.614146e-06,8.13306e-06,9.144289e-06,8.679374e-06,7.8880075e-06,8.252668e-06,8.07359e-06,8.062732e-06,9.602935e-06,1.527702e-05,1.7874792e-05,2.9920508e-05,2.5402156e-05,1.0147708e-05,8.011081e-06,1.5770624e-05,2.6695532e-05,7.7254525e-05,3.5629226e-05,8.88616e-06,1.7135344e-05,5.1349572e-05,6.84157e-05,4.3039745e-05,1.3611754e-05,3.1183183e-05,7.0828595e-05,3.686181e-05,5.4128494e-05,8.6345535e-05,0.00039037896,0.00014998452,0.00029054773,5.847598e-05,0.00042651145,0.0010485873,0.0002250664,0.00021515606,0.00029505033,0.0008390475,0.0010829048,0.0002486875,0.00022873555,0.0002933861,0.0010972735,0.0010026356,0.0014885172,0.00095507223,0.00023955201,0.0010478451,0.0017155827,0.004174348,0.0022509107,0.0013765772,0.0020648178,0.0020606348,0.00063752604,0.0007992468,0.0005285571,0.0005612656,0.00030617323,5.5726618e-05,0.00039995628,0.00047378676,0.0005456471,0.00068023655,0.00075928366,0.003025307,0.0012896516,0.00088738004,0.0007126693,0.000355739,0.0005360762,0.00028821954,0.0003424356,9.407697e-05,4.585123e-05,0.0001006693,0.00010621208,8.741416e-05,0.00029438728,0.0006184328,0.00075656525,0.00042539905,0.0011135624,0.0011600578,0.00026214143,0.00017539342,0.0005192871,0.0014096637,0.0019127337,0.00045067092,0.0001938394,0.0004640774,0.00060348806,0.00047406726,0.0005297175,0.00014479035,0.0004957379,0.00028798787,0.00037611742,0.00035320403,0.00043014833,0.0003118922,0.00024116234,8.1663704e-05,0.0001274391,0.00014927796,4.2662436e-05,5.264011e-05,2.4789453e-05,1.5281938e-05,1.5034566e-06,3.3106818e-07
1.4846509e-06,1.5770744e-06,1.6096826e-06,1.6679102e-06,1.7576662e-06,1.7370699e-06,1.7516035e-06,1.8892335e-06,1.8165412e-06,1.8647859e-06,1.7453737e-06,1.8721619e-06,1.9895663e-06,1.9027829e-06,2.1713122e-06,2.0074149e-06,2.3384612e-06,2.1622345e-06,1.9712165e-06,2.0871908e-06,2.0863285e-06,2.0861698e-06,2.4288736e-06,4.13865e-06,4.412681e-06,7.874249e-06,7.934227e-06,6.2501385e-06,8.725376e-06,8.662454e-06,1.4426852e-05,3.217344e-05,1.3864784e-05,2.6489795e-06,2.1436157e-05,4.857634e-05,5.095225e-05,5.8282432e-05,3.2551554e-05,5.464597e-05,0.00018630338,0.00015538078,0.00012874881,0.000157452,0.00038503594,0.00038465104,0.00033717477,0.00024246796,0.00028336683,0.00054502924,0.00021259882,0.00061343896,0.0005356869,0.00053455925,0.00069420406,0.0003862157,0.00023291676,0.00036706027,0.0008285236,0.0008370855,0.0006677775,0.00081207405,0.00058910815,0.0010990652,0.0017965654,0.0024291747,0.0018917482,0.0012323259,0.0015810617,0.0016707823,0.0007659996,0.0007234734,0.00085487735,0.0009035265,0.0005057069,0.00014474343,0.00041275704,0.00039158075,0.0004578628,0.0006157417,0.0005466739,0.0023005283,0.0013454683,0.001051149,0.0005020338,0.00026742555,0.00036225986,0.00019705444,0.00031807733,5.72426e-05,5.1661555e-05,6.4139356e-05,8.033483e-05,7.742053e-05,0.00023973417,0.0005375621,0.0005548887,0.00027600807,0.00078686693,0.00080642675,0.00016199242,0.000121066856,0.0003957889,0.0009614915,0.0013213896,0.0003020957,0.00013113431,0.00031368772,0.00040564997,0.0003325301,0.0003786045,0.000106181215,0.0003385607,0.00019541521,0.00024486,0.000243345,0.0003263949,0.00021794465,0.00017224024,6.561214e-05,9.6418946e-05,0.0001029333,3.0747437e-05,3.8497583e-05,1.963317e-05,8.955989e-06,9.022283e-07,1.9526645e-07
2.9763454e-09,1.3622519e-09,1.6060618e-09,1.0391703e-09,2.091158e-09,3.8226804e-09,6.27633e-09,4.6793094e-09,1.72357e-09,4.1207127e-09,2.7328786e-09,1.0869712e-09,1.9500819e-09,3.804044e-09,5.726722e-09,4.680433e-09,4.361268e-09,3.3324026e-09,1.0303775e-08,5.2592632e-08,8.987058e-08,4.9951556e-08,2.7759145e-07,3.1805106e-07,6.62806e-07,7.2527536e-07,2.4412363e-06,1.0555072e-05,9.817501e-06,2.1461485e-05,3.129452e-05,1.577198e-05,1.8626819e-05,3.623709e-06,8.880252e-06,1.321649e-05,1.4965654e-05,0.000112709604,6.9185706e-05,0.00013095055,0.00017434703,0.00026630604,0.00028811023,0.00020039079,0.0003433843,0.00057354337,0.00025394018,0.00042463554,0.00017665017,0.0007968848,0.0007012708,0.0006967642,0.0008546184,0.00085853,0.0002658734,0.00048048169,0.00018443892,0.000718704,0.0011481679,0.0007718328,0.0004070303,0.0006914169,0.00162391,0.0007062326,0.00093333935,0.0015059417,0.0007862269,0.00085014006,0.00042410655,0.0003502105,0.00026768714,0.00043726404,0.00044090085,0.00035446233,0.00032367016,0.0002998656,0.00020474705,0.00014325477,0.0002037557,0.0003257243,0.00018775358,0.00025206653,0.00023276186,0.00021475521,7.138226e-05,8.831079e-05,8.89166e-05,4.0530398e-05,7.953558e-05,3.8302267e-05,4.0371902e-05,2.4634577e-05,3.137676e-05,2.6967258e-05,4.0228733e-05,6.188835e-05,5.233556e-05,3.436955e-05,6.489735e-05,6.9376845e-05,2.1420403e-05,1.9919962e-05,5.0132174e-05,7.3898635e-05,9.0967274e-05,3.093307e-05,2.4330657e-05,3.290949e-05,3.2850952e-05,2.6489655e-05,2.7817774e-05,1.4703923e-05,2.8505814e-05,1.4904526e-05,1.9872361e-05,1.8393788e-05,2.9036924e-05,1.8605524e-05,1.5760776e-05,9.963718e-06,1.14544555e-05,9.12212e-06,4.2945335e-06,5.107261e-06,2.8793445e-06,1.1510535e-06,4.6303057e-07,6.280711e-08
4.438684e-09,2.6412463e-09,2.4676132e-09,6.41057e-10,5.8610157e-09,4.5376436e-09,3.2872247e-09,2.527747e-09,1.5587585e-09,2.8998763e-09,3.4454448e-09,1.2045958e-09,1.7662795e-09,2.4192295e-09,9.739908e-09,4.0047983e-09,1.282254e-08,5.457198e-09,6.796325e-09,1.03138875e-08,6.286464e-08,7.551281e-08,2.9642354e-07,7.749009e-07,1.3255818e-06,3.5535086e-06,3.2138037e-06,7.852346e-06,8.641515e-06,9.946094e-06,1.5421869e-05,1.6201726e-05,1.3413615e-05,9.1586535e-06,1.446313e-05,1.8725066e-05,9.2858114e-05,0.000121787554,2.6774225e-05,6.267523e-05,0.00010890674,7.735261e-05,0.00012370518,0.00020042277,0.000342934,0.00019167115,0.0005901657,0.0003620413,0.00034289053,0.0011654566,0.0010888829,0.00039199291,0.0009529849,0.0015658427,0.00036373158,0.00016547818,0.00023993789,0.0005813279,0.0009975154,0.00074542256,0.0008371134,0.0008576384,0.0020076374,0.0006349106,0.0011243228,0.00074032194,0.00052341603,0.0006397279,0.00040569264,0.0006649254,0.0003374558,0.00030809842,0.00018573842,0.00026311443,0.00029227938,0.0004481443,0.00038326654,0.0001788314,0.00020421775,0.00032073323,0.00019459383,0.00019032591,0.000111938374,0.0001333008,4.7798745e-05,0.00010245842,0.00014651944,4.2773914e-05,4.686481e-05,2.651142e-05,2.4972622e-05,3.9878483e-05,2.1256088e-05,3.3119595e-05,2.1262444e-05,5.642716e-05,2.2448168e-05,2.4049745e-05,2.0974636e-05,2.4763565e-05,2.8923545e-05,2.093561e-05,3.5247653e-05,3.896346e-05,2.9973233e-05,3.133426e-05,3.1578562e-05,4.742921e-05,4.2778876e-05,2.2968072e-05,1.8547578e-05,2.6530439e-05,1.6673404e-05,2.0710075e-05,1.2793413e-05,1.1646014e-05,1.3675439e-05,1.628124e-05,1.8208299e-05,2.5679858e-05,2.3421193e-05,1.5720138e-05,6.5445042e-06,1.911709e-05,6.6961206e-06,2.8639934e-06,1.0670699e-06,6.407605e-08
3.2137073e-09,2.6162092e-09,3.899895e-09,1.223632e-09,4.7608917e-09,5.336418e-09,3.639619e-09,2.4061042e-09,2.0619852e-09,4.1834807e-09,7.771569e-09,3.6866667e-09,2.2917905e-09,4.1912647e-09,9.692136e-09,6.899279e-09,1.7503927e-08,9.74461e-09,2.2477344e-08,3.775027e-08,5.525913e-08,2.0492956e-07,1.8878362e-07,7.588853e-07,2.821927e-06,4.523619e-06,3.3273204e-06,1.7944351e-06,3.3023066e-06,3.825776e-06,1.3411257e-05,1.663829e-05,7.872882e-06,1.642653e-05,2.8458617e-05,2.1782982e-05,0.00010890003,5.0635786e-05,1.0546927e-05,1.2794552e-05,2.5143865e-05,7.769975e-05,0.00013604341,0.00046218364,0.00017260216,0.00028013624,0.00076272123,0.0002358137,0.00080455,0.0011262336,0.00078084116,0.00025715682,0.00092669536,0.0009323711,0.0004262466,7.85526e-05,0.00072741497,0.00052283664,0.0004428634,0.0004705902,0.00046744265,0.0006601235,0.0014722056,0.0006547638,0.0012254734,0.00077456067,0.0005442089,0.00035535972,0.0005876425,0.000869186,0.0005618309,0.0005464594,0.00049613876,0.0003127141,0.0002379776,0.0005051831,0.00043626255,0.00018564808,0.00020249299,0.00025858334,0.00010713935,0.0002767736,0.00011950032,0.00015051973,0.00010665804,0.00013121402,8.455794e-05,5.4255255e-05,4.858266e-05,4.6379933e-05,3.8564398e-05,4.977557e-05,2.6159905e-05,6.224019e-05,3.0985277e-05,5.5793433e-05,3.3908003e-05,3.846201e-05,2.8292172e-05,3.2600707e-05,4.607956e-05,3.0782467e-05,6.9529364e-05,6.581715e-05,4.5606666e-05,5.1047202e-05,4.31099e-05,7.635698e-05,5.9588383e-05,3.794614e-05,2.764019e-05,4.337126e-05,2.4993702e-05,3.192022e-05,1.3719476e-05,1.4229274e-05,1.5795897e-05,1.7057526e-05,2.231523e-05,3.280375e-05,3.0133848e-05,2.1666454e-05,9.333804e-06,1.7993354e-05,7.370934e-06,4.122757e-06,1.1236152e-06,7.165531e-08
1.0912623e-09,2.3510873e-09,2.9283511e-09,2.3653912e-09,2.8022236e-09,1.2178201e-09,4.402727e-09,5.587011e-09,3.2821856e-09,5.0841424e-09,4.4756177e-09,2.3660054e-09,2.2431308e-09,1.455336e-09,4.2472807e-09,1.0811876e-08,9.541951e-09,1.2701803e-08,4.4682483e-08,6.841194e-08,4.778154e-08,1.6459525e-07,1.331028e-07,1.6398725e-07,8.092078e-07,1.9541742e-06,3.9122874e-06,2.4519027e-06,3.1174902e-06,1.5784737e-05,2.1808282e-05,1.0512011e-05,7.1796276e-06,1.301112e-05,1.556336e-05,2.6099502e-05,5.1156614e-05,6.491781e-05,3.060039e-05,8.891843e-05,4.7620488e-05,4.3082495e-05,0.00011705491,0.00024490667,0.00013689476,0.00052945723,0.00045255863,0.00031984324,0.00045062494,0.00085779297,0.00079588726,0.00023829873,0.0006018718,0.0006186553,0.00023855531,9.410341e-05,0.00082475186,0.0003095581,0.00040219456,0.0006691679,0.00020943921,0.00056444,0.001435924,0.0005398781,0.001268144,0.0011915974,0.0006372032,0.0004943087,0.0005657927,0.0003314734,0.00077029516,0.0007614119,0.00062297774,0.00030957325,0.0003657979,0.000425909,0.00019671247,0.00016409095,0.00030214162,0.00028078887,0.00010571893,0.00017498728,8.371989e-05,7.269844e-05,6.805911e-05,8.6923144e-05,5.5284414e-05,5.107233e-05,5.2798776e-05,3.5399185e-05,4.3064134e-05,6.061957e-05,2.697145e-05,4.0494902e-05,2.4923522e-05,2.8197039e-05,2.0503145e-05,3.40895e-05,1.6552578e-05,2.1861164e-05,2.0964899e-05,1.7545988e-05,2.6920763e-05,2.1012182e-05,1.880384e-05,2.7503413e-05,1.7382283e-05,1.894168e-05,1.9362727e-05,3.0395817e-05,1.55634e-05,1.9805402e-05,1.9465031e-05,1.4939715e-05,1.6759745e-05,1.1622027e-05,1.33503745e-05,8.3815385e-06,9.953471e-06,1.2975872e-05,1.5942123e-05,9.349938e-06,8.314454e-06,4.8132597e-06,3.3061617e-06,3.4759014e-06,6.420097e-07,5.9559603e-08
3.098573e-09,1.488057e-09,1.8978144e-09,2.8208411e-09,1.9787847e-09,1.3256826e-09,2.3504287e-09,3.0322096e-09,2.1519149e-09,8.33726e-09,3.700507e-09,3.509421e-09,3.629718e-09,2.9332676e-09,4.8258673e-09,1.3585272e-08,5.178901e-09,5.8110765e-09,4.2881076e-08,3.9048828e-08,7.063976e-08,1.3269029e-07,2.0581871e-07,1.5118638e-07,4.9620803e-07,1.3732723e-06,1.649605e-06,2.9989108e-06,6.135148e-06,2.0902424e-05,2.8276248e-05,1.9190022e-05,8.7732815e-06,1.5978112e-05,3.0332685e-05,6.266102e-05,5.6731667e-05,2.7979839e-05,3.8996874e-05,0.00021524576,0.00010895459,3.6366124e-05,3.5696467e-05,0.00011326379,0.00041901576,0.00045389624,0.0002907583,0.00034296978,0.0005872283,0.0003873993,0.00033154234,0.00036255555,0.0005897713,0.00041070618,0.0001968277,0.00023874371,0.001102127,0.0003069502,0.00034194728,0.0008024893,0.00073098525,0.00059081096,0.0007718089,0.00046422126,0.00092260435,0.0010003273,0.000931166,0.00055556576,0.0003224708,0.00021871977,0.00066641276,0.00057911314,0.0002775721,0.0002194614,0.00043491225,0.0003363903,0.00019769679,0.00016461944,0.00023770364,0.00023947429,0.000100340985,0.00011607501,9.772567e-05,8.770698e-05,8.0929036e-05,5.7640467e-05,7.296015e-05,3.9604303e-05,3.6649162e-05,2.042469e-05,3.5488545e-05,9.756416e-05,4.922214e-05,3.564802e-05,3.4074998e-05,2.7056512e-05,2.9988296e-05,4.0103663e-05,1.5674377e-05,1.2978681e-05,1.7462306e-05,2.2363287e-05,3.1753076e-05,2.0271118e-05,2.0049796e-05,3.4624358e-05,2.0416383e-05,2.1288606e-05,2.189145e-05,3.4244375e-05,1.7535884e-05,3.224169e-05,2.1368249e-05,1.7309509e-05,1.9866551e-05,1.2157555e-05,1.7344862e-05,1.4319905e-05,1.2821029e-05,1.7908302e-05,1.6192924e-05,1.0683591e-05,1.055486e-05,5.4156776e-06,4.276233e-06,3.8876474e-06,8.905529e-07,6.6049864e-08
2.6639684e-09,1.3761187e-09,3.3022358e-09,1.3148101e-08,7.2698523e-09,4.440438e-09,4.6793667e-09,3.7830676e-09,2.1322852e-09,3.6568018e-09,3.970748e-09,2.0381976e-09,9.3095665e-09,2.9218246e-09,2.446343e-09,9.286788e-09,9.862525e-09,5.1622475e-09,2.3455081e-08,5.0665644e-08,6.259463e-08,7.212243e-08,7.266159e-08,2.8975265e-07,9.169219e-07,1.5103545e-06,2.2706736e-06,2.4051753e-06,9.2977525e-06,8.636839e-06,1.3252476e-05,1.7566615e-05,7.758e-06,2.0688669e-05,1.9676521e-05,4.7325928e-05,3.0867843e-05,2.6901764e-05,7.969784e-05,0.00023605321,4.408317e-05,1.8353634e-05,3.218138e-05,0.00018293213,0.0006251651,0.0008990711,0.00044546457,0.0003085189,0.00037095806,0.00023399644,0.00017941791,0.0005121194,0.00053287036,0.0004065445,0.00030724256,0.0003873928,0.00070422137,0.0005288434,0.00028045836,0.0009386575,0.00094838603,0.00046683275,0.0006951094,0.0010162861,0.0010644965,0.0009824915,0.0010251426,0.0004963739,0.000996566,0.0005151918,0.00089465943,0.000404118,0.00013569399,0.00017356912,0.00077229686,0.0004587022,0.00046883366,0.00023619362,0.00014016322,0.00021411419,0.00014897941,0.00014138418,0.00016370775,0.00011225595,0.00010905392,5.7538684e-05,8.254829e-05,4.4672586e-05,5.237017e-05,2.5245383e-05,1.9237017e-05,3.80043e-05,3.4885397e-05,3.603025e-05,4.8969527e-05,5.1177958e-05,5.5124037e-05,8.207027e-05,4.811584e-05,2.8898156e-05,3.8415714e-05,9.3066206e-05,5.0992694e-05,3.151681e-05,3.989611e-05,0.00010894967,9.582868e-05,6.201255e-05,6.376714e-05,5.3494885e-05,4.032453e-05,8.8726265e-05,4.007611e-05,3.907604e-05,2.2774766e-05,1.5929272e-05,2.8200115e-05,3.2063792e-05,3.765816e-05,3.0037841e-05,1.5039605e-05,2.0900587e-05,1.5014423e-05,9.926176e-06,8.500574e-06,3.976182e-06,1.755421e-06,9.831496e-08
1.3373286e-09,1.95368e-09,3.750441e-09,8.920406e-09,5.1842264e-09,2.030316e-09,2.131909e-09,2.7716898e-09,2.208338e-09,1.0500966e-09,1.4742627e-09,1.0565875e-09,4.9653046e-09,1.5862386e-09,2.5605913e-09,1.5030958e-08,3.116543e-08,2.9762093e-08,4.4440537e-08,2.6647994e-08,5.703247e-08,9.640603e-08,1.01652105e-07,5.1718985e-07,1.1438004e-06,2.4565993e-06,2.6254725e-06,3.9429483e-06,3.4163431e-06,1.6253396e-06,1.4370367e-05,3.2978944e-05,1.5488436e-05,4.3204036e-05,9.913465e-06,2.0130305e-05,8.2661645e-06,1.5107268e-05,1.7610073e-05,8.4467545e-05,4.441884e-05,8.176789e-05,3.981151e-05,0.0001365893,0.00039679342,0.00044106983,0.00057988404,0.00026736394,0.00027966403,0.0002652405,0.00020796736,0.00042398548,0.00060571317,0.0003248779,0.0003522687,0.0007209278,0.00012465433,0.0007480758,0.0006236603,0.0016098134,0.00060722214,0.00017030601,0.00063411705,0.00054004544,0.0008419727,0.00052278244,0.00059123256,0.00041114786,0.0011509325,0.0008112884,0.00085750176,0.00022489367,0.00023146538,0.00025255248,0.0008195253,0.00035907258,0.00029746912,0.00016381103,0.00011021522,0.00026249024,0.00026266565,0.00028498808,0.00033886664,0.00014073863,0.000107251246,4.511671e-05,5.8358888e-05,3.8537724e-05,7.0683214e-05,3.152054e-05,2.5053048e-05,4.5285073e-05,4.6631092e-05,6.3137726e-05,5.9635015e-05,6.94042e-05,7.215664e-05,7.891924e-05,6.5068176e-05,5.1527582e-05,6.1565675e-05,0.000100645266,0.00015540938,0.00011395853,8.183126e-05,0.00010780413,0.00010303987,5.4055377e-05,9.206077e-05,7.845968e-05,3.611132e-05,9.0646965e-05,7.6994715e-05,6.348374e-05,3.3811906e-05,2.9691568e-05,3.2938013e-05,2.8814888e-05,2.8596189e-05,2.8806411e-05,1.8854882e-05,2.488276e-05,1.9263443e-05,1.2060648e-05,1.1955641e-05,5.200161e-06,2.529635e-06,1.4326274e-07
2.241014e-09,2.264781e-09,2.087704e-09,3.1012732e-09,1.069525e-09,4.2856324e-10,8.1292856e-10,1.7015374e-09,1.0011385e-09,6.9361e-10,5.942169e-10,1.0174114e-09,3.4049443e-09,3.5073529e-09,1.799301e-09,7.784433e-09,1.2676367e-08,2.0236373e-08,3.2412405e-08,1.2659417e-08,3.348952e-08,3.974108e-08,1.3262678e-07,7.034242e-07,1.278848e-06,1.3407287e-06,2.0017558e-06,2.132108e-06,1.3343157e-06,1.6747758e-06,6.6198e-06,3.022946e-05,2.9852894e-05,6.4572865e-05,2.475544e-05,2.6577452e-05,2.4080511e-05,4.5372148e-05,8.780996e-06,1.2370922e-05,2.9977926e-05,9.769673e-05,0.00011578945,0.0001984093,0.00013129461,0.00021877089,0.00085124536,0.00057980255,0.00063522905,0.0004548842,0.00062144257,0.0003409672,0.0006908439,0.0008488773,0.0005469924,0.00045134482,0.00020928847,0.0010948512,0.00046993268,0.00076304405,0.00053668814,0.00020229902,0.00064612454,0.0007994686,0.000895661,0.00032682577,0.00045427762,0.00045652498,0.00039038106,0.0003720795,0.00020812049,0.00040019996,0.00052452326,0.00020132886,0.0003530144,0.00021236573,0.00023727972,0.00011464242,0.00013267048,0.00023131024,0.00026844998,0.0005481383,0.0017768733,0.0005155021,0.0001130319,5.2685824e-05,3.950885e-05,2.510655e-05,5.047173e-05,6.856617e-05,3.8677437e-05,6.284947e-05,6.8699235e-05,8.9537876e-05,6.9158086e-05,7.870519e-05,0.00010748509,0.000109059925,5.580578e-05,5.7151552e-05,7.278131e-05,9.3037364e-05,0.000280643,0.0002294839,0.00016704536,0.00010961674,7.876012e-05,4.9256956e-05,9.289518e-05,7.631085e-05,2.3997643e-05,7.099372e-05,9.557784e-05,7.632547e-05,7.6303084e-05,4.6545083e-05,2.927737e-05,2.348692e-05,1.450691e-05,1.45555305e-05,1.5481999e-05,1.9827778e-05,1.8443247e-05,1.8335397e-05,3.2569464e-05,1.5796268e-05,5.3862805e-06,2.0691301e-07
