mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,zcr_0
-389.8904,85.38266,22.85807,30.947252000000002,-8.941733000000001,-5.538978599999999,3.032122,16.903013,6.789556500000001,13.9157505,8.382235000000001,10.595499,-1.3671348,8.684329,8.585604,12.801269,13.026369,9.767435,4.3205624,-5.610257,0.1025390625
-301.7656,85.299286,17.424528,32.628966999999996,-12.5323105,-0.25789005,7.2545285,10.747078,1.2860272,14.329069,0.9414633,8.122908,-1.058244,11.022753,8.595105,8.743859,9.991121000000001,9.2463455,2.4209897999999996,3.2370656,0.11328125
-268.94678,85.2444,10.238644,34.494403999999996,-6.179493,4.8763847,-0.6933862,-0.4787565,1.8018558,14.753546,-6.101018,8.055655999999999,-0.028276742,9.774734500000001,4.52361,2.4417197999999996,4.4534970000000005,4.2201977,-3.048062,8.253053999999999,0.154296875
-261.60904,86.60195999999999,4.964892400000001,31.882849,-3.2309215,6.451593,-6.191625599999999,-3.7492633,0.82259786,9.915242,-8.952568,9.938399,-2.483303,3.7602575,3.512547,-0.24533182,4.401288,10.901571,-3.6271386,6.845124,0.09375
-273.11462,76.27583,-0.038075835,28.082123,-9.852466999999999,6.822364,-2.190743,-2.9058435,-0.09499331,8.887888,0.24797550000000002,13.197845000000001,-4.1033573,3.1105847,6.544475,0.8419960999999999,0.050525397,10.43552,-4.4826365,6.1527367,0.099609375
-283.6832,77.43533000000001,9.098537,30.523544,-5.231474400000001,11.098662,9.35063,0.97297823,1.8868222,13.725315,3.903985,8.335723,-2.542194,-2.9413373,-0.17747957,0.9344206,-0.03234382,4.527362,-9.577347999999999,4.595834,0.1318359375
-280.48917,81.39093000000001,8.652878,25.220613,-1.8605996,16.717623,8.093636,4.4197397,-3.8758112999999996,7.9728327000000005,1.8350631000000002,11.650867,-0.23174882,-7.1699667,-1.3559533000000001,4.5289593,-1.3147495,2.4602313,-6.0341830000000005,1.6446439,0.1201171875
-278.22455,81.55269,2.8977623,16.261126,-7.508522,14.077851999999998,3.9892693,5.7130203,-3.3842847000000003,5.368428,-1.1853770000000001,5.1144620000000005,-2.3632538,-1.8752703999999998,-0.8057189,5.4149437,3.1570034,3.580072,-5.601728400000001,1.7776306,0.134765625
-276.09393,81.62971,5.661212,15.318394,-3.3575926,12.290308,1.5304767,6.1432150000000005,-2.4648318,-1.099383,-2.633629,1.7965658,0.35364246,1.2895818000000001,-3.5494992999999995,1.4975863,3.2972589,4.412611,-6.4364324,6.6966467000000005,0.119140625
-268.48734,90.96446,14.686179999999998,22.157375,6.113405,16.394276,10.062885000000001,13.786045000000001,-5.9014072,0.69494903,-2.8181238,-0.9411709,-3.1851401000000004,3.7039672999999995,-2.5622578,3.221781,4.938597,7.3291509999999995,-1.1559149,5.8663597,0.1005859375
-257.0759,93.56317,3.56814,20.215435,9.618766,26.024217999999998,5.010371,2.8474863,-5.639496299999999,14.487271,0.43282170000000003,-4.687566,-8.092328,5.223604,2.872851,7.098121000000001,3.9680123,5.545133,-1.2942573,6.546315,0.07421875
-261.84348,87.21167,-1.5242558000000002,18.869310000000002,10.221592,31.725683,3.5136752,-0.09628284,-0.9786697,12.808239,-1.4968028,2.4983191000000002,-5.875636599999999,0.49350297,-2.5336437000000003,3.9830322,-0.85548306,6.0827374,3.6459980000000005,10.620822,0.0400390625
-266.47357,87.42076,5.900304,21.748978,3.3720402999999997,21.643637,12.261705000000001,11.371222999999999,7.341706299999999,7.3057156,-1.3172476,12.961276,1.297919,2.95499,-4.4747962999999995,8.194023,5.966937000000001,8.931528,6.5796576,12.7750225,0.037109375
-262.39044,91.54091,-1.4097959999999998,19.329051999999997,2.5266542000000003,20.668772,14.483704000000001,3.9268126000000003,2.1217034,7.4836100000000005,-1.9573238000000002,6.243247,-4.211631,7.894597999999999,2.6124334,8.634936999999999,4.1805773,8.3956375,4.280387999999999,6.5672235,0.0263671875
-258.98004,96.6523,0.12391013,16.396954,4.756368,18.993938,14.621739999999999,-2.7990880000000002,-4.2895346,9.748142,2.368688,8.358694,-3.1344225,6.6711789999999995,9.0612545,8.746658,3.3308988,6.753536,-3.7730627,4.7754474,0.041015625
-258.5226,84.78801,-1.4069465,24.225266,-3.1341335999999997,13.950073999999999,10.895781,4.0852365,6.9641447,11.752469999999999,-2.0976993999999998,10.900388000000001,-4.5724,3.9535203,10.513245,8.457293,4.1982349999999995,10.251854,-5.5361996,2.1692443,0.0703125
