zcr_0
0.1025390625
0.11328125
0.154296875
0.09375
0.099609375
0.1318359375
0.1201171875
0.134765625
0.119140625
0.1005859375
0.07421875
0.0400390625
0.037109375
0.0263671875
0.041015625
0.0703125
0.0810546875
0.0859375
0.1103515625
0.087890625
0.1015625
0.0888671875
0.0703125
0.0703125
0.0439453125
0.0703125
0.08984375
0.0888671875
0.0986328125
0.13671875
0.158203125
0.244140625
0.3076171875
0.259765625
0.26171875
0.2470703125
0.2587890625
0.326171875
0.3671875
0.3916015625
0.416015625
0.435546875
0.4345703125
0.4130859375
0.4072265625
0.3984375
0.37890625
0.3828125
0.359375
0.3515625
0.3779296875
0.388671875
0.421875
0.349609375
0.318359375
0.3134765625
0.2900390625
0.3505859375
0.3271484375
0.3203125
0.3359375
0.3544921875
0.400390625
0.380859375
0.3681640625
0.380859375
0.3681640625
0.39453125
0.3642578125
0.33984375
0.353515625
0.3525390625
0.388671875
0.3818359375
0.3662109375
0.3779296875
0.37890625
0.4091796875
0.4033203125
0.376953125
0.3916015625
0.384765625
0.4072265625
0.4130859375
0.3828125
0.37890625
0.384765625
0.400390625
0.419921875
0.37890625
0.357421875
0.361328125
0.3603515625
0.4072265625
0.419921875
0.3974609375
0.384765625
0.384765625
0.38671875
0.4013671875
0.412109375
0.384765625
0.3720703125
0.3720703125
0.369140625
0.3857421875
0.39453125
0.361328125
0.3427734375
0.3427734375
0.3447265625
0.373046875
0.3896484375
0.369140625
0.3583984375
0.3349609375
0.330078125
0.34765625
0.353515625
0.3701171875
0.3681640625
0.36328125
0.34765625
0.3291015625
0.31640625
0.3125
0.32421875
0.341796875
0.3515625
0.349609375
0.345703125
0.341796875
0.330078125
0.3193359375
0.306640625
0.3017578125
0.3125
0.3291015625
0.341796875
0.3466796875
0.345703125
0.34375
0.33984375
0.330078125
0.3134765625
0.296875
0.28515625
0.291015625
0.3056640625
0.3203125
0.326171875
0.330078125
0.330078125
0.330078125
0.3203125
0.3056640625
0.2861328125
0.271484375
0.2734375
0.2802734375
0.296875
0.310546875
0.3173828125
0.314453125
0.30859375
0.291015625
0.283203125
0.279296875
0.2685546875
0.267578125
0.26171875
0.2607421875
0.2734375
0.287109375
0.30078125
0.3095703125
0.3125
0.3115234375
0.3017578125
0.2783203125
0.2734375
0.2578125
0.24609375
0.25390625
0.2470703125
0.255859375
0.271484375
0.2861328125
0.2958984375
0.30078125
0.283203125
0.2744140625
0.2705078125
0.2568359375
0.267578125
0.2578125
0.2392578125
0.232421875
0.224609375
0.2333984375
0.25
0.265625
0.27734375
0.2783203125
0.28125
0.267578125
0.263671875
0.259765625
0.26171875
0.2646484375
0.2587890625
0.2529296875
0.2294921875
0.220703125
0.21875
0.2236328125
0.2373046875
0.25
0.2548828125
0.251953125
0.23828125
0.2060546875
0.201171875
0.208984375
0.224609375
0.255859375
0.25390625
0.2314453125
0.2109375
0.1923828125
0.189453125
0.19921875
0.2109375
0.2255859375
0.2294921875
0.22265625
0.208984375
0.18359375
0.1796875
0.212890625
0.234375
0.2666015625
0.275390625
0.2470703125
0.228515625
0.203125
0.1865234375
0.1787109375
0.181640625
0.1845703125
0.1748046875
0.158203125
0.12890625
0.1533203125
0.208984375
0.2509765625
0.2890625
0.2763671875
0.2314453125
0.2099609375
0.1884765625
0.173828125
0.16796875
0.1689453125
0.1611328125
0.1513671875
0.1376953125
0.1201171875
0.1279296875
0.125
0.14453125
0.2060546875
0.259765625
0.330078125
0.3759765625
0.3759765625
0.3671875
0.365234375
0.369140625
0.375
0.3896484375
0.388671875
0.3955078125
0.3984375
0.39453125
0.38671875
0.3818359375
0.3818359375
0.388671875
0.3974609375
0.390625
0.390625
0.3896484375
0.3955078125
0.40234375
0.400390625
0.3994140625
0.3984375
0.400390625
0.3974609375
0.40234375
0.3955078125
0.3984375
0.4013671875
0.400390625
0.404296875
0.4052734375
0.4130859375
0.41796875
0.408203125
0.4111328125
0.4033203125
0.39453125
0.4033203125
0.404296875
0.4033203125
0.4091796875
0.404296875
0.3974609375
0.39453125
0.3935546875
0.380859375
0.3349609375
0.287109375
0.2392578125
0.1923828125
0.1630859375
0.1376953125
0.099609375
0.0810546875
0.0908203125
0.115234375
0.1201171875
0.150390625
0.1591796875
0.1337890625
0.1591796875
0.1298828125
0.12890625
0.123046875
0.111328125
0.1328125
0.1279296875
0.1328125
0.1376953125
0.12109375
0.1123046875
0.1171875
0.103515625
0.111328125
0.12109375
0.123046875
0.1337890625
0.1220703125
0.1162109375
0.10546875
0.1015625
0.1123046875
0.109375
0.1044921875
0.1064453125
0.11328125
0.1337890625
0.146484375
0.1376953125
0.1484375
0.13671875
0.1201171875
0.125
0.1083984375
0.1015625
0.1142578125
0.1064453125
0.1015625
0.1015625
0.1015625
0.099609375
0.09375
0.09765625
0.09765625
0.115234375
0.1279296875
0.1162109375
0.125
0.095703125
0.0859375
0.1005859375
0.091796875
0.1171875
0.12109375
0.1103515625
0.123046875
0.12109375
0.115234375
0.119140625
0.09765625
0.06640625
0.0419921875
0.0703125
0.0546875
0.0546875
