mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
-352.3027,-71.575836,-25.817642,61.970867,-25.883717,40.751366,20.619389,5.8273683,6.86337,39.720016,-31.008732,46.470753,-2.1178527,-2.7894506,15.866959,1.4353335,-4.9701276,14.219925,3.5638466,11.074198
-342.74765,-97.15632,-48.374233,81.16565,-28.860912,48.532684,17.838852,-3.224566,3.3777723,42.05359,-21.48743,19.225946,14.789753,-5.7181454,6.6039257,11.18461,1.5467768,14.449585,12.093679,4.75423
-334.02017,-88.83812,-49.517563,86.21353,-30.807182,49.00836,20.831036,-1.8953701,-1.1769549,51.15275,-17.677025,16.174404,32.47685,-11.875269,16.56002,18.06252,-0.28521895,9.816662,18.34684,0.67452544
-350.0271,-62.863083,-40.160286,74.21155,-20.23312,50.01676,38.312603,-0.9455216,4.8225784,52.104546,-21.285471,31.504332,22.301296,-21.143684,17.855381,16.727081,-9.070557,13.215006,18.23558,1.9625144
-362.06537,-41.03865,-34.69793,65.875885,-14.615262,46.96435,40.229828,0.110376075,5.3327117,47.43186,-23.485737,36.07701,16.377262,-23.925392,21.715706,16.647284,-16.664421,13.553998,19.883858,-3.3683157
-364.65134,-31.234505,-32.529602,60.594,-5.38618,35.978935,29.72755,-0.23728478,-0.45569593,40.992577,-18.255478,22.069527,12.785408,-13.794329,16.53088,15.161842,-11.965118,7.9642897,14.808811,7.1239624
-323.22815,-57.663757,-47.743378,67.813545,-12.660226,28.489822,22.357819,14.990813,-11.665079,47.759575,-8.121071,10.926701,17.295921,-0.4451937,4.7263126,15.824198,1.8499185,7.1280127,15.099663,11.138076
-312.45462,-70.7038,-55.637497,77.088615,-24.173079,30.343178,30.96664,16.411005,-14.611267,55.52546,-10.885251,12.215324,29.398994,-2.2967014,6.6399264,12.217515,-4.7921076,6.52638,15.598131,1.8042164
-337.9724,-51.593758,-47.85781,66.70763,-29.118176,31.65696,37.9815,6.444522,-8.663228,58.49923,-9.945026,20.571896,27.697836,-12.674286,11.814291,15.914036,-9.136712,4.1833515,20.16004,1.1736963
-359.20602,-46.444805,-41.561188,66.80531,-20.241714,29.463308,37.35418,4.174172,-3.8405404,57.30705,-13.717829,15.448081,27.663689,-13.795948,12.492698,17.93301,-6.2253666,1.2584853,16.302917,1.4919544
-363.13287,-41.985115,-41.37183,46.977356,-12.570972,31.512287,31.855408,4.3427153,-13.410117,49.247017,-8.634859,12.723838,26.878263,-11.659924,6.436165,24.762325,-3.019564,3.3777552,13.471807,2.7043087
-361.9899,-33.808586,-40.43376,23.944016,-6.7625523,39.727142,18.031143,10.847162,-9.035409,39.208282,-5.671427,20.087723,13.694942,-11.81988,9.429994,20.54377,-3.1487062,8.228163,7.0971594,0.5851912
-374.67075,-23.492188,-42.743958,25.658907,-9.003923,42.333656,22.329096,10.822546,-0.62429464,33.95805,2.2995186,21.725096,17.83899,-12.313802,6.441984,18.320839,1.741582,6.06306,4.738712,5.851498
-381.26987,-20.546972,-45.535477,23.127312,-8.5645485,41.175697,19.57617,11.370139,3.402947,28.64892,1.4503232,26.33684,21.290142,-7.9304237,4.8671794,13.9573,-1.1313837,8.014128,3.6240375,8.475485
