rms_0
1.12229645e-05
2.3205343e-05
0.00036342727
0.00045729807
0.0004658582
0.0004758602
0.0003541034
0.0002781785
0.0003045177
0.0003471686
0.00053531985
0.00080186845
0.000928501
0.0009925268
0.0011458293
0.0011638044
0.0013397825
0.0017539929
0.0018025397
0.0018436444
0.0018831863
0.0025029276
0.0025702652
0.0027691105
0.0027016376
0.0019408695
0.0019685212
0.025237288
0.054462742
0.056932
0.07462204
0.073809884
0.065244846
0.067764506
0.05081589
0.054916307
0.044023287
0.042431396
0.041180443
0.027486563
0.026376436
0.014987647
0.0034525588
0.002257899
0.0023904473
0.002204196
0.00247999
0.0025108398
0.0031321463
0.0054044817
0.0061792517
0.006784126
0.006531825
0.0051156846
0.0060295667
0.0061924695
0.007224157
0.007659496
0.006696455
0.0060721748
0.005162589
0.004823846
0.00588921
0.005757284
0.0057851635
0.0060909553
0.0054414268
0.0056384876
0.005481186
0.0051193247
0.0038774842
0.0035989662
0.005065155
0.004950543
0.0051453644
0.00539036
0.004176128
0.003490628
0.004022735
0.004446234
0.0045636953
0.005546499
0.0054219603
0.0049787923
0.012634204
0.024063181
0.026083004
0.044833243
0.046716575
0.048282243
0.05177129
0.03900489
0.044394016
0.03787611
0.041427422
0.042539023
0.03265268
0.03348334
0.019807689
0.011837324
0.011569464
0.0069179316
0.007187704
0.0062314887
0.0051884744
0.004899256
0.0044162897
0.0045305495
0.0051741744
0.007740412
0.0085540265
0.011395453
0.011201589
0.009202898
0.008051911
0.002746971
0.0039639147
0.006704726
0.008600457
0.012604794
0.014657527
0.015278616
0.01985196
0.018085318
0.017799646
0.01726521
0.011843605
0.013377459
0.011170971
0.009809388
0.008319038
0.0071212277
0.007508831
0.007738883
0.0074422215
0.0040595634
0.004017176
0.003917963
0.007236583
0.011288794
0.012712973
0.012973572
0.011545576
0.0077511743
0.0050464883
0.0044199796
0.0043313215
0.004211804
0.0040492923
0.0035316711
0.00479749
0.006480774
0.0061406703
0.0062100925
0.0052123643
0.0030569718
0.0038333237
0.0041647325
0.004788429
0.0052392273
0.0060970956
0.00652878
0.006085661
0.0054974128
0.0040524392
0.006217569
0.00758384
0.007912807
0.007867468
0.005665073
0.0040513393
0.0040447814
0.0038514298
0.003629666
0.002958942
0.0020248785
0.0019135182
0.002077902
0.0022907995
0.002135199
0.0020545684
0.0019805569
0.0018606177
0.002546236
0.03608654
0.04117663
0.049602933
0.058704957
0.049046364
0.057399284
0.05091157
0.047248326
0.04930857
0.03457501
0.043488324
0.036337167
0.03303771
0.037553553
0.026081787
0.027497102
0.025057826
0.01636419
0.015488292
0.010278503
0.002983166
0.0018824739
0.0017412553
0.0017634633
0.004426883
0.005577581
0.005687506
0.0056701982
0.0039415155
0.0019018895
0.0014573704
0.00139158
0.0013570051
0.0035398877
0.0052209273
0.0067870365
0.009293585
0.00963949
0.009461677
0.009657106
0.007547161
0.0074401377
0.0073717963
0.0057335133
0.005517714
0.0038706579
0.0022364182
0.0019923712
0.0015777744
0.0015544625
0.0014896122
0.0017781344
0.0019012743
0.002266279
0.020430943
0.027802557
0.03153097
0.05516439
0.052923735
0.05998251
0.06458822
0.04813077
0.062089108
0.05377701
0.04583646
0.04367272
0.014134388
0.003210501
0.002694521
0.0025175002
0.0023799238
0.0023329256
0.0022838733
0.002584588
0.0026120178
0.002576951
0.0024173784
0.002036582
0.0019875546
0.002049588
0.0023596596
0.002407522
0.0025973467
0.002926842
0.0030332934
0.0031535984
0.0030806425
0.0026999835
0.0023292587
0.0022162604
0.0021805472
0.0023886296
0.0026960184
0.0028359883
0.006653914
0.04828556
0.053354837
0.07555355
0.08322066
0.077433795
0.09049298
0.07388093
0.07493306
0.067347474
0.050623488
0.05611507
0.04208484
0.04733616
0.041241027
0.031384192
0.030872876
0.014291022
0.0026677607
0.002083739
0.0018704496
0.001943374
0.0021981534
0.0022237846
0.0021188487
0.0019994513
0.0017908788
0.0017650714
0.0018039703
0.0017673457
0.0015345733
0.0015416961
0.0016818085
0.0019311198
0.0020348595
0.0019774437
0.0018923546
0.0017095924
0.0061942087
0.007541274
0.008373985
0.008471894
0.0061149974
0.0043458054
0.0023450558
0.0019874119
0.002000168
0.0022345216
0.002493532
0.0025487894
0.0025060773
0.0023359072
0.002093503
0.002057427
0.0018903649
0.0022828474
0.0023447862
0.002407513
0.0024023938
0.002937294
0.0035205535
0.0037292477
0.0037918957
0.0031176326
0.0023779967
0.002266691
0.0039567035
0.00494856
0.005250335
0.0052188835
0.0040281964
0.002712625
0.0020427678
0.002994761
0.0037402073
0.0042702965
0.0043092356
0.0036483495
0.003195426
0.0026907101
0.0032914307
0.0036175728
0.0038332746
0.004228064
0.003798144
0.0034057298
0.0029566144
0.0037420914
0.0041438537
0.0043286406
0.004410867
0.003593194
0.004483725
