bandwidth_0
2082.206149743679
2067.5759521466857
1778.7437349962277
1271.073678020362
1056.8738351329537
1007.7021599650732
1341.3111097730439
1881.766553796993
2171.6989977923636
2160.578547985304
1843.1599048974663
1921.2180031347743
1911.3451073865758
1553.1201097915105
1384.9219315471325
1256.6981414869244
1194.549425531895
1314.5359075261067
1779.6705809323055
1802.7782606236833
1341.911585069718
1218.4571114434127
1332.2556919403237
1793.290897360312
2278.7206107429174
2315.821259668216
2388.780969006267
1960.6829088863403
1394.163098716793
1095.0883098718218
1003.7837481897672
1439.8284729959696
1870.3016807909962
2020.5900458856397
1905.8331136422205
1727.1234419480597
1872.39017380338
2408.5386048509013
2447.865662155055
1706.9080096587004
1325.8467271989277
1198.2064294344777
1241.1668558697409
1730.7213600228886
2268.879261939425
1519.3579108166214
1229.7008926474575
1155.443693094145
1339.0862578207236
1874.0878800368253
2087.910686041486
1920.7561820760202
1765.2442017296848
1719.3470118540702
2120.561122779234
2308.6154187780817
1723.0539298156962
1382.6937108653103
1230.2714092789927
1308.6732483009343
1751.787849358661
2195.441821792879
2479.6988669093394
2587.341715388806
2589.1372615789383
2485.55377249959
1473.1554531693228
1190.182525215108
1188.877306552415
1659.4483951385248
1768.6531248046545
1309.3992298133055
1203.1201433400042
1178.6009518689016
1337.981315291965
1574.1841366669064
1288.3830914594366
1166.0673384377762
1221.5702764975426
1477.3872367179015
1933.555418845787
2184.1854121743295
1529.7606597812596
1373.9426695055658
1416.4955276850194
1545.0040682053293
2061.349337390897
2238.829077330684
1826.8694699766536
1779.9383269650466
2134.7573077304883
1956.6256662304247
1382.7525151903653
1096.5199905802367
1071.6187146549867
1666.3705254700783
1563.6996600407056
1332.079078141465
1218.0200503296535
1284.753373077046
1742.0299862183683
1611.887164665273
1321.5439964708946
1342.1835449576456
1496.0230772465702
1826.5804389670361
2112.541635388129
2400.3919167474
2500.010314853623
1614.1879163729761
1387.4528567177895
1381.7979774158653
1502.4165417882168
1946.9319791968026
2148.3894813224956
1624.2024343780504
1384.9488134951118
1204.9237955442532
1628.378870564029
2058.8232083338157
1505.8118956402475
1296.695614080304
1299.3481079785095
1416.1541607562795
1901.0855730541816
1656.6792778962085
1396.3847910629406
1366.665330012505
1538.09687384578
1909.90787310724
1751.9898186147718
1415.6983227931041
1547.8837046193937
2001.00435558392
2287.7810194737663
1731.372416718804
1393.519703488076
1209.2656168335727
1565.9995117609515
2222.223263676585
2166.8906908157055
1528.1979464580324
1402.331965067258
1365.583710182983
1584.9211904432889
1896.6985385907262
1441.9345615752143
1324.1991731904068
1418.0210521747854
1627.6646446606196
2025.2424038543109
1665.4093968352583
1362.7694723801608
1336.5525996899405
1487.9676237721753
1759.2923293958806
1890.6690714811796
1619.9902605435702
1710.1594488214205
1697.8353505703556
1555.336908173971
1524.4799397044906
1325.7644907270424
1147.444761135087
1499.6894554968246
1732.216654643132
1850.3831936445301
1522.6067061831452
1354.6518984644797
1371.5320908668727
1517.6726602893232
1816.4276505191438
1495.17471970898
1325.8010988566093
1338.4277114952256
1469.861122114442
1794.0481893999595
2083.6022216806045
2142.8620806332383
2278.1127304293746
2331.2066154843424
2394.4613526007874
2520.5319036118353
2589.2630841616974
2507.430249285372
2536.796137901034
2532.98757444837
2471.4760277147498
2494.1719943137637
2537.0698198773534
2585.104998713591
2592.366931857242
2557.0941659553514
2535.3301097505705
2479.735857103111
1957.87735167188
1474.0738917561764
1404.075152088484
1432.8446293525437
1657.4933140017017
1727.5006040926512
1431.868538863435
1430.6496691598352
1496.5791600786733
1715.7076746138512
2135.538675661711
2322.6526710260387
2184.4053786985646
1534.188631038751
1407.0487311718475
1452.8609298354547
1682.0698754444932
2112.261493145907
2449.345683227926
2021.0163194854736
1732.7690423309082
1419.3844460411674
1527.6663077830074
1935.3710913620719
2031.6130152732426
2138.634174206879
2049.468398348689
1422.0683606626003
1299.2550994811832
1324.86040215284
1491.8428487993954
1885.8295902316506
1496.406908712546
1336.9519709037952
1420.180612710128
1544.291305358318
1827.5707798617325
1504.0796614755468
1444.654711018553
1794.3657673361372
1522.8162559223529
1242.3521954251937
1196.773198993679
1239.488618841064
1332.2171286969485
1531.7247796251345
1565.7567393347042
1433.0929038416702
1287.656935380135
1254.7195913491162
1379.1264306718842
1594.5929846225167
1516.4706725722483
1341.2155519606424
1606.4762632503391
2074.089165545381
2207.804560917672
2271.4659322317802
2443.933916192167
2589.8073440915814
2313.0831223503683
1648.2671270330793
1394.6499728730385
1273.0602254888693
1524.9394793470206
1753.646075196709
1487.0119664824276
1413.8825945153776
1584.3402460471186
