contrast_0,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6
26.578779814751172,10.16399280769522,14.458413978309293,14.369726881969598,17.570462288546135,24.69825465026988,35.108248344715626
27.769733370240516,12.006965721270696,14.22658209501428,13.639202357786854,14.588101566285914,31.17747110044072,33.5168585769314
28.91475232337043,8.828736989540907,13.052293305568979,15.822309113060005,18.337655316960195,32.30979414146688,32.315872166069255
26.151275041197138,7.053334841780238,13.161967917522269,14.150297190929319,19.716543680148117,25.42604875976298,33.55390127765846
18.78102876960475,9.653174753530049,12.121066277225133,16.192443117609244,17.50616253147173,22.737278276512193,35.707301323010846
20.552396005557142,10.94827909823051,10.396896427957127,14.639976703420086,15.42690007040504,22.618291190611224,33.835012422602034
25.86165942271804,7.007169262578124,15.452862144365481,16.321255224875223,16.03484497207443,20.019581119090702,33.428521315637376
18.865651102052567,10.295769325048102,12.013132005012393,16.114239878365467,16.162230715776687,18.27451287618127,33.46385388611178
18.049843931177744,8.34416174268212,10.711692413680126,15.74837877946661,16.435512611083432,21.650672009605373,36.92075310544715
23.09404804712076,6.713610291095218,14.217431387987434,14.497188419769007,21.10953865786594,27.61169642351604,36.307213909196086
21.693076363084742,7.528399216374645,11.524263904701119,15.802308723338175,21.829547054659297,33.535698594389174,32.29321485644949
21.18946109097285,14.110002223654131,11.14414272615678,9.610309229562091,11.016529233964748,28.386844112016043,33.477593669227595
19.44736298887516,7.856585234770439,15.294883691127863,8.278611143231036,12.841101531437666,23.071406159280997,37.32408248206136
22.18295912858497,9.015318407521814,13.331668719511033,12.388431949323948,18.928921013366818,21.48306179861435,35.68488285700516
26.331031027622426,6.89400028615772,15.51632736982625,16.15927005085166,21.280273492120173,20.171817206451216,32.41992028885996
25.25678852671863,12.164685864163669,8.67867101472192,15.87953618426268,18.773786172436353,18.045329572110155,32.043186722757234
29.858558823667167,13.606971605566244,9.254778108756748,17.241651398462277,12.247910363236544,21.383253730825444,31.35704473556014
20.548208596063485,11.670212304195838,11.865238613922655,14.322454870281442,16.41739375853955,18.6793956913309,31.48330228214831
13.311474099774255,12.061041474131308,9.089212143231979,17.932483834298388,17.81170167034172,16.9347505163555,32.70742573232669
11.448381549604898,14.741815967946406,13.163254918162398,15.484033425492107,17.846521899505834,17.929060330509728,37.0803873408508
17.254557534074547,10.080621277674508,22.098980592552856,17.180082517442287,14.837138473211152,23.38414772992567,34.29009152663298
25.369576458715585,7.819058767394129,11.170753789878951,13.392361840700097,15.701368202204437,30.57845923382255,32.16390292619208
23.382592785288466,7.820072478539123,11.79515660665109,13.551822076523989,20.323817778179375,32.54698207365407,31.458794861696074
23.485736969239895,13.306259590088708,9.808299419583694,22.572083648223497,15.192747559518455,26.012270640153684,35.55149280965108
22.213122180496022,8.2495765651915,17.965571501426687,13.997230025869133,14.779099761933294,22.74540902596271,32.552751058591525
20.680593618213283,7.700458900291743,19.011165225268194,15.510278384096232,16.718517782922987,20.381572861995842,34.690401489325865
13.992253814054608,9.870333859897578,9.245254555914055,16.883730777925383,17.112961521115324,29.40932142951292,33.756468679848574
15.009280645682693,10.612364687289602,11.01176348433212,17.120540257491047,17.83620709483967,33.721451350504694,32.46102312919008
19.02218878633659,6.008619840006395,10.038665020362505,15.00686686905738,15.699575879677415,30.685257467538655,31.857372813495
25.612621473126197,9.029378472283671,13.171982022124993,18.327281532292353,14.638227320977805,26.061775892067963,32.696347006167315
22.73413545827467,7.449299311107554,7.455153932668278,17.35544686403714,15.650238069415447,19.854503450700527,36.24695406174297
20.05698498156594,9.977690000732434,12.02674279258316,13.256195821440935,17.776069149211203,23.41262714993322,38.45655855101235
18.721284408725225,8.301177287982911,11.016941845909074,14.979545612984236,18.195369731768874,25.275065599149364,36.19102363284108
21.242014757076976,11.485167633250185,9.472101940307784,12.857361518618744,16.170812591163926,23.239420054905985,32.94069563506949
17.753878038671044,16.862820340234173,11.978859665029495,14.984725630165206,14.05785528281385,21.01472948124622,32.45853542808582
23.729103119718232,13.304195221995354,8.972701736435072,18.42931532273621,11.952462931639284,20.05021776298233,32.348565586364884
20.103359331217554,13.166551033211839,11.066895701745082,16.666362671429816,15.810491727563585,17.79992841228476,36.05836437502431
23.541142291216296,11.817713967814322,7.823584267387261,18.335663717639832,14.866609454124323,22.35603234872498,35.376333379425645
19.324756925199086,10.704410953284425,12.03221678243662,18.27364245810888,15.687393649577935,29.002582207479875,32.51042511751583
16.220462116963287,9.232046096915525,11.365802484028212,15.632686044925347,15.21710011105403,29.864046983022224,32.68610924712759
15.673194438245655,11.348990923165637,10.115653148456225,18.141100822940093,16.309418797237086,25.888648511467515,34.22008708233331
24.469149995566475,14.7797052783526,11.64063981308379,17.23781256860003,14.335547190807818,23.115422792162992,33.64557984397398
29.133736711881212,10.100914571981697,8.674239303481396,16.224033344005434,14.38884075054145,22.45776587537715,35.857157720924256
31.16621184619718,11.859013800726984,9.926219477160895,17.259700338341965,13.885793026606194,20.64543743093643,35.171101258776176
26.204966688964042,18.084446065656714,14.227494558567543,19.36499058263021,14.57503844104587,16.414327228191176,33.27394606098894
20.049136508165425,6.502001516732673,8.826449745393656,17.616975710545184,15.660246178582852,18.198179404844023,31.55119448470806
21.001215425314818,13.240292492757165,10.980918856529783,16.86490070147854,17.636526171518835,25.4690703718177,32.929099656251864
17.6593825874518,11.45384500415055,11.477079459819958,15.246093541710314,14.619749905448828,27.30317760381881,32.60898815857843
16.14675686402045,10.310998181649587,12.338745616494029,12.792034790206811,16.446008867385267,28.746446563590254,32.75756909235615
17.391668502896998,8.82879857004728,12.75374492862207,11.844298030713391,14.920524122815728,22.850306876335587,31.127101550190357
12.936849190096577,13.985997602168638,10.380174156534913,18.611329073828916,14.452146576432739,18.123842705631823,33.36523273787928
14.406525807857678,9.541122963039912,9.021605219667954,17.027154243910445,12.937672884081888,19.14027304573111,35.44686883974815
14.573348193636976,7.784482958004077,10.723379036749105,13.816542741753615,16.653401881208932,26.2667295641472,33.711752678453905
14.083315840025838,15.200952996567604,12.79278973053977,17.49012680480224,16.8884997015291,30.08176483190143,35.04611894641547
17.063117497173682,10.345362055352588,16.695413840157702,14.721593813760617,17.27616661215117,28.077731954893142,35.241881979896185
13.241454014804056,14.19001501617235,14.004852882720854,14.490707194275489,14.068634090290882,22.796811823227564,34.73987492745847
22.941287134154138,8.699444526344967,11.308691053658448,15.762512091762167,14.476732173356998,22.556911244183404,35.117443051732316
15.900786543110076,8.225449581127103,13.7490481894087,12.248966767393306,17.00279393160978,30.031718862566706,34.1570507328366
15.887286747496136,5.746746738462708,9.098692098753935,14.493377382153742,18.592228802197397,30.24292506702769,33.68733684876262
15.996514677292492,13.750962736930948,15.712737085721225,16.086476499804103,20.66064080254333,29.081142429347977,32.66628202897686
16.193405079944913,8.529078901539695,15.428630399530377,16.243006349395074,15.492245323451144,24.132741579691054,31.87164224319197
11.66732528301279,7.417945470836752,12.888228364106903,14.813788731638383,15.934154993825555,20.716229075308526,32.68153271917435
21.242522277463813,9.282919795515433,8.328398371930625,15.653638676893694,16.14394988246958,16.25715308419386,35.99541407758801
21.06742836070154,12.898828829833683,13.55810901029701,15.635585761744666,20.450295022003136,22.981192790872356,36.9868792575917
16.39867941772721,10.445331361973462,17.61111855788029,13.606887759119306,22.53789053936208,27.681718013224717,37.879872555763505
20.781186945485842,7.4285620419806975,10.551394712149694,15.703553118316355,24.006866496347463,26.56366060175077,36.581550093804964
24.191355979941214,8.989350226153164,12.94052614137318,16.29215440579605,23.229687135046504,22.61319801054617,33.56426860439929
24.350551555603534,6.196541444821726,13.429573584576048,16.23370385780553,15.963386450353607,21.965781962039866,33.771105960762156
26.252592136037848,12.195788808852276,12.67911665537002,13.746354004109387,15.910553169401275,18.320731195586973,34.407551425622614
32.97151574072018,7.413833625370392,8.550412837616895,14.267867561543953,17.034072691218295,19.98784253530377,34.87022748831352
31.128556138832693,12.657332646092595,12.821724075363713,12.83609171208505,17.54811663061451,18.806901929566987,33.72967217320202
29.65267899081734,7.5529305547386745,18.515825749004044,13.793284554002122,15.295208966556581,19.207015607146932,36.36677361466879
18.57288320059647,14.62123823957601,20.825778796056746,13.748134238239777,16.11739616595105,21.83070590926399,38.910342919103215
15.266353641435606,9.87086969794321,11.119165217832588,13.03362676733082,14.794305180450259,28.91430894126571,35.35739228340695
15.966692416470872,13.404382208959222,9.598535176458725,13.55307557584073,16.1912214261602,26.25976936166015,31.140785120224265
20.661231231845925,10.196869765191938,8.765942342599763,17.75548407652347,13.887802785091996,20.953441409619863,32.854012897207205
20.773417371581342,11.408272101499687,11.416675619632496,14.301621074345421,14.992697337849865,15.782672936591588,39.06368590895586
24.287731883159655,11.861430903502672,9.81584127678856,14.177212876497402,15.520923353422265,21.967262175082556,36.9470362533302
21.03469044923963,9.255373655374852,10.38837649028093,15.287923196893756,18.24528079803718,30.213477047066647,35.328593586502116
23.27087269119496,15.34737467331939,11.035385672174751,15.091840261406041,23.99079618614705,30.496217027364324,32.20839594392268
20.60405859142039,12.515401383757988,14.150651565819318,16.675505440027,23.418290623416723,23.135975679167892,34.05073837148868
12.262225978657387,15.962731065238422,9.7815053265878,16.621526813493205,17.236937898486772,20.120005994828475,33.19527889239793
18.634000099440982,11.116668096213369,10.67208947339008,15.06382896711839,18.70571263200954,26.200564142197585,32.6619506652124
12.624169730089747,7.545214348365882,13.0021857996942,12.03914947279683,20.87028383163679,27.60696952279867,35.82881448630858
18.883889571971267,10.625619048105637,14.508423985588848,12.535492505159207,22.519929962237303,25.884320052873868,35.74903257222176
22.697188548629857,7.708149907994034,13.642112553249616,9.782458523707888,22.151204482512856,24.73274584562419,33.86908758168631
14.298336792852744,6.512867691409621,10.905885610519377,12.618931407067107,13.791338266469811,23.771942193992132,32.25797459821871
24.164556795756656,4.335988835037055,8.564466920241063,12.986033305321433,15.872042020420372,21.644141475348444,32.62601139160796
14.122118605172567,11.21152716789036,15.975481719863367,15.712869267582874,14.05848841518418,18.308392199494822,33.365898227190876
13.653487078233765,10.974913644600994,11.771749792795106,12.737567092281278,17.59047690030631,18.397873538960155,36.67653828998536
16.640100354559173,7.078621387858421,14.584081485085086,12.121058745131887,22.012427580001365,22.38954240823603,34.806703560294885
12.264718758005994,9.925387751889321,9.026778466025876,14.316853088039014,20.039997812936047,30.242667718312774,35.12226459743413
17.402531114348285,7.556330954050823,7.961654970834127,11.887120877225314,24.426702683789937,28.707985922747334,35.43775821321362
15.640042315897261,9.727695944190467,14.572554719841584,13.174959726632611,22.872370210761364,22.415388096440413,33.37719394999555
16.723782675022804,7.131977268050635,13.59958531312834,16.716846743107496,18.795477897055697,21.428426033554274,34.61087195628116
28.350896624869264,12.002694409924471,9.627123022024605,12.97081947474404,19.179898793336875,18.13696170324199,34.81176311001347
15.724196429722817,8.80331407838153,13.359493419170114,14.301575923126515,15.22657702875825,20.830080303388677,34.15860018286934
16.550477250526743,10.142732809530306,9.472422674059521,13.210977194765212,11.077688790584517,21.737657775004372,32.4015968454282
14.080729025374852,11.353399043165016,11.916048761624497,14.111283500729131,17.06095430703891,24.198488120496265,33.0336779798464
14.984762431250088,8.204523292380278,10.098652901397351,15.849690552962166,15.770858008423268,21.54893736815668,32.333801615592364
23.357520477843323,15.743366831002767,10.65650224868142,18.867075145322886,15.664579387107665,22.88053343024737,34.8694444383283
21.08218566177673,13.356395246643398,11.37002356165249,18.11073932022014,17.86876306025974,27.43123129569387,33.37737705336398
20.836811472401298,10.533964114833127,13.906557454227702,17.838464767414983,18.899157502036957,32.76227256512552,37.17383218515349
10.220156796705014,9.896766306160833,13.150489293326592,20.211909549875102,21.232620674594127,28.3950647366303,35.090261396148065
18.745303690968143,9.614452565796416,13.03916501061013,20.459743843211385,19.073552481128747,23.895988875644488,35.45438110295568
17.04171222386183,8.96812237703057,11.29031308496895,19.436312865798975,18.027240122413204,21.38180176950408,36.84533566673454
21.579071855433178,6.398905124183205,12.068505979590373,17.109614105685523,17.789941577090328,28.243556884145995,36.26294691724612
13.070762656946576,10.989867151154815,10.695902370792695,15.948101252206662,21.0560359584809,31.0177533639743,36.33434904034988
11.873620524711068,6.8802588760610845,10.035924962139031,18.750848023657014,22.29853633556218,28.457684884471302,35.538062395462674
14.9732875284957,15.244362471997002,10.807369860128162,14.904781094210016,20.206663957700915,24.493442423181413,34.026787168640254
14.898812855111538,10.641649043886435,12.501752422685783,14.836910964087936,19.948209149412552,24.430098844024563,29.805821174111113
12.587386587406337,11.603015049117987,13.583609368422016,16.673000349496576,20.522951789456172,18.126852764953163,29.633960476658014
12.666030781278035,10.027940679322157,12.822600706275548,17.041994137784947,19.326721517481918,16.401810603362453,31.406720987417383
15.018630596827562,13.782726466018856,13.201672783194576,13.8972773228526,20.205800522504198,19.366766377314317,32.840344308146044
16.829405303269837,12.22910660297705,16.63058406518161,11.328799295796125,16.32142535412925,18.27053547967696,33.19705458336336
19.187244347289184,16.14582537113094,9.300368551161052,15.248852358078281,16.528916111216375,23.1157790284905,35.18263801032195
14.309440134916981,11.433459618785129,11.330934753964678,15.209600823013938,18.458493238561086,28.96203696342551,34.59591351603447
13.168784394557049,11.784216621282756,14.242484997339169,16.39721260884638,13.013589724679456,27.547237785180943,32.15076417134043
14.326669295919274,14.433623139766226,12.86724372374297,14.757695758995524,13.977055591187195,25.466070837296655,31.673727404201774
13.639802350372463,9.713549679438325,15.555928572703477,18.099252385942286,14.693212708951426,23.03821043894628,33.14234171985745
13.175985596034955,8.273719642763092,11.602490575526362,14.29622481203948,15.68640997568625,22.739109411501467,33.676920017472476
11.622848786274771,10.85498228652154,13.533133886497168,15.298642932846189,15.85176406296589,21.72788693100557,36.101816406274466
15.6041891516811,20.015489682200624,14.851698768701791,14.634085052958358,18.78761739734553,29.04708393110407,35.18941835082127
20.49626159029121,7.974047026659731,11.795548569701765,15.971677979830993,21.53126390178942,31.74368293387455,36.93705047532107
13.173103878964863,9.62473557144958,11.692873218546625,14.214139931111244,25.57070250066291,27.49055920754904,36.51246442817342
21.9894043291937,16.09258061200784,12.39252048694652,12.88810324896567,17.657487136943082,22.15753816834896,33.06037085722625
15.314047548507778,16.78473607418406,9.001837064124185,13.441937420441842,16.149473100478566,22.131152143349937,35.83783813830269
11.421304882254477,5.53434211908335,8.887528329560702,16.124364726962053,22.101355954309216,29.95984530766405,37.15629073180522
19.499370641387593,9.890524656189044,13.150674029383456,14.278203455067489,20.611497818021192,30.700366707562722,35.47331835473609
18.10062035373639,6.485524904926482,9.796396904197636,12.883920731264826,21.88539694680928,24.99074870440697,35.524019100566186
22.63590088228597,10.327419285417736,13.384094111892963,14.7078280453444,16.507870988672074,23.529132082496716,32.83393159999156
23.326920239537614,11.683706775879697,11.30990161116776,13.781810380459001,16.856824592387273,21.937077899007853,34.998624216835054
21.232389710817014,11.83424821723954,14.982051480849693,14.95897073075823,18.280171591573605,26.87803982156665,35.81305755126035
18.987511083525956,6.696759163019701,9.403851545607179,14.763242066334598,19.404903599105854,31.593733000305107,37.439244922775366
12.295800819239439,14.28736929490635,12.391729164485142,10.801825384163312,20.859859245662946,25.88224100913662,35.80302592811643
11.404486046991183,17.140404673592784,9.279481274992794,16.841560331233218,20.025510790026118,23.422395129162858,35.53257887792434
16.109894188169577,6.369313360734148,10.014301932634416,14.619207479109493,19.12307379736036,22.107399826544665,32.7823769226706
22.943056234812005,8.579139150684286,19.97898568601697,13.021104551429884,20.66874211112952,17.380420410373702,34.15014584621388
23.915371623724262,10.10501981304876,11.754786064816665,13.643238354245163,16.047291001399326,15.546561656453068,37.851784880596654
17.665811891216336,6.5543202030986585,11.594346265284397,15.94112552543955,15.057247803720392,21.67999934655255,37.312765284871205
17.561240599327725,9.885887305041976,15.283808191590653,20.279049612482382,19.064544424559045,26.20646679865523,37.101281856755385
18.63237851890126,8.163928224026801,18.759317584498618,13.703291004214472,16.167849825029734,23.759242016074452,36.84870121949605
17.22609385918317,8.59693916123829,9.966720803082707,14.841513635135207,17.687189030615173,22.837402679763123,34.03269757938911
19.944539907003247,9.502193519432806,11.453843678780096,12.18747458197447,14.418408064815303,24.48134203120845,31.344318041350725
24.127236716032407,17.95786626521967,10.067269084499106,17.459576389235856,16.341650362647744,20.483373828050297,31.377737207059322
17.703736733130565,11.298815302765838,10.355322449652753,11.582443183021887,13.581116466440207,21.333821164108183,32.79345163992869
14.919473214255788,8.993896175659545,15.671744136555596,12.164028653645463,12.68479993561287,20.043930421654327,33.78537708341023
17.45638120736705,10.843817293308724,13.698932843583464,14.971071779294103,17.410639089978176,23.704994220589928,36.727408548267626
13.260379368329634,8.753838402183876,9.856086745657596,11.167050919766588,19.218120995624847,25.341859841476413,36.318773433625864
17.57526157574324,10.629736919369474,6.802451232029885,14.958566704692732,21.055768732516164,31.730067304424942,38.45667396959474
21.48762974649923,11.616335181594467,10.637401734233016,13.877082887959412,26.781059264597296,28.548354754982697,35.57873595988216
26.360213808826483,7.620216894522601,11.85970168579285,14.148496993911222,19.86400449078583,23.678999213235166,34.842342305596794
28.055236266868445,14.679414372293566,8.02665364748503,17.346118479693068,16.2893907977489,23.802075490929088,38.59304894982332
18.269405941216043,11.339842427689337,11.629416110538063,17.68614361554494,17.4479946868421,28.28651764057995,37.824790532217115
17.24100317932104,18.904301709519014,10.418201789740387,18.586055654537127,21.662381617302767,31.023923989961617,37.79623626497676
20.85304443820872,13.144612487530516,9.83283907908014,15.872433873892678,19.809416570025178,26.830067272457732,35.434710367665524
23.201705185905187,10.087748660428733,13.327622300699101,14.437250154809039,20.09195521670878,22.096179094153847,34.15407047934922
22.28139268623041,10.67298303523016,10.5623900883525,15.275688006279406,14.492217892294416,22.70367323566728,32.208170330766734
26.173401013600824,6.806529428773398,9.577355370554585,16.41302769952256,14.348462740714814,22.335959979777392,32.58065178721341
27.473561579455005,9.008805874754868,14.66557858065989,14.139487908177141,14.487771263162506,19.7878726577317,33.19227351155803
24.443867079240118,8.902266398940338,10.60749308232171,14.659522532341336,13.97624223858902,17.81784059158443,31.92133294706119
23.406983064664328,7.553927332530385,13.115930863597603,14.26609387994841,16.899604652574276,17.193177659926135,31.825042925925167
29.039598437893368,6.494251656315178,12.815653107319099,12.880832176634591,13.138025017054135,18.57636213989189,32.66930764123116
26.343299933827726,7.883843259469803,18.774606243539093,12.552613849315982,13.796836441075992,18.47398735980316,33.309719018556116
21.419940449964983,6.343406237764109,11.059264585598658,14.647286050136314,16.29589266280471,14.079960589312986,32.679911081019675
23.80100566810039,19.480319493000188,10.856207489736592,15.399319492920592,15.060705382388065,15.374869840361768,32.12915305634602
20.127914881713494,7.760861566316763,13.386135432979032,13.458437011322552,10.947257690883372,14.375202543956448,33.27413981654308
18.950884925320793,11.718736623743219,16.046833042512716,12.81434800537736,13.46903463967838,14.915836985977165,33.23734234983908
24.344533144180332,8.433903137769331,7.591874363784555,15.23749881285448,16.80252327898626,11.77355877897978,33.67974734776872
27.509836557049972,12.034675784004556,9.91653305170082,14.454716086805554,14.193415302946267,15.447937372049498,32.88216446909836
21.799808123605843,11.536085460699361,15.557551380800483,15.411925947351948,17.016493257003646,13.993167444416184,33.028225126442486
19.1469711328127,12.329795624617827,10.250059722691812,16.410112603941275,16.418946575119875,13.044749870993876,33.655374443547764
17.91948995131987,7.09088347629147,11.4552183015633,14.758164742632946,11.259099670101433,12.562611231903642,33.57148191391538
20.95870373136566,7.894230239373778,11.26607702453066,14.591132927620833,16.2942731602114,12.914751395090661,32.77056194188232
21.304252157966,12.97608173754955,18.16282283785784,16.33929178653955,14.945841642810006,14.211619977499945,31.603930579012378
17.38896647390646,18.36222631235669,11.101170862918021,19.21579218338553,12.61176206286546,14.338292169383969,33.25662457912129
22.670576599103768,5.429648762264513,10.24660758408671,16.719561709615057,17.212871429762114,18.404015392926816,36.021624871481244
22.137540721131042,8.44602458399173,9.939039424599708,15.013848789327993,18.530517577832587,25.721228857589026,38.68246583084466
21.79972741220311,5.981708961956549,11.48258420951299,16.33820850122603,20.612791616417823,27.52447916970155,37.27145859062493
19.57726661028426,11.736591378994504,9.166808303672731,12.543393453992916,25.60405010575952,25.70984377238627,35.26274715895276
23.88177451591095,6.204103459940118,9.990869030222186,13.248105365665289,19.140343010548076,17.85370626656909,34.096078715320125
31.10946672568403,11.846041073541612,11.048536099289128,15.385328645846345,18.998420278461577,21.24371434391628,37.290178050966055
27.52983595053001,7.193505757763015,19.718697732426335,19.088024965788946,22.995714720974284,29.27683564935851,40.13914565170844
23.146298294225893,7.949723057179977,13.730133399348905,16.269248905739452,22.65203930991653,29.129769456005953,38.36259607269521
26.505539624282637,12.416598513746145,13.093672372392739,13.506566885777229,23.899839448764904,24.1232276283991,36.73620127368746
26.814074082147137,8.69181870611005,8.966345810110873,15.737542617727144,15.358318223111715,24.848585669134913,33.72184144253622
26.38400527168554,6.101151945711257,15.330389286652931,14.533024611405157,16.26377715328217,19.340015578099116,31.46887762921567
20.325532122237792,21.316933408495828,12.64547857536407,13.589699106117692,15.896549557320135,21.480427788772115,34.244697112205415
25.94773204531462,9.582039235985189,10.720632692116634,12.835958996607214,18.837537368816044,18.567407873579157,36.79957663299452
26.516791620007318,15.923258715484579,17.410682867619535,11.007234200051176,22.184760156089794,25.573518039001016,39.17527245440647
21.6684209582849,9.930397844359332,11.559334410912207,18.400997661841913,20.043252263261092,29.345241331715805,39.90949750856653
19.480281670481073,9.384770675635803,12.670001942763037,13.955513980816528,22.396672534914824,27.31815093009167,36.04013953189258
22.875356421893056,11.899550497465661,12.847936775858003,15.808307469281866,18.498001273951267,25.647352822088834,33.55636921516864
22.41428860343104,9.124844726590776,8.878101971727439,12.906107601815222,15.856156750284217,21.91295216397743,33.141982016419
19.794407311938834,10.714352787603863,18.262920706367968,13.216502910784744,19.900549101648217,16.06716113343189,39.14380432575324
16.31858772937525,7.151085490266995,17.202304864698405,16.716667679310717,18.326062904870508,21.76573765463217,37.99053486115229
14.294317732054093,11.19946745195275,9.761002602608542,15.351867425803547,14.685656677107644,24.89628184844253,34.20756646015927
17.37662656174937,9.821651228067015,8.918971614593755,15.91418845130294,12.926949521666609,25.155071215723623,32.79079776135944
19.73349567822483,13.269321996984555,11.888706169546587,12.946734764050536,18.963327657000036,25.688539430504203,32.944825432976316
21.683686933455064,12.800440283769415,22.25302919067395,15.518896557142247,15.212778857075943,23.16467808831299,32.70145290250967
24.61836882329421,7.798562669501534,12.349869226955366,16.12285190575153,16.627760841644367,18.364351826041077,34.220424839827146
18.69051203075998,10.421016121859667,9.764401180085201,15.615779166810409,14.73057224614076,17.168832910287907,34.20812847055629
19.89064729812617,8.191637059717648,11.387248911755467,16.72590553919222,18.813284842901638,22.271548335679388,34.8922646792355
29.687178096162093,10.123557589101758,10.213622314306011,16.188796161646636,17.48228948569,27.719538896093894,36.43913795148279
33.19688717379098,7.292988587492886,11.238538852158676,14.623795017918328,16.69183005609744,32.92775806697665,37.84229966571298
19.445530972971127,9.154163704978249,13.603402766915565,17.885657699989743,17.951046228679733,27.33063582397714,36.92140944597816
18.43311428347209,12.408372033977825,10.653860200912426,16.107050885865107,17.086063745478256,22.4390199495594,33.13516688631539
20.79732001580304,8.988401635210138,8.868208661163955,12.773653923464916,14.441384866857092,24.382588120763934,36.39691884617189
22.298063934918126,7.720391214750549,14.172445149761064,12.616520633200686,19.150223171874437,29.431881460388034,38.491894123960535
18.31812886282757,12.041872426183772,9.087944981273328,15.347701629899438,18.586768893110577,29.57527759277305,37.96903572716931
15.215820377306109,10.61428166063147,13.470590643661282,10.90243871415532,24.657453275233426,27.29833306969111,36.70261976988549
14.910065251682745,8.636760449020333,11.645410358438724,15.171779575429696,20.272719507989173,21.332990309519253,33.748355142988146
19.21024493539637,11.054278243313645,15.330184477265691,13.23595199341362,27.798782428475032,21.985353955836466,30.677287639615017
18.92629573017265,6.37914623290367,13.394418754617462,14.804927126113128,19.038439499486177,16.671717826146168,30.566273375111425
22.621619237659665,12.46685938025821,10.111275545105114,13.527477691150704,14.767569363552811,16.186870341411744,35.23295094951041
15.72193410014134,12.958967270176677,18.405500296764707,15.82081140216367,15.70246622197786,27.031711935030437,33.708304581304496
14.925484731507042,10.83244935319601,13.390671785318176,14.250516865081831,16.636870889692077,29.872219908566603,33.78683519323522
18.01419244940008,12.84729882834451,10.014065518100306,12.760115191497897,14.97307757513068,22.77894553210512,35.49649835277952
20.976363857807407,11.244425327946779,13.728367406895877,15.278730339753807,20.80336275723098,29.993820523487514,36.596191693839835
20.161062848833826,13.762423896240959,14.921801809575104,17.09513445882683,19.270157600632178,26.89750829354118,34.48350326873071
13.999027988632632,18.77000295408429,11.09811501111857,13.177805406722271,24.4081062447092,24.839884124865925,34.801773895159855
13.095116297867879,16.79964339702778,10.36463039478966,16.724766878067435,20.250727169860287,24.783642992944905,29.26884449298486
29.41160719491539,20.552866058969457,10.196057928441636,17.99131599074385,19.753594899194646,26.078059234268423,31.60690293499937
25.434513969730958,7.023041240107787,12.44189310001348,18.859065471570617,17.89262388270329,26.721966468125395,35.43033814866755
22.398624588219217,9.258244562072328,8.694655410342712,17.99397221521165,20.961350427538456,29.77754424807345,35.79209115913413
20.57014964993554,6.501566928188666,9.826714540731608,17.40252237462297,18.872281369390937,29.765629388003426,35.209647329541916
20.68268676580447,10.5153832434195,12.57271900451583,17.774337862308325,20.07523574713288,25.1956156108077,35.87654531061645
18.205464004482792,10.040777376125874,13.139690420359596,16.65408041466528,19.730079653412872,24.336431345984714,32.7687439733629
