ccens_0,ccens_1,ccens_2,ccens_3,ccens_4,ccens_5,ccens_6,ccens_7,ccens_8,ccens_9,ccens_10,ccens_11
0.19532211139330105,0.25966674214691027,0.33582777568954947,0.28318528201509513,0.2549990833783937,0.2625857885083309,0.2826598945662015,0.3054581856842111,0.3402995824185233,0.373031945789615,0.28680780392463,0.2388634633743889
0.19326496179338587,0.25872625453991294,0.33148300299981603,0.28103326991537436,0.255254065054515,0.2606519629361706,0.2807305865991316,0.3094323083057664,0.3432063216265756,0.37709825389139107,0.28510368100778033,0.24066329025428523
0.19172972071318978,0.257744997500336,0.3268286771170547,0.27887961734099675,0.25535503296239737,0.2585409270486995,0.2789330051994768,0.3130776872155943,0.345879022167171,0.38067478802185756,0.2840530991272724,0.24313326907178243
0.19074138621031833,0.25673269336776405,0.3218911378537774,0.2768010255820938,0.2553061520170775,0.2562808700940102,0.27726673827926085,0.3163363816634793,0.3483157283781072,0.3836758794837594,0.2836874578537001,0.24628655732708266
0.1903269020165129,0.25570327046607333,0.3167733155802816,0.2748764877938424,0.2551147584658962,0.2539051531817137,0.2757372025717003,0.3191530660663022,0.3505155244696881,0.38602139435908495,0.2839734701539316,0.2500669071003973
0.19051022142556745,0.2547364279927522,0.3116468734415796,0.273116970659277,0.2547212662690635,0.2514485416124498,0.2743502311244031,0.321469749244116,0.35240685942421524,0.3876965265985453,0.2848755381811914,0.2544113780321006
0.19123805390655885,0.253900749682158,0.3066750841227051,0.2715903063346876,0.2540593524985328,0.2490052342995201,0.2731023166996199,0.32321559725808885,0.3539043499849543,0.3886716529290265,0.28640896651010994,0.2592383391935946
0.19245854602889523,0.25320618212361623,0.30197032900061166,0.2703725194674349,0.2531405329734765,0.24674547073963574,0.2719997092300048,0.32433155608631803,0.3549348166864918,0.3888669010328691,0.28858980363980274,0.26446254191412205
0.19418786057724263,0.2526744205316386,0.2975987628187088,0.26948516410371676,0.2519268011990378,0.24472048512000108,0.2710620802098499,0.32477859351799776,0.35544524545827366,0.38829459966986035,0.29143685187892376,0.26999807830883804
0.19642400772153668,0.25238091952032915,0.2936833530271638,0.26893568568762516,0.25037565968360254,0.24290603059335492,0.27029714119659276,0.3245116819433472,0.35537335991963,0.38696135284651917,0.29494245649488043,0.27579904400333277
0.19914554685474475,0.2523894062018132,0.2903382238486558,0.2687181980963212,0.2485104363994668,0.24133587899073883,0.26970228540267127,0.3235522799008376,0.3546540547874905,0.3848096024308441,0.29907105368401227,0.28179357102193975
0.2022283041625317,0.25274767025849165,0.28760600627656363,0.268748303630794,0.2463529783326093,0.2400296612907436,0.2692662873194433,0.3220079562040614,0.35331356403719993,0.3818859239696213,0.3037007780223851,0.2878897028642312
0.20545654610933162,0.2534949374788378,0.2855276090040297,0.2689391549409007,0.24393140338765867,0.23899878304296385,0.268978343702171,0.320083860233412,0.3514180369819134,0.37828927265716406,0.3085736539653504,0.2939941402595107
0.20875142940922897,0.25460813479578714,0.2842100745822259,0.2693451235580192,0.24129282881447914,0.23826063369294453,0.26883768410820963,0.3179451885397199,0.34899858962385427,0.37408826504792014,0.31343883090621033,0.2998936943214375
0.2120974720384879,0.2560550959915015,0.28380909470422966,0.2700814157720319,0.23848970023147997,0.23782568935978837,0.2688397879755013,0.3155646062683882,0.3460985419788995,0.36936599154718763,0.3181094698661053,0.30537772927206014
0.21541216021762466,0.2576643312952696,0.28432835808533047,0.27119070144464164,0.2355798331387974,0.237698306340881,0.26904384453304386,0.3129879918206687,0.34284045829351,0.36422017974597176,0.3224692286066869,0.31031104290314115
0.21861926455273725,0.2592011247618633,0.285625567016546,0.2725823022977584,0.23263068150763314,0.23788229153824003,0.26951198192201475,0.3103411821478301,0.3393657264961871,0.3588357558974658,0.3264835907682631,0.31457941861280625
0.22171707861596743,0.2606374407442193,0.28761353917670385,0.27416610805296604,0.2297170030208481,0.2383805048680982,0.2702413800138166,0.30769417861900755,0.3356981059405142,0.35334718011849153,0.3301351556979905,0.3180929300476859
0.224773442628575,0.26201447371225356,0.2901895517643918,0.27591429940535356,0.2269129840535284,0.23918897574145687,0.2712898130804471,0.30518354134946524,0.33186635301624157,0.3477595690664703,0.3332842077503757,0.3207806979340895
0.22778840664020852,0.2633053558958771,0.2932333898665538,0.277791635320793,0.22428679164643114,0.2402932551018469,0.27270394278823656,0.30293813186869756,0.3279641727026217,0.34214104041944,0.335798754847579,0.32258728801705133
0.2307616104432497,0.2644835041164471,0.2966121685153407,0.27969205952901094,0.221900572874226,0.24167036782128157,0.2744539896649062,0.30107815416818157,0.3240842084806486,0.3366235300124449,0.337625632739649,0.3234758216752334
0.23370120831077154,0.2655334379769548,0.30012912516622736,0.28151814085868637,0.21981755146629037,0.24336473709567216,0.2765771840551802,0.299723950029034,0.3203282696263582,0.33128051479162796,0.33867259057263055,0.323441097546165
0.23653568424268986,0.26649180754365975,0.3036979179366283,0.28322260064253657,0.21807953116329445,0.24539807440949696,0.2790847096647343,0.29889872034309967,0.3167741738833388,0.3260935553021951,0.33891006660456824,0.322544547924
0.23918749544356632,0.26738773643906855,0.30728602642712427,0.284750895139771,0.2167127068409292,0.24770950270227476,0.28190291158612724,0.29860293469983323,0.3134181295390375,0.3210954606529805,0.33844687141861546,0.3208558918720144
0.24166733704311,0.26820624170028073,0.31081788084766315,0.2860743137745473,0.21575136914452334,0.25018481873094445,0.28490665597738596,0.2988477357367826,0.3102761504417628,0.31640550952271873,0.3373677413011772,0.31842180298615425
0.24404182839931518,0.26891883018374435,0.3142675815492263,0.28715263418904263,0.21520786959597366,0.25269224895576464,0.28788509814254626,0.2995488775433268,0.3074726736887263,0.31218267698880564,0.33568614781090916,0.3153532659287539
0.24631235739948043,0.26956350423127434,0.3176745909927913,0.28801523119181116,0.21514929420836051,0.2551636813691339,0.29069244983181164,0.30054445680315767,0.3051222731574071,0.30844182325157704,0.3333618897441751,0.31177382376350776
0.2483745137840516,0.27020477957672123,0.3209776090835053,0.2886576001880469,0.2156513316151232,0.2575558887260402,0.2932801362378902,0.30176012289066406,0.30329154500782657,0.3052155361848511,0.3304009080029438,0.3077818298447702
0.2501197236725507,0.2708308261665538,0.324040479924509,0.28906892251022975,0.21676797975895992,0.25988338051493204,0.29565917447846507,0.30317056258129793,0.3019569203063888,0.30257706932185774,0.3268753143929341,0.3034714337320348
0.2515019018597441,0.27141866495108924,0.3268502297377692,0.28936203381427944,0.21846450691173255,0.26215105413180484,0.29783270525521427,0.3046679429756328,0.3011361427099271,0.3005075674070125,0.32279001218371745,0.29893023290464843
0.2524899955353294,0.27195351038758053,0.3294082171732416,0.28959422500878806,0.22063385176345557,0.2643067329654182,0.2997510252037745,0.30608585688179646,0.3009086866124063,0.2990489114946087,0.31823648631368007,0.29425869018254663
0.2531100443342426,0.2724686339416869,0.3316339128323684,0.28967389182897796,0.22320916159727036,0.26628311383395525,0.30135011207106444,0.30737024473445557,0.3013199581933091,0.2981437164824152,0.3133600204829991,0.2896702504212674
0.25335410955833415,0.27295727820882826,0.3334195590937681,0.28953980209279734,0.22606981367617007,0.26797623580458296,0.3025356526975818,0.30856331183458324,0.30249335804461575,0.29774989460702506,0.30827651053737426,0.28540238179938265
0.25318652299194433,0.27337946686619424,0.33470613834839835,0.2892337100023463,0.2291159258018546,0.2693849084599128,0.3033227518772084,0.30967943552536986,0.30443932890807046,0.29784797920768386,0.30313960437598997,0.2814554835500396
0.25268386295777795,0.2736682861617299,0.33547607831673354,0.28877027649206854,0.23235130580537308,0.27055136005377306,0.30376845106061395,0.3107674395457255,0.30712034781894465,0.2983116672652216,0.2980039826671833,0.27779144912593673
0.2519240240636751,0.27381908733680227,0.3357806918820003,0.2882261367120097,0.23583615365834656,0.2714523003368235,0.3038655007350526,0.3118052202313927,0.310477424626477,0.2990661673004689,0.2928521920353021,0.2743600261472677
0.2508808245881602,0.2738525894112396,0.3356435192196385,0.2877028872995045,0.2395802477582118,0.2720924391356217,0.3037037150220552,0.3128623684477673,0.31439881390404534,0.29999069998117395,0.2876904699236817,0.27106347663994185
0.24952930273425125,0.2737223708640516,0.33502647748854597,0.28729637288366344,0.24358530524947827,0.2724774107984058,0.30337276221902815,0.3140029685892247,0.318757555771229,0.3009565309124749,0.2825833509492802,0.267925444318101
0.24789803812598105,0.27343127918910015,0.3339427299226633,0.28708009219738245,0.24783189149763313,0.27259922678524773,0.30287972653228323,0.31513821359207106,0.32339702519974867,0.3019434052044966,0.2776384577167374,0.2650120670737456
0.245959184429898,0.2729886015524415,0.3324186524926825,0.2870623260487483,0.2522338347299102,0.2725232692495023,0.30223850825481013,0.31624802568130456,0.3282237400838579,0.302934240449407,0.2729635550874148,0.26232330085943456
0.24368571162428432,0.2724008657364605,0.3304823653937321,0.28724135571941034,0.25669633714824575,0.2723132198957074,0.30152457370240876,0.3173710839274022,0.33313333265897627,0.3039054155689697,0.2686555222625221,0.25978408486027804
0.24110969314319167,0.27166320224707596,0.3281531251847219,0.2875963155424922,0.2612390496277229,0.2720213249366447,0.30079929792905574,0.3185290280233555,0.3380661966406791,0.30481741229638176,0.2647255688942547,0.25730268082513313
0.23827442802425078,0.27077865237613064,0.32539938942530416,0.2881074925880024,0.2658832614935579,0.27170654014254175,0.3000647839255146,0.31968282548544286,0.3430315213897685,0.30570189758433536,0.26118298001420204,0.2547908326045702
0.2351699229308557,0.26976003911870294,0.32220669600018176,0.28875858604453125,0.2705229036389251,0.2714352765295801,0.2993307104855017,0.3208006807004161,0.3481103168469225,0.3065984512229088,0.258036112870532,0.2521670328039836
0.2317921603586435,0.2686885577056446,0.3187010441524801,0.28952984164306594,0.27505020425738724,0.2713388096997539,0.2986721709880091,0.32185086441198363,0.3532496581386386,0.3074807927697409,0.25521979551042273,0.24928629431658883
0.22822370987142718,0.2677299940459756,0.3151024547102231,0.2903513970991853,0.27931024502568275,0.27149729279354073,0.2981822529590936,0.3228231458530464,0.3581541875112886,0.30834213745026523,0.25274332913481445,0.24608977863503842
0.2245573390665886,0.26705566335754444,0.31151079432492607,0.2911589833199169,0.28309416129192017,0.2718612108867765,0.29789275169923896,0.3237170174350488,0.3626720470756674,0.3092496242256002,0.2506147304875468,0.24266239429647282
0.22088399005758746,0.26669518749078924,0.3078883548632972,0.291948575170305,0.28632861495849826,0.2723710055178868,0.29782567968762075,0.3245276513035929,0.3667840707789832,0.3101983085663596,0.2488953774503745,0.23908974013411782
0.2173574433064135,0.2666005994361048,0.30419184057472537,0.2926450735641785,0.2890125915734766,0.2729583965730042,0.2979929384583973,0.3253121872226342,0.37047327434378224,0.31117666197463995,0.24763363782493095,0.23545677278117824
0.21405534031296364,0.26677374355573935,0.30043394773439625,0.2930971959980128,0.2910797311159779,0.2734760029233269,0.2985226107043145,0.3262490434352352,0.3737175153065066,0.31222677278798744,0.2467263599702982,0.2318417578809468
0.2109802843524534,0.26720431687357443,0.2966890035867764,0.293217117787425,0.29253604027977115,0.2739694153250224,0.29959547568994177,0.32750734837749557,0.37642862184368575,0.3132492315584302,0.24598944263617728,0.22825215804241902
0.208192794511847,0.2678037916895293,0.2929600097111912,0.2929841549103323,0.2933949920744471,0.27454602953010515,0.30124208606339326,0.3291769036341912,0.3785877079989826,0.3142040843992351,0.2453613600241917,0.22462452860367232
0.2057470817205944,0.268477224552022,0.28924928475376105,0.29238415753688485,0.2936155056978932,0.2751771852243297,0.3034777830290129,0.3312697484266655,0.3802525930470807,0.315117332239919,0.24484310700137432,0.22096243988284936
0.203690918077232,0.2692611705082018,0.28569433594015664,0.2914793462603099,0.2932388594072544,0.27576618908303674,0.3062369996945453,0.33372106120530376,0.38135997740756533,0.31594972046037245,0.2443668982959567,0.21740575768123174
0.20206634761019832,0.27019329636642175,0.2824349490491764,0.2903442487399182,0.29232552122846706,0.2761533958204639,0.3093104032270483,0.3364606961900784,0.3818647879394217,0.3166678714742953,0.244000888202999,0.2141638764954773
0.20079284899328528,0.27120275694170626,0.27943417500619067,0.28888996392525723,0.2908472851295241,0.27634695497276823,0.31271352799880336,0.33951379584437535,0.38184478612847594,0.3172080604848748,0.24383721591279642,0.21139605922537685
0.1997817187680869,0.272151314781851,0.27651540125036145,0.28696960855097586,0.28879142444674744,0.2764286836492151,0.3165904850275679,0.34296757252459603,0.38132650754468395,0.31757985533279043,0.24389777530999582,0.20925107810001603
0.1989902420519136,0.2730169018162595,0.27361350622178837,0.2844938589161381,0.28620574105832863,0.276463856317364,0.320985309424518,0.3468088805153758,0.3802548015431088,0.31784168346870945,0.24411467396675537,0.20784745828321124
0.19837478506233797,0.27385274538571913,0.27080314522728904,0.28146044938658876,0.28315762598915456,0.27652528082833266,0.32586971057997366,0.3509559738416765,0.37859674441984026,0.3179279491197716,0.24435464753583985,0.20729033993767015
0.19789129189775279,0.2745843631941843,0.26809477401567,0.2779530193691056,0.279664071602726,0.2766236254511215,0.33114349543011784,0.3553271278931764,0.37640813166635856,0.3177837273379726,0.24462278576550797,0.20773512823470308
0.19756538538218316,0.2752153175024508,0.2655038525136203,0.2740741747621665,0.275760506524144,0.27671009488745846,0.33657452124235493,0.35978010785676595,0.37376841316568155,0.3174362752412038,0.24499787532591724,0.20925213541571785
0.19748535935050712,0.27581825290944934,0.26310866166442287,0.26993344824732235,0.2715572429019944,0.27666908095251874,0.341928821935465,0.36417206181397427,0.37076619027867097,0.31691706370216804,0.24548886095789033,0.21175242501851146
0.19766588420149026,0.2763985296137358,0.26091404729381557,0.2655768830180995,0.26710195379958174,0.2763872285720334,0.3470422056572001,0.3684288395806989,0.36756256752315897,0.3163268417272519,0.24616795909045244,0.2150576622065993
0.19810482119766384,0.276946959054835,0.25890534776569435,0.26097278150388115,0.2623652796338412,0.27574182418036663,0.3517388473549783,0.3725272459951854,0.3644350506568394,0.3158167847082344,0.24708947373230172,0.2189608981392366
0.19879613811587027,0.27745772658655543,0.25713265083876147,0.25616370412756434,0.2573928659577749,0.27468792998237646,0.3559233772656625,0.3764516157062276,0.36159472151149347,0.31540520837052327,0.24817111448439894,0.22324505829978114
0.1997365857017963,0.2780040463930917,0.25571756798105055,0.2513395518350905,0.252311773517036,0.27326759288975155,0.359527558889319,0.38013982684581016,0.35906010818283757,0.3149879148861468,0.24927119767197417,0.22776207299436188
0.20090974247630064,0.27864710471493775,0.2546963240404528,0.2467451533877634,0.24723957200461594,0.27151937469090537,0.3624825434871279,0.3835208289185501,0.35682798397359217,0.31444846674929083,0.2503049977344129,0.23248449537274762
0.20229833144197,0.2793847981282614,0.25396832444030215,0.24255726460686802,0.24229733166616335,0.2694937350887966,0.36474102939779784,0.3865382867097447,0.35489525101896174,0.31374593581741117,0.2512610022152761,0.23745232103043665
0.2038724007792292,0.28013504691102653,0.2534163654421482,0.23879990749649457,0.2375257725927975,0.26723540477762564,0.3662557847001151,0.38919466108572465,0.3533040144216872,0.3129628758214227,0.25218563700228575,0.2426912185945099
0.20565472567869086,0.28073546778897845,0.2529739364908555,0.23547653064394336,0.23295056023543242,0.2647810118346807,0.36697741884345475,0.39154753499524025,0.35213855466472604,0.31216823260829085,0.2531136466973132,0.24814268230985095
0.2076771425338642,0.28111202119896156,0.2525891075462188,0.23259747346345047,0.228609212661972,0.2620560805635392,0.36696406816190213,0.3936865754368279,0.35143113723476116,0.3113854451551814,0.25402985255943994,0.2536930821967513
0.20989985334382383,0.2812617382253422,0.2521419218533765,0.2300967363893969,0.2245338204510637,0.258991410578281,0.3663556818540095,0.3957058460362168,0.35120403951724183,0.31063740715477,0.25491918789487844,0.2592268724034045
0.21221564676259103,0.28112421124675774,0.25151748860142825,0.2279036895156095,0.2208207271688499,0.2555952713563406,0.36524395705052676,0.3977083874182799,0.3515415553962863,0.30995110793403424,0.2557045764661413,0.2646331943941377
0.21452461240035206,0.280656954374164,0.250748419986694,0.226017248813819,0.21756784336525908,0.2518933234713274,0.3636801563025957,0.3997485606524885,0.3524648772397966,0.309365526590972,0.2563220526357941,0.2697491494752993
0.216841160473724,0.27993218859124386,0.24998110522493724,0.2245426787883628,0.2149103327097183,0.2480276800943535,0.36175861943453946,0.40171078064995164,0.3537510985119536,0.30882280165092313,0.25675457493651077,0.27446057614028285
0.21910838027325472,0.2789557312348045,0.24922420774360826,0.2235731396217307,0.21296791733034376,0.24407340264717736,0.359574915741788,0.4035396104146511,0.3552288532406021,0.30825817200440697,0.2569839582603158,0.27885600717601583
0.22122420717147281,0.27769893986229754,0.24837658199020105,0.22301266517490828,0.21173298733975926,0.24006494987331653,0.35733277902245036,0.4052881609455427,0.35682322761616536,0.30770399456845315,0.25702113997703513,0.28292383562407636
0.22314845550857543,0.27606144243393843,0.24726202333187533,0.22268072386967,0.21110797925362637,0.23609588386316535,0.35529223676601,0.40699705933520386,0.3585107013178894,0.30724841808822456,0.256871798451108,0.2866495674653856
0.22488896062834193,0.27398926082873853,0.2458179265402573,0.22250236773592505,0.21102743822237638,0.23230299674660868,0.3535402610783708,0.4085317813956062,0.36022880321597117,0.3070140048995115,0.25658655958635224,0.29013072339273016
0.22646279206267161,0.2715125857173737,0.24412997191452926,0.22233720352984038,0.21141922421067666,0.22882782401348956,0.3521007736911277,0.40977053464021157,0.36192266071518076,0.3070602433173846,0.2562261583928971,0.2934097602942151
0.22783774501352397,0.2685539744581274,0.24217117699946086,0.22205792117475906,0.2122139116887263,0.22575428699817315,0.3510143523226653,0.4107586198039044,0.3635607534430778,0.3073259123536645,0.2558703335918114,0.2966199559565201
0.22899304105849186,0.26505461787097306,0.23986037934988097,0.22161341374926258,0.21333921077931464,0.22309751704493877,0.35032518810232804,0.41156041531214266,0.3651241104823834,0.30775412600365565,0.25560755437952765,0.2998390503828415
0.22982857889686176,0.26101626270755013,0.23717435279809398,0.22094007735912852,0.21469961297714552,0.22084743627308887,0.34997612644927173,0.4122158119691612,0.366705041660406,0.30839764692282085,0.255506776132084,0.30305619283709107
0.2302359256110459,0.25650537405238877,0.2341518243488197,0.220033117695176,0.21617949675676829,0.2190391318393588,0.34987967338012427,0.4127420833168012,0.36830463089179033,0.3093530393517853,0.25561767128606133,0.306240485019976
0.23012753698498747,0.25161494860116795,0.2309210233457587,0.21890488011112913,0.21767015614625213,0.21770967211912914,0.3500960492366087,0.41324889033134543,0.3698738963214615,0.31058982503627447,0.25586237588376565,0.30924001608951507
0.22942964203800065,0.24645093717150413,0.2276187625169697,0.21757525058668048,0.2191316459723436,0.21688711300843844,0.3506814495211238,0.4138506694099133,0.37136717099219885,0.31200488038168855,0.2561614743718773,0.31190833351149916
0.2281379031815983,0.2410456232776492,0.22423585275004815,0.21605720215003135,0.22051185994918712,0.21650707052551552,0.3515953236164933,0.41463681134654,0.37278740600747245,0.3135405217203355,0.2564875335023283,0.314292793128002
0.22618612302745614,0.2352937371145479,0.2206212056186089,0.2142923929648951,0.22175133152190205,0.21648559018363592,0.3528429450330903,0.4156759980814444,0.37419251768510225,0.31512296565271697,0.25693870974027677,0.3165712899292176
0.22354465902009646,0.22912084686320658,0.21664940995587237,0.21217920022501216,0.2228122067041724,0.21681586212728604,0.3544502744146742,0.4169969397223763,0.37546715364803146,0.3166347127493789,0.25783632636493575,0.3188822742600701
0.22022655458075055,0.22255714904450788,0.212296587000221,0.20964858348696505,0.2236177296609239,0.2174378059595348,0.3564050017779263,0.41859902895866563,0.3764045464576503,0.31806329717349685,0.2594504992064117,0.3213304291514477
0.21619767914218577,0.21564528435110442,0.20755172581371076,0.2066459869536027,0.2240348688831375,0.2182207835554189,0.3587623379745493,0.42055206537890294,0.3770197048862689,0.31940574067376776,0.2617661373475568,0.3238882656938755
0.21150835332861315,0.2084337136581264,0.202479865754879,0.20333179569711418,0.2240773082158271,0.21909928276266977,0.3614327649475343,0.4227822621848578,0.3774044112770737,0.3205942898428617,0.2647520238939217,0.3264592551269917
0.20627673446501615,0.2010970316006033,0.19720613046597577,0.19999404928841855,0.22382083570797437,0.21999169930490922,0.3641611058556763,0.4250467343088517,0.3775629046220596,0.32161244758905005,0.2684801737074982,0.32906222263598206
0.2006337090187305,0.19387950944370463,0.1919278781858429,0.19685270201574007,0.22328196930610192,0.22075100326799113,0.36683164976481863,0.4271752480574323,0.377508028865358,0.3223831242588345,0.27287216635534495,0.331718478514751
0.19473114163773386,0.1869646956430183,0.18685301742820887,0.19406687451960206,0.22249927371169864,0.22131776820138888,0.3693576643963455,0.42903285838166105,0.37721657740204223,0.32292616155238385,0.2777878652578878,0.33440465583182943
0.18865730116369803,0.1804590212594134,0.18204792504255218,0.19165243774094706,0.22145134372367323,0.22170782635033434,0.37166222212019695,0.4306329198481401,0.37667530217746226,0.3233380826065989,0.28314996027144934,0.33703499019121497
0.18243529774202744,0.17445813260099027,0.1776398684420945,0.18968587876144613,0.22012522733521556,0.22201150768377997,0.3737478251537218,0.4320014222745994,0.37588156886162866,0.32365510884052906,0.28881199931276347,0.3394646100880289
0.17615647991296476,0.1691121384965787,0.17388093714601394,0.18850405252935232,0.21878450585939194,0.22232295372428157,0.3754922034510488,0.43297257240627296,0.3747741945653307,0.32391888542936204,0.29462897597913623,0.3415588489164921
0.16991074791514726,0.1646234123145647,0.17100895981347994,0.18842839824672655,0.21776074456040861,0.2227384246936739,0.37671829490986547,0.43339448791921525,0.37330181243624233,0.324108402720839,0.30052788088853477,0.34319532863901303
0.1638398131051345,0.16116472538854185,0.16916476712286646,0.18961234913410485,0.21722962644707083,0.22333789515803168,0.37723531899249396,0.4331652717222741,0.37146219394617563,0.32418319623733727,0.3064857262548654,0.34437380033727116
0.15813234926442438,0.15873928663805945,0.16838673179101285,0.19216903490189255,0.21733709524166028,0.22410931478202328,0.37689612809272666,0.43222010406473144,0.36929072902649074,0.32414096830942773,0.3124505005208476,0.3451366928464509
0.1528310711028604,0.1572590314959452,0.1686210204649793,0.19604554400129673,0.21814304607363155,0.224961911244262,0.37568984346403544,0.43069392506488724,0.3669509585811143,0.32403748252179043,0.31822305200528106,0.3453864275157554
0.14783168598985524,0.1565448289282842,0.16978861363481101,0.20102070184413934,0.2196188106844944,0.22586166460325804,0.3736747142783664,0.42864910997678907,0.364597049613398,0.3239852650526495,0.32372799410491376,0.3450883559601944
0.14308834454021532,0.1564643796471179,0.17185384195085,0.20690944545092002,0.22178259649051532,0.22696898831981524,0.37091254612877883,0.42600837147366155,0.3622373245129572,0.3239497586637326,0.32894844254365535,0.3443417887527535
0.13869240329379554,0.15701196089340688,0.17490277783180155,0.213713407614541,0.22471211501716404,0.22844736528924922,0.3674916326216347,0.42271770353514626,0.35982281425367335,0.32369948720202113,0.3336739126895231,0.3432653101664213
0.13472950617137758,0.15816631674721743,0.17899830651830476,0.2214773291430264,0.22846561926414957,0.2303138530692513,0.3635114700442561,0.4187314079322077,0.35716422103387774,0.3230683240424684,0.33776264414032514,0.34204993472546547
0.1312705644887402,0.1598127512725033,0.18396088482906053,0.230068688951911,0.23299797185274476,0.23249206135430464,0.35899453745266857,0.4140614063483318,0.35412138729381293,0.3221496328724878,0.34119692735861074,0.3408701935933504
0.12831763087048056,0.16176322939094168,0.1895270655679965,0.239272607465884,0.23818729112042847,0.23490980119209262,0.35400109771814814,0.4087640705774843,0.35079149050525055,0.3210648298894974,0.34392287715267295,0.33978591907037237
0.12586545683580846,0.16389205285140854,0.19548623444892482,0.24878852354490527,0.2438974225883893,0.2375618649678876,0.34875359486757895,0.40299401548992736,0.34729062079172446,0.31981147137501914,0.3458411276999554,0.33872644932632934
0.12390494151269109,0.16607689861154346,0.20162523043199082,0.25824697881974257,0.2499211712739523,0.24038150285015653,0.34357623922977537,0.3970851167664562,0.3438325542853714,0.3183423372524399,0.3468227896280973,0.3375025870074412
0.12236342239237513,0.16814801138931798,0.20768452685929265,0.26731431280610124,0.2560087710638837,0.24319384852306847,0.33870696426127345,0.3913677052784322,0.3407524230198937,0.316801168358629,0.34681301905190015,0.3359082362076994
0.12116208747337033,0.17001563259686778,0.21341737906382038,0.2756812729505024,0.261921963435278,0.24583576908902577,0.3342526001535944,0.38611621366837523,0.33832359071885637,0.3154183870017797,0.3458677146708684,0.3338297962763715
0.120273716357025,0.1716534424689298,0.21871131713316844,0.2831095390897155,0.26754981653349896,0.24834055140386302,0.3301458960845566,0.38149621996992045,0.3367803198172148,0.3142604811563203,0.3440421538430732,0.3312799838071333
0.11972337985062832,0.17302783314253897,0.22351827186819184,0.28943241291539884,0.2728384147068398,0.25079611408874164,0.3262841798527771,0.3775584054701728,0.3362404927573364,0.31336421677300963,0.3414557080385533,0.3283262599145334
0.11952879785718727,0.17418212815030557,0.22787301060469772,0.29465055405772916,0.27767429029154433,0.25322398742741803,0.3226993291225083,0.37433918779412084,0.3365915585459691,0.3126924275195906,0.33824822687798023,0.325047714061553
0.11955896674097614,0.1750940060474321,0.231750045740938,0.29885857069009664,0.2819525797010442,0.2555748463718964,0.3194830653420464,0.3717846754000544,0.33769648385652806,0.3122692691692853,0.3345714222721727,0.32159777994206545
0.11967196067809102,0.17566944515008232,0.23498577122427194,0.3020227969687661,0.28556904125684945,0.2577201307768342,0.31670394358961945,0.36994742014445126,0.3395937323802226,0.31223813500764913,0.3305731747386765,0.3180499657772218
0.11993582920714609,0.17596632121355654,0.23757718114228077,0.3040728979337564,0.2884427535464503,0.2596126334935334,0.31435939146558073,0.36887316744195253,0.3423121449479655,0.3126721356752016,0.3263487585155046,0.31434987357761435
