flatness_0
0.092937365
0.081399895
0.018140784
0.002628977
0.003004266
0.021792443
0.16466781
0.16623624
0.16628121
0.24076465
0.23314977
0.26909947
0.16592969
0.13139974
0.18069863
0.3148921
0.27136293
0.1665976
0.108318
0.1028711
0.14478838
0.1542987
0.07619487
0.08075506
0.12028772
0.15695089
0.18763177
0.19343029
0.009369159
0.0018418572
0.0018637562
0.00243632
0.0012710647
0.0030942736
0.0018420741
0.004746928
0.00320497
0.003417612
0.006913694
0.0031602052
0.0064093866
0.08053983
0.120824575
0.07315374
0.13090107
0.14766556
0.087469175
0.061772726
0.07874931
0.17066203
0.109547675
0.11722686
0.115640245
0.10021217
0.15150966
0.04615485
0.043840967
0.059289213
0.04756634
0.06298982
0.06536158
0.074837826
0.06932705
0.024502946
0.02976779
0.057295356
0.020353636
0.01098131
0.018481938
0.029910028
0.024490016
0.03758926
0.12408762
0.031057043
0.024460863
0.041151594
0.06158988
0.027886566
0.060774453
0.04027098
0.018146716
0.022180093
0.02174731
0.026257182
0.05209005
0.032625295
0.009369449
0.009626447
0.0076835155
0.0037603036
0.008454627
0.0042288965
0.012135142
0.0092332475
0.0055112354
0.008175554
0.0034550212
0.011056985
0.021128131
0.01785655
0.042593483
0.021870092
0.025892278
0.020980094
0.03815023
0.07642002
0.038996942
0.02627886
0.04829235
0.04246156
0.013348714
0.013851715
0.006769109
0.009959553
0.0682647
0.1521022
0.13005045
0.038741227
0.011844684
0.010956432
0.022891508
0.028474769
0.046728604
0.021353265
0.011644894
0.02213462
0.021847798
0.029218407
0.01542208
0.018792238
0.12100701
0.079251535
0.014355512
0.01761625
0.047359604
0.08276412
0.17067672
0.08723289
0.052379232
0.014341869
0.0047381334
0.0043335147
0.010227716
0.05312591
0.13526618
0.08574107
0.0853588
0.10611098
0.1362339
0.057303052
0.07539936
0.03974964
0.013169034
0.024887836
0.112311214
0.13880657
0.08405094
0.04200422
0.051683296
0.04905178
0.0372461
0.023501975
0.013345004
0.037474647
0.1253971
0.09906408
0.024334492
0.019360766
0.04127315
0.0716285
0.13190323
0.19219807
0.14008501
0.1312129
0.2176715
0.20490839
0.12269096
0.091478206
0.21299963
0.20350014
0.2262242
0.25660166
0.16404077
0.09380883
0.040887795
0.0048005143
0.0018324838
0.005220127
0.0024851165
0.005277919
0.004702482
0.0027503194
0.008455125
0.0030326417
0.006571316
0.0065546185
0.0041204896
0.014024108
0.004905189
0.0045908117
0.019293332
0.009024904
0.007608252
0.049330726
0.14292042
0.16245149
0.15057595
0.14348803
0.20165004
0.17279378
0.11144649
0.090570815
0.17290957
0.24286059
0.23806144
0.23393899
0.21773927
0.22982761
0.08105463
0.038990367
0.061401807
0.04339529
0.031374805
0.04283531
0.02962579
0.032381486
0.032091185
0.017059067
0.0423176
0.1117665
0.12565063
0.1984353
0.2081521
0.20439501
0.21915543
0.23094368
0.16007105
0.1724212
0.07701924
0.0052564843
0.0013646334
0.0044933115
0.0015146767
0.0012799982
0.0047526956
0.0024811854
0.008821066
0.005868227
0.0021165772
0.004814801
0.07583919
0.13045354
0.1396476
0.14530557
0.12580849
0.13713741
0.13863268
0.15018193
0.15306444
0.19460051
0.21833584
0.16388787
0.13839449
0.14182709
0.14823215
0.18003958
0.18734016
0.16624749
0.08049448
0.08284664
0.08739956
0.102624826
0.13369831
0.13366516
0.13141683
0.12592722
0.12906052
0.10403061
0.11994903
0.03853152
0.005506444
0.0022077211
0.004807312
0.002164852
0.0057692826
0.0029962433
0.0025760431
0.0053400155
0.0021228215
0.0064691273
0.0024732726
0.0027858429
0.0040256865
0.0018139258
0.005891345
0.081924684
0.14211431
0.20738055
0.18364507
0.17737074
0.16760077
0.11838491
0.09206223
0.14741173
0.1907872
0.15960938
0.122266546
0.13890007
0.1820635
0.21000601
0.16282108
0.11779605
0.103882246
0.1260571
0.15518285
0.14516628
0.21720238
0.15107419
0.097664885
0.072866045
0.14075066
0.20208433
0.20562483
0.23447093
0.22017239
0.22811526
0.19727848
0.18323633
0.112936616
0.15000157
0.15409178
0.1366246
0.122992285
0.13990036
0.10293777
0.11065283
0.13237953
0.13177098
0.1906393
0.12563752
0.16874939
0.13901627
0.18367697
0.25534928
0.10288141
0.02225138
0.019898392
0.026183039
0.058064397
0.098015755
0.14338166
0.14512388
0.04137495
0.02449134
0.029486066
0.047279544
0.108028114
0.08044738
0.0949805
0.0576177
0.057907794
0.073226474
0.0469986
0.07055868
0.14684805
0.1032854
0.030903608
0.025440896
0.04805935
0.17213823
0.14148451
0.06522894
0.03986292
0.10973397
0.029459432
0.018719824
0.079765216
0.08048065
0.032422416
0.052329637
0.19784246
0.041354623
0.0044616912
0.0023638895
0.009150558
0.0036801803
0.0066901264
0.007747575
0.0055771354
0.021951996
0.0084819775
0.0061025308
0.056449525
0.04114545
0.05505305
0.07418464
0.13097923
0.08168065
0.007703416
0.0072890567
0.027805815
0.057854775
0.22449909
0.19344875
0.05273619
0.040190883
0.04731155
0.09366962
0.05003357
0.028156072
0.066577844
0.18159655
0.092376806
0.034528036
0.0250824
0.12176198
0.23504157
0.21167657
0.21852429
0.23255302
0.22184198
0.20662479
0.19209972
0.1508451
0.14317773
0.15206134
0.17216907
0.14824036
0.18636797
0.20200732
0.17674825
0.1555938
0.15844133
0.19397105
0.20819035
0.19260123
0.22238374
0.23205082
0.2433909
0.24366605
0.25007486
0.24049304
0.22542724
0.25595877
0.23710002
0.19673301
0.20240843
0.22639553
0.14840151
0.029221721
0.019218873
0.029811975
0.014033744
0.020674095
0.01243853
0.012543571
0.038180362
0.02408494
0.047303703
0.216932
0.2591658
0.20771535
0.19374217
0.20920998
0.19126178
0.19217338
0.26209107
0.2565505
0.26252994
0.2174616
0.18992427
0.20051786
0.18933393
0.1941945
0.21252537
0.222413
0.01767668
0.0024892197
0.0010818251
0.004817418
0.001990468
0.0040851957
0.0045679794
