mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
-445.26587,14.151574,-46.88285,28.19167,-12.231271,-5.456517,5.0900736,-5.423517,-6.002144,2.9708998,0.80684686,-3.5979881,-8.756367,5.931113,-12.803331,5.21992,3.5914793,-3.585104,5.6872168,8.55648
-444.20264,13.051655,-37.037724,24.959923,-9.869223,-10.068789,6.979665,-5.856591,-7.8981113,13.925209,-10.261589,-1.8799955,-10.410759,-2.1427023,-12.625654,2.7100468,1.8125463,-11.047724,4.6916833,5.844162
-452.5769,15.418278,-39.528675,17.830772,-4.9747066,-10.932968,8.123601,-1.6770017,-8.486857,8.074266,-12.152832,-6.8093643,-14.400512,3.2821493,-7.2647476,0.555683,-5.412793,-6.544074,5.4867616,5.8602905
-444.4763,12.280506,-44.22529,14.671156,-11.984393,-6.8870263,7.4298005,-6.675521,-2.1747053,10.818762,-16.644596,-0.5908636,-14.931364,3.585824,-4.297383,3.6190867,-8.305593,-1.1888548,1.9634453,3.7194853
-421.18774,4.5699544,-49.15141,29.707096,-23.841465,-8.004671,12.001003,-13.390236,-3.3855553,18.03358,-9.753187,-7.004792,-7.9637384,1.9729955,-12.550746,13.038111,-7.493328,-5.3747573,4.6536674,-1.4851235
-416.55887,5.9867096,-56.109634,34.04674,-22.14213,-8.6754875,8.337866,-11.355215,-3.7842243,10.256609,-3.6605115,-7.159006,-5.524931,3.9334414,-14.757587,10.224038,-7.713112,-11.26528,-0.4839988,3.2234008
-423.31033,6.6331315,-52.237366,28.726124,-20.969982,-4.1309195,6.8464055,-11.443785,8.044243,7.3254156,-12.443141,-1.0813336,-9.471865,5.4498143,-10.071214,0.68044233,-2.1233509,-10.8737955,-1.6012336,6.3100443
-433.91376,12.650465,-43.726185,24.198198,-14.877236,4.6134725,12.865232,-11.915234,5.627832,6.626873,-11.674742,0.47630882,-9.192778,3.5272298,-6.5001183,-1.746827,2.8869698,-5.0506186,-0.6066344,-0.80932254
-446.71616,18.16595,-38.918064,16.532639,-6.9855833,4.169408,10.689329,-10.088043,-4.70919,3.4677436,-7.8376055,0.16950464,-2.3040388,4.166743,0.014678925,0.18217963,-7.14633,-3.577551,-3.436477,-5.663164
-416.58646,-17.999454,-20.333372,13.577953,-17.715595,20.279696,-14.270746,10.647448,-16.949184,15.365169,-9.726168,-5.3920507,1.5972333,-6.1970987,0.21579719,-7.096967,-10.468954,-5.9613686,2.5960956,-5.1978703
-366.10428,-64.89706,17.786343,-2.7723293,-23.784042,34.915733,-30.47148,27.04,-31.527391,29.262741,-20.747128,-1.6497667,-3.2253227,-10.327766,4.662032,-4.0526867,-1.4088109,-8.6531,6.937438,-11.147299
-365.24115,-73.026505,26.530422,-7.893882,-28.243923,36.93348,-38.704826,23.933716,-28.990448,28.938507,-27.477816,6.307296,-12.206785,-8.613495,15.010161,-7.603194,1.5730531,-13.804586,0.6757215,-8.508652
-375.89014,-71.07744,25.581158,-7.9173565,-28.718626,38.108692,-36.37564,20.945068,-28.11382,33.001686,-41.43342,21.329706,-18.066244,-2.993515,11.216064,-8.712945,-5.403769,-3.6678915,3.1086614,-10.704162
-368.095,-76.72432,31.54618,-14.745474,-27.342983,42.042313,-40.90943,30.185452,-30.826101,35.95286,-36.44603,18.901325,-19.528847,0.98648804,2.9874048,-7.87881,-6.918685,0.7312038,3.1714838,-8.901054
-378.57178,-61.947624,28.16929,-15.429941,-12.471761,35.282635,-43.899353,36.00054,-36.248936,37.8841,-32.049545,16.213322,-25.485874,7.4321775,-3.2582803,-8.701535,-5.007655,-9.105865,-2.2819853,-4.94985
-376.00674,-69.09834,30.494991,-16.439997,-12.638442,45.21511,-46.184685,35.808376,-32.85892,30.54095,-25.010742,10.083513,-18.968767,5.2325754,-0.3141238,-9.01374,5.7618256,-10.549632,-0.8665938,-2.0969934
-382.28522,-60.69597,27.548594,-16.601028,-13.879133,45.335457,-46.231125,36.777126,-31.724314,31.676588,-28.115454,6.044417,-22.168,-1.037161,1.3195002,-19.027845,9.8426,-15.773295,2.2829306,-4.2919006
-377.5609,-54.43946,22.873873,-17.80473,-16.568378,45.362434,-41.85332,36.19872,-30.56807,31.566895,-29.589485,7.3024416,-20.602013,1.0610137,-5.2001624,-14.245303,2.0198507,-10.591482,4.702753,-6.656125
-367.72876,-61.916504,19.958035,-23.83709,-19.619646,36.93783,-42.37019,36.73533,-29.72004,34.84835,-26.268887,13.471085,-18.584368,8.7895775,-3.5261288,-10.229813,2.250394,-4.6787806,2.507906,-5.4153595
-369.15082,-56.645126,6.5202255,-4.4258156,-17.150091,13.324154,-27.750206,33.45871,-42.74861,47.553055,-27.082663,14.02286,-16.479145,12.242001,-5.9214973,-4.661935,2.550991,-11.3647175,-0.110726714,-6.049252
-363.43173,-53.666973,-1.6544722,3.883432,-17.437235,8.068095,-28.540396,42.3681,-46.864006,46.386093,-27.438534,8.445908,-16.955708,12.587221,-12.608456,3.8917108,-9.459671,-7.8949103,2.6594458,-2.2359672
-376.72852,-43.954857,-6.8827896,1.6992002,-13.129389,7.6127844,-22.955433,42.679585,-51.768795,58.60271,-37.808365,16.621655,-13.355059,10.125153,-14.296198,6.302248,-12.8461,-7.537817,14.22632,-7.460968
-404.12326,-22.670074,-0.7503937,-9.8689,-3.7057037,11.66332,-12.364979,22.341774,-37.255447,51.014565,-44.59692,19.65641,-16.932352,5.3362913,-6.5846434,-0.37883043,-3.1544826,-13.021172,15.369389,-8.511547
-419.94513,-10.568439,-17.471485,-5.880332,-0.63158405,5.58478,-12.497828,12.684145,-28.25129,24.979914,-24.221905,10.253695,-13.184941,2.5455291,-4.204437,-5.3240724,-1.3162475,-9.798974,6.532961,-1.2247666
-428.5706,6.0400376,-34.46486,3.2170699,-1.0122763,-9.665128,-1.4533117,10.061796,-29.922037,19.666914,-7.004553,-1.4734691,-7.0233126,10.753721,-8.876231,-3.5870519,5.4362774,-10.407894,0.45054984,2.9407582
-435.96255,19.168991,-44.94979,8.345079,8.068722,-18.298048,-1.3866144,16.915379,-16.890858,11.535364,-2.001648,-3.0323935,-8.556828,16.341652,-7.0986357,-0.53145653,5.4105167,-7.5986013,-7.5606055,0.5157145
-435.62674,25.165344,-51.152977,6.3105707,8.689084,-11.2822895,-4.420227,15.281082,-3.3935757,2.269683,-3.544517,-4.936926,-9.554295,11.131621,-2.6272643,2.227485,-0.23467839,-6.95587,-4.622926,3.329495
-432.50974,14.938897,-46.60408,6.8017173,-3.163412,-3.5875247,-4.863283,9.5601225,-9.098674,10.160269,-5.4619374,-14.93771,-5.4927273,1.9485621,-10.913334,5.1628904,0.5483152,-5.5754547,0.40392768,4.8662596
-426.47818,9.692532,-58.07171,17.466805,-0.7575943,-14.8827095,1.0740031,12.709807,-15.667162,12.916208,3.2813735,-13.927734,-7.7675486,-3.058873,-9.860535,4.6326947,0.73879397,-1.3135235,2.5235317,4.7693725
-429.15005,16.706879,-70.99162,22.422329,12.234713,-22.764744,0.84917617,12.019508,-4.3765936,8.112128,3.3685114,-4.211481,-4.9612055,-3.0153093,-8.667578,5.9778733,-7.3773603,-4.722655,0.03780642,4.263121
-428.62616,21.459473,-66.6199,22.81819,9.128483,-19.859882,-7.7399035,2.8694582,3.0110235,2.613139,-5.622983,1.936038,-2.96987,-2.3642905,-8.767855,1.5037103,-9.060576,1.7039108,-1.1592572,3.3805697
-394.08694,-29.91581,-26.822056,15.4303255,-21.391724,11.737398,-19.338696,9.789692,-12.221303,28.50497,-16.45344,-6.6849055,0.30513746,-1.326612,-14.032116,8.15803,-14.647739,-7.8953404,7.607705,4.3937225
-377.23715,-60.277763,-5.4290323,8.425314,-25.334465,22.314816,-17.567768,20.749153,-20.01683,32.874817,-13.869325,-11.768933,-8.06871,5.676301,-17.833092,8.654198,-12.827104,-6.1297865,2.0188181,5.597471
-374.54553,-52.122444,-10.492792,12.374081,-18.665035,15.795884,-23.215778,24.956972,-20.864422,20.569113,-14.82803,-0.0065241456,-19.60514,3.4414334,-5.5250254,3.2160451,-5.3248196,4.9161425,-10.19538,6.82738
-362.59192,-37.689777,-39.540134,30.52814,-10.335123,1.6935644,-18.571302,18.925362,-16.461845,18.403477,-24.214424,11.592193,-16.950619,-10.681454,4.3481965,-6.261141,-10.762126,5.8481054,-15.688403,8.171474
-389.21182,-18.562538,-53.06098,29.35041,-9.415814,0.6677218,-7.577303,4.7666693,-1.3074621,9.470188,-20.182285,19.437307,-12.52153,-10.146773,3.426218,-8.7743435,-7.79895,3.0145245,-11.909611,6.794519
-407.4079,-20.566422,-24.446144,11.4803,-21.344292,18.319822,-18.907734,11.503199,-10.2577095,14.439567,-21.585783,14.551978,-9.879395,-7.382565,5.2058105,-10.441487,0.855214,-2.2947228,-0.3081423,-1.2610314
-400.21744,-25.204693,-8.432327,1.4677473,-14.03186,20.061947,-24.363102,25.380262,-30.75058,29.77724,-21.391937,7.457492,-10.126471,5.0836124,2.3283458,-4.1655536,-0.046359777,-6.8218803,2.3935835,-4.8690825
-386.34045,-28.620674,-30.072895,12.087476,-5.3944464,-1.6014718,-14.484406,39.080254,-34.996,31.505138,-10.811523,4.036648,-9.957457,6.4048986,-6.0105915,-1.9607954,-3.4015205,-11.524376,3.3531404,-1.1332552
-380.50247,-30.168518,-42.386684,16.474752,0.55511314,-6.9403214,-22.674839,47.469963,-38.432983,25.475805,-10.988195,-1.0978045,-3.5651622,-1.058143,-5.9093494,-6.3175716,-5.825248,-8.8516245,6.996015,2.026577
-385.61807,-26.270025,-45.639236,18.452145,3.890332,-5.218139,-15.299614,38.800224,-47.666668,29.493862,-9.49616,-3.6390672,-4.3649836,2.4601586,-2.589798,-3.62124,0.8669311,-13.5563345,4.464513,-0.35208264
-391.15228,-20.849678,-50.87468,21.817745,11.156115,-3.8910549,-18.31823,35.08162,-43.757317,21.82143,-4.027338,-3.3703485,-6.4027753,5.831348,1.6285148,-3.1072345,7.943942,-11.711462,1.0574232,0.23498034
-405.14728,-17.43113,-42.05072,9.845434,9.233735,-1.8575814,-32.42401,36.822002,-34.01172,20.34655,-6.4025984,-2.115385,-10.899599,-2.464425,1.020006,-9.967149,3.5927637,-9.668636,5.7140284,-2.2578104
-404.71823,-11.594782,-53.980377,23.729332,9.789955,-18.324299,-18.062435,26.791592,-28.259922,15.323051,-8.206879,3.4661968,-14.64048,2.1464367,1.8885818,-4.6734514,2.9938354,-7.996065,7.7571225,-3.0911949
-400.1757,-16.773052,-62.04521,32.536865,-0.4525296,-17.3316,-9.271145,18.098549,-21.469734,22.981483,-14.500887,3.3467422,-13.381229,-2.6788545,4.9085693,-5.171591,8.608965,-14.398218,6.2767305,4.3932395
-402.85886,-17.678188,-56.339203,29.127216,-7.999238,-21.598057,6.489683,11.295079,-35.230537,34.220814,-19.445019,-8.439634,-12.277437,2.3865523,-3.5487936,-12.702536,13.30512,-26.00652,8.183077,6.061399
-409.5132,4.5940495,-56.272217,21.290155,5.074011,-21.724789,8.323513,14.946976,-34.40804,29.337608,-2.9894981,-10.633739,-15.776979,8.868231,-5.836339,-5.30974,10.723411,-23.106228,8.67082,-0.15753877
-423.72403,13.171656,-64.063545,23.087257,4.7654924,-26.128124,3.99159,17.513628,-15.762081,11.249159,4.4328327,-5.6925216,-16.08915,2.2863982,-1.1275666,3.0405054,-2.030807,-9.455155,5.540847,-1.7680509
-415.6852,14.152948,-77.899086,36.283096,11.980818,-39.414055,3.0092847,17.00925,-19.518517,3.58705,3.5361118,-11.614738,-7.5839047,-1.3963766,-11.359627,6.35547,-2.5297813,-10.183349,0.1828567,3.5755394
-418.23474,20.048431,-74.369446,30.37423,15.100435,-35.392334,9.642083,18.286043,-28.211956,3.432748,8.336318,-18.443823,-6.239615,9.6519375,-16.241137,-0.6913945,-2.1609116,-14.834363,-4.2533545,11.453837
-428.30368,25.627518,-65.92938,21.292677,3.5514693,-28.363735,20.03454,13.952625,-29.787819,8.958273,14.460436,-20.720818,-13.998265,11.131503,-9.694216,-3.2989464,-2.742025,-3.9219222,-5.378314,5.244534
-422.49225,29.912275,-68.41528,19.843006,4.244094,-28.798622,20.837599,19.007559,-18.984524,11.4144745,10.4117775,-17.225113,-9.685765,1.0738556,-13.48114,3.428854,-2.135929,-4.4961476,0.89631534,1.1846311
-417.26834,26.183594,-76.03012,25.847313,12.668191,-38.160328,13.053345,25.63757,-12.470039,5.537098,6.9434423,-13.776658,-10.333969,-5.572948,-14.401627,3.603371,-0.61142904,2.5115814,7.6438713,3.1946874
-422.2971,27.735165,-73.50128,16.769365,15.307493,-33.827774,4.637742,19.645205,-10.290171,0.585091,3.4328723,-9.155991,-13.75585,-7.764489,-11.571833,4.9327374,-2.6912704,4.309123,5.831531,4.280719
-427.80417,18.97768,-56.55673,18.145523,-9.626411,-11.120281,9.827259,-4.7398133,-0.92444444,11.412329,-13.068466,-5.421066,-12.810074,-14.0075,-2.0990145,5.2705064,-5.865281,6.1394367,0.04342541,3.641522
-409.79117,0.29746747,-59.18393,34.687218,-25.835358,-8.540251,15.538756,-1.5491844,-15.863323,18.795698,-3.2971208,-22.199642,-1.0240253,-1.2891679,-8.83334,6.2523265,6.777305,-1.3573883,-7.004062,7.379602
-398.3918,3.2415404,-63.689445,37.99621,-8.642467,-20.441612,6.980248,13.555206,-21.114624,16.668928,13.754436,-22.795311,-2.9100218,3.0191813,-4.4464374,7.0532312,4.206857,-1.3650892,-6.6516657,0.24615109
-399.6925,12.791309,-73.835175,31.138678,10.300927,-23.74617,-3.0132859,17.94733,-12.000831,5.4400716,7.624255,-12.687798,-6.134568,-4.721938,-4.700521,1.1904011,-1.3841364,6.286147,-3.245782,0.010211945
-412.2612,11.319261,-69.06944,32.786324,3.8809547,-13.553074,4.113183,9.398529,-4.7457643,0.26540005,-9.780656,-1.7751099,-2.2491672,-9.74663,-2.4492583,1.915495,-5.037262,2.6927104,0.63535047,6.5277433
-424.57343,15.707077,-56.0833,30.660446,-8.765619,-7.1752152,14.729561,-9.415125,-3.9947205,12.040419,-16.208767,-4.5142684,3.0997984,-11.708981,-11.37961,17.624802,-1.4843712,-12.743075,5.1422625,9.816743
-429.66666,16.198898,-58.119,20.105482,-3.34447,-8.412115,6.7858496,-6.2221823,-14.379803,11.059069,-5.0747766,-8.8457575,-2.1124656,-4.33908,-10.963955,6.5042453,-1.2697197,-9.409128,7.2104135,6.0291615
-421.8522,13.307035,-74.43894,24.648972,7.508015,-26.001926,3.0393658,8.091654,-17.963829,-0.00049358606,4.390877,-8.958769,-15.239396,3.3641171,1.7793093,-2.725225,-0.6833904,-3.25002,-6.797776,7.3549867
-417.95016,13.358931,-79.415596,30.975082,8.000677,-30.935177,7.380064,10.518633,-14.142181,-1.0258359,2.4272726,-10.483107,-18.341587,5.8872414,1.4548355,-6.052001,5.198938,-0.6286376,-9.972635,11.757307
-421.51376,10.536062,-70.837296,36.620182,-4.1914797,-21.365543,21.31983,0.7787167,-15.043871,10.4528885,-6.764537,-18.140387,-7.0565386,7.579996,-8.83487,-5.431374,-3.3938859,-3.7633243,-5.0283155,12.720326
-414.94336,9.262617,-64.74124,41.061714,-9.351726,-18.310179,25.607224,0.102801085,-18.64986,13.307027,-3.6319306,-19.621265,-7.5595503,3.6160924,-10.012277,-3.282305,-1.3394732,-1.4626542,-10.743161,9.862303
-413.01538,11.369423,-73.080215,37.537758,0.9307612,-22.012543,15.040396,3.660021,-14.474331,8.997717,-1.4763813,-13.704431,-16.9099,0.34751084,-4.7139673,-6.1758795,-2.539167,2.3680167,-10.8197975,6.826699
-408.35965,3.604565,-69.11016,30.77855,3.0013814,-16.965164,-1.9295528,15.75972,-8.350536,3.6676865,-6.47396,-6.6036825,-13.011727,-5.0264835,4.2076035,-6.0323415,-7.508025,3.6152453,-13.270078,5.753899
-363.10562,-58.077896,-17.376005,7.4263563,-2.27048,15.821988,-27.298357,39.147675,-27.841175,20.401623,-10.830525,-1.8671317,-8.977915,-2.3744946,3.3063624,-15.423002,0.48432744,-7.778789,-3.767046,-0.49009597
-355.2022,-71.35496,0.8362974,7.7683105,-13.804871,20.243069,-22.274797,27.081985,-43.506905,36.97426,-12.221302,-6.7781324,-4.743947,5.156537,-3.7294805,-16.057644,9.117958,-8.966866,0.13666974,4.133279
-348.86905,-70.817,-8.090357,24.751335,-11.798433,5.108741,-18.150465,27.549358,-50.67945,40.117702,-19.879534,4.115783,-14.257074,8.275152,-7.5870776,-5.9925327,1.426053,-13.578505,0.66890454,-2.4739199
-331.66742,-83.46884,-13.234788,20.744907,-2.7079537,-1.242707,-28.019724,41.67226,-48.09234,30.363659,-16.248001,11.276832,-20.434511,7.674042,-12.233119,-0.6283483,-1.0388919,-12.627041,-0.7917595,-11.795181
-344.0506,-67.87276,-12.583666,8.367892,3.6303363,3.1117814,-33.92771,48.720917,-40.30902,30.145046,-22.456596,16.985497,-28.590849,11.657892,-12.876067,-0.5811185,2.9963923,-9.255251,0.7639693,-5.3011417
-350.35837,-61.775993,11.609592,-0.06702936,-3.0262127,27.718822,-44.077133,39.127853,-24.75521,22.051144,-26.530378,16.016048,-22.960855,3.8830583,-10.003929,-1.5136288,-4.0402026,-13.32045,4.208521,0.9532378
-355.97522,-56.442684,2.8730783,3.5486557,-6.2232924,17.804321,-33.039497,45.53318,-43.119926,25.983343,-27.570187,13.331293,-18.229576,5.257394,-19.247833,-5.7219243,-5.5599422,-22.495373,11.2729435,-3.7691514
-340.85254,-71.27194,-28.111988,19.878384,-14.658726,0.90796417,-26.279911,42.467567,-53.672363,25.821964,-20.874409,5.903777,-15.305256,7.6653657,-21.909195,0.94200885,2.740614,-19.733204,11.323819,-4.68253
-326.97202,-76.072495,-25.972406,24.57759,-16.140268,5.955012,-22.41444,34.372772,-55.064186,33.63569,-24.95258,8.319004,-11.937893,5.6705637,-20.200233,7.629228,1.3946948,-17.332077,11.577591,-5.856966
-347.60797,-55.47793,-22.96642,21.175865,-16.65022,4.9543085,-20.785166,34.840305,-51.96223,41.410244,-26.231724,14.762802,-13.574673,3.4949493,-18.176472,-1.6028777,2.3109431,-17.985409,14.1466465,-10.2124605
-344.23596,-61.807228,-20.448166,9.8642025,-13.173222,7.032916,-42.518044,46.04004,-38.153458,22.05753,-20.01801,16.746304,-15.6173935,8.556803,-15.938813,-2.998867,1.6684141,-20.0331,4.4446745,-2.695375
-357.965,-58.53849,-23.521852,7.8728795,-5.1894593,7.1899233,-43.468063,47.61875,-38.660477,27.289444,-30.603054,20.968538,-22.14359,6.254714,-8.70156,-4.2564964,0.40910846,-19.516136,6.1973453,-9.199373
-366.2411,-53.039917,-36.021805,13.112144,-0.98180115,7.9956183,-30.491756,38.08071,-35.83418,25.785746,-29.559893,17.128077,-23.982452,-1.5917213,-4.3031044,-10.86022,4.694821,-11.331266,12.834266,-4.711931
-368.09958,-45.36561,-23.535645,13.989946,-16.993656,24.757221,-29.368568,27.549042,-21.21474,24.290516,-21.993591,11.415276,-16.422665,-8.46229,2.812395,-12.4563675,4.139382,-10.496994,3.8940659,-0.5298098
-386.5256,-35.229492,-13.067119,13.597474,-20.941359,22.449936,-18.654274,10.991402,-21.31932,30.795609,-25.444277,5.415057,-11.237658,-4.561247,5.818592,-16.86046,8.200919,-16.705448,1.0517888,7.3463106
-392.45245,-25.46339,-44.62255,33.614716,-11.83512,-2.345297,-6.9521637,9.681107,-29.17757,22.105682,-21.786297,-3.6218479,-13.964588,2.4870498,3.43922,-15.793813,7.517005,-18.778465,2.2736049,13.57563
-393.95044,-10.621456,-63.417294,45.725384,-2.8327389,-17.301668,7.2875557,16.067118,-26.556797,10.942922,-10.938488,-3.8435857,-15.626315,5.923461,-1.5198375,-7.4560623,-0.38184357,-12.28182,-6.841219,9.354912
-399.79337,-6.751731,-62.191578,50.319427,-10.900885,-23.29023,17.846088,9.737591,-22.349985,16.169985,-8.234659,-2.001664,-0.4346506,0.652749,-6.355959,-5.0380197,-6.696746,-10.278639,-8.454025,3.1210923
-402.38635,-3.9915786,-69.58772,53.142525,-6.81485,-28.731678,17.730959,10.892248,-19.52783,14.721836,-2.421691,-0.7628012,2.549221,-1.7754891,-4.4894247,-1.9177881,-10.472554,-9.33779,-5.8215466,4.32484
-407.81482,-0.06412208,-65.95082,47.13931,7.071458,-21.240383,6.266875,19.090023,-16.383013,4.1810284,0.38176546,2.7120485,-6.3272586,-3.3934333,-2.8962712,-2.57528,-8.50878,-6.434306,-0.4725982,13.642066
-427.99475,12.75713,-54.803955,28.29098,-1.5156978,-8.348272,1.5685084,3.5036862,-2.590994,2.0379505,-10.916552,6.00106,-5.5591803,-9.366909,1.370297,0.064216286,-7.6149416,1.9060482,-0.4598546,14.939679
-420.68076,0.99674904,-61.361526,36.455902,-20.106247,-17.40485,17.458866,-13.910489,-9.47286,15.222906,-20.361618,-5.0161467,1.597055,-9.884258,-6.547263,3.461689,-3.575941,-1.867199,-3.3249943,13.754151
-411.91006,-7.673135,-62.37909,44.69596,-31.839695,-11.547468,21.831486,-11.219628,-6.34342,10.554249,-19.634798,-10.203467,1.385495,-2.6363974,-11.8260765,9.10639,3.8172927,-6.568509,-5.8288603,7.435516
-413.60736,-6.988325,-52.792725,41.88919,-37.716194,1.2340606,14.857823,-12.710321,4.777884,3.0816174,-14.357128,-10.867144,-5.3093705,1.5351582,-9.1526985,7.3144045,3.863115,-4.9918814,4.832244,9.515919
-418.45218,-11.393432,-39.207558,38.549057,-35.76909,22.513302,-8.024883,-15.30723,18.795303,-13.419778,-6.49601,-0.47384578,-10.478774,5.3833494,-8.2195425,2.7840028,-0.88547105,-5.2104797,11.252813,8.685242
-404.57108,-16.483774,-36.76123,48.54164,-46.89821,27.774395,-11.3156395,-25.272707,26.202787,-17.535305,-5.2242293,6.914096,-14.692896,9.831511,-8.857634,-2.434776,4.8571115,-6.895226,-0.5085993,8.067886
-394.2602,-14.544201,-45.189423,63.31298,-55.136524,14.25934,15.75391,-35.84517,13.185852,5.5806975,-15.913599,0.89797115,-5.568635,3.4018412,-9.751412,6.119329,3.2481441,-11.500666,-1.5956851,7.5467167
-402.70325,-5.869875,-52.153175,56.01499,-40.026108,-0.795518,28.996975,-30.681053,-12.014213,23.02399,-14.864706,-10.272519,7.308945,-8.39789,-13.835043,11.296556,-4.0236616,-14.737022,-2.7611957,6.594416
-404.99173,-5.504669,-47.664352,50.309853,-42.417343,0.0045216978,26.150023,-22.80075,-2.4918804,30.471462,-11.622829,-11.314888,2.9387152,-10.024735,-18.018604,5.9035683,-2.4092066,-13.590134,2.0350564,7.2317486
-417.2381,4.4241166,-41.105743,29.449085,-37.045372,3.8098655,7.028094,-18.79771,10.591461,28.692944,-9.014868,-1.3827887,-5.3393726,-13.543968,-10.1084,0.12668979,-1.1699029,-2.3792605,8.804359,5.41562
-427.5738,13.709791,-35.491245,4.61714,-23.198946,6.7120705,-11.828986,-0.9669079,2.9523706,26.565554,-2.358971,-4.9898834,-6.622752,-10.471617,-8.031941,-8.804131,0.7477809,-1.3636074,5.7844725,8.381794
-419.11493,2.1919308,-32.328957,7.537941,-26.709003,8.512852,-16.579079,6.2078915,-3.3261046,25.652266,-1.0931456,-7.0674257,-2.1853147,-13.36405,-4.552496,-7.05571,1.8657504,-1.1657215,3.483852,12.589194
