rolloff_0
8796.3134765625
8667.1142578125
8150.3173828125
7891.9189453125
7644.287109375
7278.22265625
7590.4541015625
8064.1845703125
7978.0517578125
7052.1240234375
7267.4560546875
7353.5888671875
6826.025390625
6879.8583984375
6879.8583984375
5900.09765625
6029.296875
6632.2265625
6363.0615234375
7439.7216796875
7708.88671875
7547.3876953125
6589.16015625
6998.291015625
8064.1845703125
7342.822265625
4726.5380859375
4425.0732421875
4511.2060546875
5028.0029296875
5867.7978515625
6567.626953125
6664.5263671875
5458.6669921875
4888.037109375
4888.037109375
5297.16796875
5846.2646484375
5458.6669921875
5835.498046875
6319.9951171875
6309.228515625
6104.6630859375
5415.6005859375
5663.232421875
6546.09375
6255.3955078125
4974.169921875
4597.3388671875
4715.771484375
7321.2890625
7978.0517578125
7622.75390625
6707.5927734375
6438.427734375
4909.5703125
4651.171875
6233.8623046875
5469.43359375
4909.5703125
5232.568359375
6901.3916015625
7902.685546875
7988.818359375
7999.5849609375
8333.349609375
8354.8828125
8311.81640625
8236.4501953125
8214.9169921875
7999.5849609375
7988.818359375
7967.28515625
7816.552734375
7224.3896484375
5889.3310546875
5297.16796875
6459.9609375
6373.828125
4489.6728515625
4511.2060546875
4640.4052734375
6729.1259765625
8365.6494140625
7805.7861328125
5415.6005859375
4769.6044921875
5221.8017578125
6352.294921875
5017.236328125
4543.505859375
5630.9326171875
6233.8623046875
5943.1640625
5426.3671875
5663.232421875
7472.021484375
7396.6552734375
7213.623046875
7558.154296875
7515.087890625
7493.5546875
7052.1240234375
6901.3916015625
6901.3916015625
6804.4921875
6599.9267578125
6739.892578125
6653.759765625
6718.359375
6567.626953125
6309.228515625
6255.3955078125
6212.3291015625
6836.7919921875
6836.7919921875
7030.5908203125
7235.15625
7321.2890625
7450.48828125
7590.4541015625
7579.6875
7525.8544921875
7450.48828125
7568.9208984375
7504.3212890625
7288.9892578125
7385.888671875
7493.5546875
7870.3857421875
8171.8505859375
8257.9833984375
8118.017578125
8074.951171875
8053.41796875
7988.818359375
7967.28515625
7805.7861328125
7751.953125
7676.5869140625
7708.88671875
7644.287109375
7396.6552734375
7245.9228515625
7181.3232421875
7062.890625
7288.9892578125
7461.2548828125
7385.888671875
7364.35546875
7052.1240234375
7073.6572265625
7504.3212890625
7633.5205078125
7525.8544921875
7450.48828125
7428.955078125
7967.28515625
8021.1181640625
8053.41796875
8322.5830078125
8344.1162109375
8311.81640625
8344.1162109375
8290.283203125
8344.1162109375
8333.349609375
8118.017578125
8118.017578125
8096.484375
7956.5185546875
7934.9853515625
7816.552734375
7461.2548828125
7192.08984375
7062.890625
6912.158203125
6718.359375
6815.2587890625
7127.490234375
7999.5849609375
8074.951171875
7235.15625
6675.29296875
7019.82421875
7138.2568359375
7095.1904296875
6836.7919921875
6998.291015625
7288.9892578125
7418.1884765625
7525.8544921875
7504.3212890625
7310.5224609375
7192.08984375
7332.0556640625
7332.0556640625
7170.556640625
7439.7216796875
7665.8203125
7385.888671875
7859.619140625
7902.685546875
7902.685546875
8290.283203125
8290.283203125
8236.4501953125
7988.818359375
7945.751953125
7891.9189453125
7881.15234375
7827.3193359375
7816.552734375
7773.486328125
7536.62109375
6718.359375
6782.958984375
7224.3896484375
6965.9912109375
6793.7255859375
6793.7255859375
7041.357421875
7170.556640625
7019.82421875
7741.1865234375
7773.486328125
7009.0576171875
6395.361328125
7105.95703125
6416.89453125
5996.9970703125
6190.7958984375
6384.5947265625
6492.2607421875
6470.7275390625
6470.7275390625
6438.427734375
6793.7255859375
7288.9892578125
7127.490234375
6513.7939453125
6352.294921875
6470.7275390625
6093.896484375
6093.896484375
6341.5283203125
6503.02734375
6729.1259765625
6492.2607421875
6341.5283203125
6610.693359375
6869.091796875
6373.828125
5921.630859375
6136.962890625
6190.7958984375
6190.7958984375
6072.36328125
5943.1640625
5878.564453125
5749.365234375
6847.55859375
6944.4580078125
6944.4580078125
6804.4921875
6718.359375
6750.6591796875
6739.892578125
6793.7255859375
6761.42578125
6804.4921875
6879.8583984375
7062.890625
7170.556640625
7170.556640625
7202.8564453125
7644.287109375
7687.353515625
7741.1865234375
7730.419921875
7708.88671875
7934.9853515625
7978.0517578125
7967.28515625
7827.3193359375
7644.287109375
7095.1904296875
7278.22265625
7665.8203125
7105.95703125
6847.55859375
6739.892578125
6922.9248046875
6998.291015625
6815.2587890625
6578.3935546875
6395.361328125
6190.7958984375
5727.83203125
6373.828125
6922.9248046875
7299.755859375
7353.5888671875
7235.15625
7192.08984375
7138.2568359375
7127.490234375
7170.556640625
7224.3896484375
7353.5888671875
7288.9892578125
6352.294921875
5760.1318359375
6136.962890625
5684.765625
6212.3291015625
6815.2587890625
6664.5263671875
6061.5966796875
6513.7939453125
6922.9248046875
7235.15625
7202.8564453125
6707.5927734375
6632.2265625
7202.8564453125
6901.3916015625
5846.2646484375
5663.232421875
5490.966796875
5307.9345703125
5361.767578125
5598.6328125
5975.4638671875
6686.0595703125
7062.890625
7009.0576171875
6750.6591796875
6815.2587890625
6470.7275390625
5609.3994140625
4791.1376953125
4371.240234375
4780.37109375
5146.435546875
5900.09765625
6190.7958984375
5889.3310546875
5932.3974609375
5738.5986328125
4952.63671875
4672.705078125
5620.166015625
7601.220703125
7870.3857421875
7934.9853515625
8354.8828125
8365.6494140625
8279.5166015625
8279.5166015625
8257.9833984375
7956.5185546875
7891.9189453125
7805.7861328125
7644.287109375
6093.896484375
5017.236328125
4855.7373046875
4920.3369140625
4995.703125
5006.4697265625
5167.96875
6018.5302734375
5792.431640625
5028.0029296875
5781.6650390625
6459.9609375
7536.62109375
8085.7177734375
8214.9169921875
8161.083984375
8010.3515625
7924.21875
7870.3857421875
7848.8525390625
7698.1201171875
7665.8203125
7590.4541015625
7472.021484375
7439.7216796875
7105.95703125
7170.556640625
7224.3896484375
6965.9912109375
5663.232421875
5480.2001953125
5512.5
5598.6328125
5630.9326171875
5695.5322265625
6266.162109375
6061.5966796875
5717.0654296875
5749.365234375
5770.8984375
5932.3974609375
6158.49609375
6136.962890625
6115.4296875
7192.08984375
7611.9873046875
7547.3876953125
6847.55859375
6578.3935546875
6621.4599609375
5921.630859375
5490.966796875
5867.7978515625
6050.830078125
5846.2646484375
5921.630859375
7332.0556640625
7633.5205078125
7751.953125
7762.7197265625
7633.5205078125
7622.75390625
7611.9873046875
7461.2548828125
7439.7216796875
7407.421875
7364.35546875
7149.0234375
6815.2587890625
6287.6953125
5770.8984375
5587.8662109375
5684.765625
6330.76171875
5738.5986328125
5770.8984375
6524.560546875
6578.3935546875
6007.763671875
5566.3330078125
6632.2265625
6815.2587890625
7170.556640625
7741.1865234375
7353.5888671875
6319.9951171875
5437.1337890625
6223.095703125
6459.9609375
6427.6611328125
6449.1943359375
6416.89453125
6395.361328125
6449.1943359375
6944.4580078125
7267.4560546875
7127.490234375
6976.7578125
6750.6591796875
7762.7197265625
7902.685546875
7934.9853515625
8182.6171875
8225.68359375
8257.9833984375
8376.416015625
8354.8828125
8441.015625
8441.015625
8225.68359375
8171.8505859375
8171.8505859375
8182.6171875
8031.884765625
7956.5185546875
7558.154296875
7224.3896484375
4931.103515625
4274.3408203125
4037.4755859375
4995.703125
6718.359375
5329.4677734375
4974.169921875
4909.5703125
4565.0390625
5017.236328125
6761.42578125
6266.162109375
5340.234375
5738.5986328125
6556.8603515625
5566.3330078125
5587.8662109375
6750.6591796875
7428.955078125
7827.3193359375
7913.4521484375
8139.55078125
8214.9169921875
8182.6171875
7956.5185546875
7934.9853515625
8128.7841796875
8193.3837890625
8161.083984375
8021.1181640625
7536.62109375
6233.8623046875
6115.4296875
5178.7353515625
6212.3291015625
5404.833984375
4145.1416015625
3972.8759765625
4769.6044921875
5307.9345703125
4188.2080078125
4123.6083984375
6040.0634765625
4888.037109375
4403.5400390625
4231.2744140625
3779.0771484375
3725.244140625
5307.9345703125
5221.8017578125
4726.5380859375
7170.556640625
7902.685546875
7934.9853515625
7945.751953125
8107.2509765625
8107.2509765625
8193.3837890625
8257.9833984375
8247.216796875
8376.416015625
8268.75
8074.951171875
8118.017578125
7547.3876953125
5006.4697265625
4672.705078125
4317.4072265625
4026.708984375
5555.56640625
6212.3291015625
4855.7373046875
5469.43359375
6341.5283203125
6233.8623046875
5146.435546875
4791.1376953125
4521.97265625
4769.6044921875
5254.1015625
7009.0576171875
7644.287109375
7687.353515625
7708.88671875
7730.419921875
7751.953125
7741.1865234375
7558.154296875
7504.3212890625
7385.888671875
7385.888671875
7385.888671875
7299.755859375
6513.7939453125
3800.6103515625
4554.2724609375
6847.55859375
7224.3896484375
6287.6953125
5038.76953125
4855.7373046875
3779.0771484375
4231.2744140625
3779.0771484375
4274.3408203125
5437.1337890625
6965.9912109375
6298.4619140625
7170.556640625
6610.693359375
5469.43359375
5469.43359375
4608.10546875
7299.755859375
7741.1865234375
7816.552734375
7859.619140625
7913.4521484375
7891.9189453125
7945.751953125
7934.9853515625
7838.0859375
7741.1865234375
7708.88671875
7288.9892578125
6879.8583984375
6922.9248046875
7461.2548828125
7332.0556640625
7332.0556640625
6319.9951171875
5717.0654296875
5243.3349609375
4640.4052734375
5523.2666015625
6341.5283203125
6836.7919921875
7245.9228515625
7504.3212890625
7418.1884765625
7418.1884765625
7267.4560546875
7138.2568359375
7278.22265625
7493.5546875
7364.35546875
6890.625
7019.82421875
7267.4560546875
7299.755859375
7235.15625
7321.2890625
7687.353515625
7493.5546875
7310.5224609375
7407.421875
7116.7236328125
7052.1240234375
7127.490234375
7213.623046875
7407.421875
7256.689453125
7159.7900390625
6869.091796875
7149.0234375
6987.5244140625
7019.82421875
6998.291015625
7213.623046875
7170.556640625
7396.6552734375
7504.3212890625
7536.62109375
7838.0859375
7848.8525390625
8042.6513671875
8171.8505859375
8150.3173828125
8118.017578125
8107.2509765625
8042.6513671875
8118.017578125
7988.818359375
7988.818359375
7978.0517578125
7913.4521484375
7891.9189453125
7816.552734375
7665.8203125
7676.5869140625
7364.35546875
7396.6552734375
7342.822265625
7030.5908203125
6847.55859375
6912.158203125
6944.4580078125
6729.1259765625
6815.2587890625
7041.357421875
6922.9248046875
6804.4921875
6750.6591796875
7181.3232421875
7364.35546875
7084.423828125
6965.9912109375
6470.7275390625
6233.8623046875
6158.49609375
6115.4296875
6072.36328125
6233.8623046875
6556.8603515625
6707.5927734375
6610.693359375
6782.958984375
7418.1884765625
7138.2568359375
7364.35546875
7256.689453125
6869.091796875
6858.3251953125
7439.7216796875
7439.7216796875
7428.955078125
8720.947265625
9356.1767578125
8656.34765625
7762.7197265625
7396.6552734375
7084.423828125
6879.8583984375
9087.01171875
9130.078125
8074.951171875
7342.822265625
7342.822265625
7375.1220703125
7202.8564453125
7859.619140625
8139.55078125
7407.421875
6513.7939453125
6373.828125
6427.6611328125
7041.357421875
6955.224609375
7019.82421875
7956.5185546875
7568.9208984375
7310.5224609375
7213.623046875
7213.623046875
7149.0234375
6912.158203125
6879.8583984375
6847.55859375
6567.626953125
6546.09375
6998.291015625
7493.5546875
7515.087890625
7558.154296875
7870.3857421875
7579.6875
7665.8203125
7708.88671875
7988.818359375
7999.5849609375
7978.0517578125
8053.41796875
8053.41796875
7988.818359375
7924.21875
7504.3212890625
7149.0234375
7116.7236328125
7073.6572265625
6826.025390625
6642.9931640625
7396.6552734375
7450.48828125
6998.291015625
6750.6591796875
7127.490234375
7525.8544921875
7568.9208984375
6912.158203125
6632.2265625
6761.42578125
7342.822265625
7407.421875
7407.421875
7364.35546875
7267.4560546875
7105.95703125
7041.357421875
7052.1240234375
7127.490234375
7084.423828125
6944.4580078125
6869.091796875
6556.8603515625
6309.228515625
5490.966796875
5458.6669921875
6944.4580078125
7321.2890625
6847.55859375
6589.16015625
6330.76171875
6341.5283203125
6373.828125
6352.294921875
6352.294921875
6298.4619140625
6363.0615234375
6395.361328125
6879.8583984375
7439.7216796875
6718.359375
5738.5986328125
6115.4296875
6965.9912109375
7181.3232421875
6729.1259765625
6815.2587890625
7019.82421875
6879.8583984375
6782.958984375
6858.3251953125
6836.7919921875
6987.5244140625
8021.1181640625
8064.1845703125
8085.7177734375
8354.8828125
8365.6494140625
8204.150390625
8161.083984375
8128.7841796875
7773.486328125
7741.1865234375
7719.6533203125
7515.087890625
6879.8583984375
5770.8984375
6158.49609375
6869.091796875
5641.69921875
5598.6328125
5857.03125
5738.5986328125
5469.43359375
5232.568359375
5426.3671875
5727.83203125
5867.7978515625
6050.830078125
5760.1318359375
5501.7333984375
5157.2021484375
5695.5322265625
6072.36328125
6190.7958984375
6136.962890625
5943.1640625
5975.4638671875
5813.96484375
5415.6005859375
5254.1015625
5264.8681640625
5523.2666015625
5254.1015625
5534.033203125
5878.564453125
5770.8984375
5684.765625
5964.697265625
5964.697265625
5081.8359375
4812.6708984375
5092.6025390625
5512.5
5437.1337890625
5049.5361328125
5254.1015625
5469.43359375
5437.1337890625
5577.099609375
5889.3310546875
5770.8984375
5469.43359375
5512.5
5577.099609375
6190.7958984375
6341.5283203125
5943.1640625
5512.5
5458.6669921875
5534.033203125
5243.3349609375
5135.6689453125
5124.90234375
5103.369140625
5114.1357421875
5038.76953125
4941.8701171875
4780.37109375
4618.8720703125
4888.037109375
5727.83203125
6987.5244140625
7547.3876953125
7084.423828125
6879.8583984375
6567.626953125
6793.7255859375
7062.890625
7116.7236328125
7149.0234375
7461.2548828125
7784.2529296875
7385.888671875
6761.42578125
7030.5908203125
7159.7900390625
6998.291015625
6610.693359375
6524.560546875
6793.7255859375
6427.6611328125
6169.2626953125
6427.6611328125
6718.359375
7084.423828125
6826.025390625
6826.025390625
7181.3232421875
6610.693359375
6061.5966796875
5867.7978515625
6190.7958984375
6513.7939453125
6847.55859375
6492.2607421875
6319.9951171875
6449.1943359375
6804.4921875
6686.0595703125
6136.962890625
6190.7958984375
6492.2607421875
6686.0595703125
6255.3955078125
6406.1279296875
6879.8583984375
6675.29296875
6696.826171875
6729.1259765625
6427.6611328125
6449.1943359375
6276.9287109375
6201.5625
6309.228515625
6546.09375
6449.1943359375
6384.5947265625
6556.8603515625
6729.1259765625
6815.2587890625
6782.958984375
6556.8603515625
6610.693359375
6782.958984375
6513.7939453125
6503.02734375
6707.5927734375
6739.892578125
6707.5927734375
6632.2265625
6621.4599609375
6621.4599609375
6826.025390625
7202.8564453125
7278.22265625
7407.421875
7439.7216796875
7288.9892578125
6933.69140625
6729.1259765625
6729.1259765625
7062.890625
7321.2890625
6847.55859375
6298.4619140625
6438.427734375
6922.9248046875
6869.091796875
6987.5244140625
7062.890625
8074.951171875
8021.1181640625
7364.35546875
7504.3212890625
7030.5908203125
6438.427734375
6578.3935546875
6675.29296875
6858.3251953125
7095.1904296875
6998.291015625
6869.091796875
7213.623046875
7418.1884765625
7256.689453125
7116.7236328125
7181.3232421875
6998.291015625
6276.9287109375
6233.8623046875
6395.361328125
6686.0595703125
6998.291015625
7439.7216796875
7590.4541015625
7019.82421875
6987.5244140625
7418.1884765625
7267.4560546875
6589.16015625
6578.3935546875
6180.029296875
6104.6630859375
6427.6611328125
6922.9248046875
6815.2587890625
6298.4619140625
5953.9306640625
6255.3955078125
6330.76171875
6072.36328125
6083.1298828125
6298.4619140625
6287.6953125
6319.9951171875
6244.62890625
6029.296875
6007.763671875
5932.3974609375
6072.36328125
6266.162109375
6093.896484375
5889.3310546875
5534.033203125
5092.6025390625
5286.4013671875
7504.3212890625
9033.1787109375
0.0
0.0
0.0
