cstft_0,cstft_1,cstft_2,cstft_3,cstft_4,cstft_5,cstft_6,cstft_7,cstft_8,cstft_9,cstft_10,cstft_11
0.007641924,0.0057437327,0.0029189808,0.0017686685,0.0012923436,0.0018519143,0.005598453,0.033922978,0.15449573,0.8068314,1.0,0.06695182
0.001028329,0.00073468586,0.00039994044,0.00026391068,0.00018999822,0.00031120732,0.0009392879,0.0069822874,0.043448567,0.47096372,1.0,0.071682386
0.00038757728,0.00039094168,0.0002711442,0.00031877123,0.00046598958,0.0007899578,0.0023436437,0.010265668,0.056303732,0.5373631,1.0,0.061735533
0.0010436524,0.001579777,0.0017304993,0.0033525138,0.0048478404,0.007146978,0.018426321,0.060249038,0.22160408,0.8919464,1.0,0.04622152
0.007729092,0.009011288,0.0110651385,0.01549067,0.015599721,0.031763185,0.10031265,0.2546081,0.18385315,0.4814662,1.0,0.07622303
0.07533853,0.11837352,0.07464918,0.0533548,0.064749636,0.21918075,0.5449657,1.0,0.33777806,0.2334566,0.4268775,0.06608975
0.47977075,0.62712216,0.30355573,0.16701047,0.17526951,0.48180294,0.84193003,1.0,0.38167873,0.61511314,0.97667444,0.3353034
0.27661967,0.2981726,0.13515493,0.08868228,0.07534719,0.11288219,0.14783084,0.21684532,0.27209178,0.72846097,1.0,0.25633165
0.13317126,0.16969156,0.3216017,0.76278603,0.30416587,0.23888184,0.29882312,0.2834644,0.34257922,0.9050993,1.0,0.18883468
0.08156896,0.08980597,0.29758742,0.6626518,0.20808516,0.12176204,0.15623488,0.14378895,0.21446574,0.636943,1.0,0.15877509
0.59049153,1.0,0.3929119,0.0331654,0.016716534,0.018131282,0.02085766,0.0216053,0.0368534,0.08515868,0.18518105,0.30414307
0.19421002,1.0,0.58541495,0.010733637,0.0005178383,0.0007220373,0.0007098737,0.0007381027,0.0017164742,0.003918443,0.012341462,0.049955443
0.2729704,1.0,0.5108885,0.009112128,0.00045884014,0.0017043888,0.00638707,0.0024941384,0.00085787417,0.004438118,0.020331547,0.0789247
0.59165245,1.0,0.31345204,0.0068445625,0.002215162,0.018591013,0.16185512,0.07177634,0.004935199,0.023480872,0.089099884,0.27047697
0.33213115,0.657823,0.24937245,0.029784255,0.02895121,0.12150124,0.70358485,0.5704639,1.0,0.9102571,0.2172387,0.17821434
0.011956962,0.016523603,0.0076286616,0.002117967,0.0017209394,0.004369889,0.01784232,0.061676506,0.33413056,1.0,0.4866415,0.013909896
0.0021897373,0.0057098325,0.002832754,0.00041194266,0.00036798322,0.00077892304,0.004048057,0.01687316,0.13075696,1.0,0.7729758,0.017845927
0.0017646269,0.005381254,0.0024108032,0.0004968145,0.00084739854,0.0027093173,0.0114965895,0.067731746,0.29683143,1.0,0.7254623,0.01696795
0.0089259865,0.017038133,0.006156903,0.0041836663,0.0056877863,0.020347368,0.063339435,0.27874127,0.8761811,1.0,0.5643524,0.01850993
0.029964186,0.025642553,0.013268361,0.012032589,0.01086002,0.027555771,0.07490738,0.2114347,0.47909757,1.0,0.7633642,0.05315288
0.0036396598,0.0018406938,0.0021440696,0.003228438,0.0021025012,0.005010937,0.018876245,0.06714035,0.24343404,1.0,0.7865156,0.024857305
0.00072067976,0.00058153697,0.0009938207,0.0014483028,0.0006933916,0.0012024553,0.0055812127,0.020840127,0.118185416,1.0,0.9965307,0.02788667
0.014045405,0.03459264,0.023563804,0.0052655167,0.002797085,0.00305077,0.011756591,0.038037494,0.23924157,1.0,0.73325324,0.025125133
0.11716412,0.8371756,1.0,0.03755106,0.002530488,0.0026313781,0.0077512395,0.021822192,0.0877535,0.18270932,0.12996031,0.033913806
0.19916584,0.9172159,1.0,0.03514854,0.0015744605,0.0033833876,0.028909856,0.049581967,0.050554458,0.0481971,0.06538353,0.06395182
0.54713714,1.0,0.6471433,0.039698146,0.014708054,0.03634477,0.26144433,0.3084636,0.23819363,0.17489932,0.24665275,0.2750406
0.61264074,1.0,0.7121804,0.10062408,0.050221056,0.09440654,0.39152738,0.28789023,0.20970686,0.5414124,0.4910899,0.37457043
0.31108245,1.0,0.80951726,0.04913914,0.021358373,0.027047744,0.12178259,0.09672427,0.17370275,0.28878692,0.20462422,0.1439293
0.24192582,1.0,0.8214852,0.04171161,0.017770255,0.01734997,0.044363815,0.054847524,0.12674531,0.2272226,0.16275765,0.10330885
0.2514758,1.0,0.95012945,0.070267625,0.04229925,0.042490963,0.06172231,0.07253873,0.15472165,0.4356243,0.51073986,0.15368533
0.29137516,0.64203286,0.5870581,0.2523378,0.17986403,0.32237777,0.50264716,0.36019516,0.2894431,0.7941094,1.0,0.19624504
0.21052182,0.5181657,0.8464313,1.0,0.51811713,0.69870794,0.78465194,0.4028884,0.28759047,0.42392597,0.43451643,0.16560328
0.43608457,0.7929844,0.9845712,1.0,0.5877991,0.58435625,0.5111114,0.47714114,0.49780124,0.5539225,0.4569362,0.31237632
0.5434078,0.646331,0.8591233,0.8802716,0.7110229,0.84945655,0.7720313,0.784123,0.77241087,1.0,0.7707035,0.5601604
0.06477316,0.08423531,0.09215316,0.06281524,0.05500937,0.13428447,0.44404894,1.0,0.7668815,0.1419679,0.08745706,0.07375241
0.012483326,0.01599015,0.015466471,0.007747161,0.010580371,0.030262193,0.1566218,1.0,0.9407218,0.041137934,0.015891777,0.014014913
0.0168722,0.017835578,0.015545355,0.013587359,0.02127906,0.07187252,0.2152522,1.0,0.79816055,0.036551364,0.023597902,0.024637619
0.24411763,0.17050104,0.08442959,0.08786217,0.0782248,0.15309784,0.41153914,1.0,0.9489822,0.283485,0.20215325,0.21812227
0.02233631,0.016697915,0.006834654,0.0062165745,0.0033579578,0.007332509,0.03337914,0.14589432,0.77792895,1.0,0.13082425,0.015506013
0.0019115056,0.0017271772,0.00070176827,0.0006131558,0.00036806357,0.00082735973,0.004198555,0.026486875,0.29236987,1.0,0.172661,0.0018746193
0.00035599945,0.00045688025,0.00018505313,0.00026791144,0.0004401433,0.0012492561,0.0070039574,0.03818515,0.32871798,1.0,0.16803338,0.0010772195
0.0013486026,0.0012993644,0.0011806518,0.0022758052,0.004442009,0.013090053,0.056971878,0.19082744,0.7970005,1.0,0.10934465,0.0025859165
0.06813282,0.040708113,0.016035767,0.014887811,0.016648117,0.03352252,0.0815351,0.19335122,0.8054818,1.0,0.17213708,0.0817741
0.0886126,0.47248828,0.558951,0.021866359,0.0034472016,0.009016587,0.028822577,0.11817426,0.9941547,1.0,0.10351938,0.06850676
0.047727168,0.62315667,1.0,0.039823145,0.0003666591,0.0007195912,0.0026858172,0.016216518,0.24902213,0.51966935,0.061795577,0.02081356
0.0963724,0.6600196,1.0,0.045764457,0.0005831578,0.00090552913,0.0034390448,0.025359068,0.26388198,0.4251848,0.05462014,0.060372293
0.42356482,1.0,0.91436183,0.05730056,0.0076653203,0.011740668,0.038799543,0.16391483,0.91392803,0.8757923,0.15164383,0.30217025
0.12321185,0.25556788,0.23777631,0.01976158,0.008348812,0.020819275,0.12796237,0.28136572,1.0,0.67588395,0.0597426,0.041279215
0.077170976,0.14326695,0.11537316,0.02712313,0.014547172,0.041735813,0.26279005,0.39867306,1.0,0.41065907,0.030001007,0.039435532
0.48581004,0.8347345,0.6801209,0.12842703,0.057582464,0.11587727,0.5188812,0.54054487,1.0,0.7312652,0.16105008,0.27817112
0.23989174,0.9106552,1.0,0.09177159,0.052771132,0.051280487,0.13786471,0.1733296,0.5044841,0.7955739,0.17115079,0.16084923
0.5037434,1.0,0.17918445,0.01063529,0.009114641,0.01080872,0.017624842,0.02866943,0.07152217,0.14093378,0.0677144,0.26523107
0.5340569,1.0,0.0926629,0.0045750667,0.0037188574,0.0017689881,0.0010287766,0.0015284781,0.004539505,0.007728944,0.019441528,0.2151636
0.78293633,0.63691217,0.073098816,0.0063030203,0.003343055,0.0010800704,0.0005688292,0.00084529334,0.0018760071,0.0057285074,0.15790774,1.0
0.61238885,0.17616582,0.07861632,0.005639448,0.001242689,0.00070317835,0.00063789956,0.0009913287,0.0027132393,0.014499229,0.23187184,1.0
0.8010948,0.21149343,0.08014756,0.0063717365,0.0022809384,0.0016190805,0.0016948002,0.00386657,0.013927694,0.057322137,0.25539845,1.0
0.17638989,0.40830782,1.0,0.113335945,0.001045453,0.0005695476,0.0005573341,0.0011855307,0.003390521,0.008703415,0.019954164,0.080232516
0.122246526,0.3680135,1.0,0.11098441,0.0005041496,0.00018464724,0.00019936937,0.000281575,0.0005263399,0.0015871148,0.0067853876,0.037742946
0.3262738,0.5475604,1.0,0.09857645,0.0009095692,0.0005028062,0.00054556504,0.00056310254,0.0011286378,0.004938853,0.024648586,0.117625736
0.44303334,0.644206,1.0,0.108630985,0.006706178,0.0065334807,0.0070835655,0.007436122,0.010961813,0.021559201,0.06026856,0.20896979
0.1393817,0.14379308,0.12042817,0.03790014,0.014690629,0.014669437,0.046031795,0.1994703,0.7238687,1.0,0.4378284,0.09108434
0.028695792,0.03958909,0.023973627,0.0063427514,0.0026069228,0.0028215258,0.010213689,0.051846575,0.27717966,1.0,0.84363747,0.046140853
0.09605337,0.9654564,0.70490783,0.012923934,0.00083878776,0.0012169649,0.00333708,0.014863136,0.099583715,0.78967124,1.0,0.088961534
0.0923989,1.0,0.65155035,0.010116521,0.00020680336,0.00052978285,0.0017424397,0.006497625,0.02310736,0.08790559,0.087796606,0.021894615
0.3119541,1.0,0.4207614,0.0056662667,0.00041059413,0.0010338387,0.0018141472,0.0054290043,0.012617496,0.03927537,0.06673213,0.16656594
0.5788327,0.8050127,0.28124502,0.011687424,0.014361036,0.028212754,0.04546551,0.11274,0.30537993,1.0,0.76218355,0.6258629
0.026955323,0.03334025,0.012833935,0.002231143,0.0028489642,0.004862035,0.012451201,0.03460439,0.15056737,1.0,0.951443,0.05089152
0.013499804,0.030212937,0.013334013,0.0010587465,0.0007685901,0.0011500021,0.0030929544,0.010477406,0.0688169,0.860146,1.0,0.04434768
0.017565282,0.055136427,0.031950373,0.009683975,0.005142014,0.0060487753,0.015015425,0.041286103,0.16227882,1.0,0.83295393,0.03045303
0.21464898,0.27358192,0.1573638,0.06505551,0.030526672,0.031172838,0.06568581,0.13490795,0.28675422,0.9004998,1.0,0.19323014
1.0,0.5143503,0.04811527,0.011716171,0.0104815895,0.042245634,0.19734308,0.25578016,0.052008238,0.24889684,0.33935603,0.28983366
1.0,0.44099802,0.057815637,0.021633739,0.017483607,0.060091443,0.18262726,0.17320538,0.028964395,0.08386738,0.2390431,0.66158444
1.0,0.47066388,0.088401414,0.017805899,0.010082671,0.02222025,0.036520366,0.020897666,0.01318765,0.047212023,0.23826796,0.8486112
1.0,0.5588055,0.15238178,0.015936296,0.0046647033,0.005572271,0.009177692,0.008707388,0.018141534,0.061816864,0.15369081,0.3913019
1.0,0.6643446,0.19538534,0.026979966,0.008688405,0.013264916,0.016586494,0.022075647,0.035744604,0.1180291,0.24360943,0.44612116
0.4908141,1.0,0.6585013,0.022326248,0.002227393,0.003509602,0.004065129,0.0062252623,0.011206512,0.027485635,0.053490397,0.1345152
0.11733563,0.8105207,1.0,0.0419461,0.00022350084,0.00028007213,0.0002541523,0.0004241413,0.0011076576,0.0026668182,0.0061771143,0.02207795
0.14146416,0.8188745,1.0,0.044599418,0.00023094572,0.00024060672,0.0001956507,0.00026520787,0.00044217668,0.0022666838,0.01323953,0.046644025
0.36530644,1.0,0.8909274,0.04106932,0.00121355,0.0013783318,0.0014085296,0.0015136849,0.002540163,0.01721258,0.07064357,0.20056203
0.28467202,0.69673747,1.0,0.063265085,0.011494264,0.013754981,0.014653477,0.012957311,0.018455632,0.04214234,0.058880642,0.11794479
0.75437486,1.0,0.46556544,0.03162497,0.014845706,0.034145493,0.043338433,0.06184122,0.10315428,0.20946532,0.30814293,0.37191167
0.34911853,1.0,0.13838981,0.0027053473,0.0011362006,0.0025938407,0.0032301438,0.0053212405,0.00950912,0.022451062,0.03797716,0.061152495
0.43488297,1.0,0.12182538,0.0034299574,0.0020865074,0.0034161287,0.004475676,0.009180927,0.02360099,0.01474546,0.041040782,0.102723405
0.1885606,0.25762165,0.031432997,0.0066887573,0.0063506104,0.01315203,0.023568004,0.18398874,1.0,0.20780618,0.054978948,0.08761253
0.011853611,0.017574897,0.0029775095,0.0008935038,0.00085576717,0.0017885185,0.0043406477,0.12007159,1.0,0.24916482,0.005799306,0.004689291
0.012225197,0.025514772,0.003284474,0.00058806397,0.0008977036,0.0018145577,0.006865825,0.111125305,1.0,0.33433893,0.0046333596,0.0029642144
0.072580546,0.14651226,0.020732582,0.004523024,0.00847792,0.015359565,0.04088299,0.21464692,1.0,0.30949983,0.016318118,0.020576846
0.5916625,0.9901221,0.15056695,0.02546613,0.03759363,0.046680354,0.07210834,0.16778234,1.0,0.42430416,0.121698916,0.18140355
0.033533324,0.040158805,0.0121124815,0.0038419703,0.00811197,0.016132323,0.04320908,0.099271424,0.5322092,1.0,0.2091439,0.030172992
0.0034063472,0.0039192867,0.001208032,0.00048385633,0.0008316061,0.001770975,0.0054613207,0.014959927,0.15681206,1.0,0.41978973,0.007455527
0.0013876061,0.002797441,0.00067753956,0.00046396055,0.0004327105,0.00050897355,0.0014069432,0.009397015,0.09992941,1.0,0.5565692,0.00818877
0.002823807,0.0065041296,0.003642946,0.01098691,0.0078909,0.004107516,0.010665287,0.054001,0.25134978,1.0,0.48324454,0.0081729945
0.019474462,0.031783618,0.04459288,0.18756688,0.15999272,0.1610045,0.12561443,0.1954037,0.46890888,1.0,0.3244891,0.017703395
0.07901161,0.11409039,0.11856619,0.15440737,0.2509897,0.74477583,0.37115222,0.18457782,0.38140848,1.0,0.30920058,0.043395337
0.17268305,0.87903,1.0,0.057862688,0.018346475,0.03992302,0.017390525,0.0076985336,0.022361474,0.063623816,0.03814701,0.060486067
0.087598875,0.7213706,1.0,0.048022,0.00029184535,0.0005002981,0.000417989,0.0004279552,0.00081473443,0.002685338,0.0038626804,0.015132889
0.19746354,0.9296613,1.0,0.04452896,0.00029361207,0.00036508215,0.00044796,0.000583367,0.0010243547,0.0035251242,0.012140946,0.044829715
0.476743,1.0,0.71175206,0.029828412,0.0025892819,0.0028026942,0.002899031,0.0048565096,0.0100284405,0.025617206,0.06372177,0.20529939
0.22683379,0.679442,1.0,0.06438271,0.027197732,0.05144693,0.065955855,0.08895939,0.06614159,0.105958834,0.10433953,0.11205197
0.37633598,1.0,0.1369197,0.008844211,0.009056123,0.02368806,0.03179435,0.029594352,0.019173902,0.033033717,0.034503255,0.0435458
0.5009449,1.0,0.10065076,0.0064689782,0.008623679,0.010429873,0.012684577,0.010366464,0.011650991,0.027019015,0.03693725,0.08179112
0.7054365,1.0,0.110448845,0.02144739,0.026868928,0.018054502,0.019802496,0.017245136,0.022995884,0.0747137,0.11955657,0.19735223
0.56581473,1.0,0.1696729,0.032299332,0.031059613,0.029754292,0.034457527,0.03233758,0.05127782,0.13336624,0.16415818,0.29185674
0.25752315,1.0,0.2764451,0.0062815743,0.002027419,0.0016966402,0.0024334264,0.0075891386,0.032397117,0.14042489,0.44351947,0.112288035
0.1752598,1.0,0.32908526,0.0031284757,0.00019041511,0.00018297031,0.00025167415,0.00083645264,0.0044948654,0.06649563,0.3273055,0.059835378
0.27903974,1.0,0.29354557,0.0025934128,0.00018647003,0.00017852533,0.0002569688,0.000794019,0.003844027,0.069892295,0.3362713,0.09218324
0.70955753,1.0,0.1729113,0.0032629115,0.0027198563,0.00400839,0.0066614994,0.01642139,0.06585546,0.2958297,0.70594525,0.34444377
0.39853185,1.0,0.24248147,0.009753297,0.008414172,0.014644009,0.02277334,0.029850591,0.09574558,0.39652765,0.9331062,0.24268505
0.34512845,1.0,0.27070352,0.022700975,0.023792427,0.026506593,0.035056915,0.06278142,0.20010036,0.68655175,0.8746371,0.21546301
0.05974312,0.11781287,0.046199754,0.00746062,0.0068045463,0.007325636,0.010599923,0.035882458,0.1604913,1.0,0.82934946,0.058533482
0.013507121,0.024362825,0.0094714565,0.0016704919,0.0015803328,0.0019668802,0.0038258415,0.018474286,0.13384111,1.0,0.61661124,0.024664672
0.009653103,0.01981183,0.006859681,0.0028221977,0.0035476338,0.004561724,0.008892032,0.034928776,0.2281398,1.0,0.4234655,0.013936196
0.02720723,0.03886777,0.012993427,0.009301904,0.011384672,0.0142966425,0.021341972,0.058036257,0.2825982,1.0,0.42177823,0.024568258
0.049484435,0.0488224,0.013759676,0.01352496,0.016215585,0.018633343,0.029498039,0.06341234,0.20760468,1.0,0.4694631,0.035824955
0.025402514,0.021481024,0.009592704,0.0091893,0.010683189,0.0090088295,0.2551903,1.0,0.3062814,0.31813005,0.16951038,0.016164072
0.004429776,0.004174323,0.0026917467,0.0022002505,0.002560985,0.0032092438,0.12103519,1.0,0.5054138,0.033795893,0.015140564,0.004141576
0.006816242,0.0071000154,0.004816687,0.0048676813,0.005656708,0.006371864,0.12839073,1.0,0.52392256,0.042424444,0.022114176,0.0060919463
0.19419435,0.1854901,0.09008151,0.08983213,0.10486644,0.095205255,0.2969278,1.0,0.52069986,0.31280246,0.2038172,0.14751194
0.94136965,0.6186567,0.2132963,0.286443,0.37720504,0.5052298,0.66566795,0.92886716,0.88937396,0.84055483,0.73576736,1.0
0.52813077,1.0,0.3275061,0.10929126,0.12432887,0.15141936,0.23492543,0.42256832,0.3791214,0.4188732,0.33600965,0.39715117
0.10184983,1.0,0.35054582,0.004082116,0.0010755348,0.00091059896,0.0018664354,0.0049829134,0.0068141776,0.006777632,0.006929048,0.010473062
0.14195433,1.0,0.28780943,0.002615982,0.00033272547,0.0003121028,0.0010635206,0.0069281845,0.025282266,0.020535007,0.0052036545,0.014970243
0.22801737,1.0,0.22201489,0.002259364,0.0007796031,0.0011725924,0.0032886013,0.030566856,0.18994397,0.179743,0.02462406,0.053585455
0.40458634,1.0,0.2377151,0.013296805,0.011979618,0.022147803,0.04433205,0.26758072,0.8336442,0.53339154,0.07318366,0.14555922
0.9319789,1.0,0.13582188,0.047855835,0.030436376,0.032575052,0.041821383,0.095807046,0.20832945,0.21849169,0.10373341,0.15097907
0.26944908,0.22461592,0.02105411,0.011319564,0.005292138,0.005104079,0.0056388536,0.009992591,0.06682398,0.27313328,1.0,0.27582276
0.06615706,0.030524788,0.0024620371,0.0016036375,0.0006300912,0.0005685593,0.00067280116,0.0015791558,0.012189366,0.122343,1.0,0.30002815
0.020165397,0.008302771,0.001744921,0.0008186408,0.00064350443,0.00092240766,0.0017669001,0.00453112,0.0163166,0.13695765,1.0,0.2727927
0.16238527,0.34195375,0.078382164,0.0053714616,0.004954292,0.009103813,0.01443304,0.026784414,0.08220076,0.3341179,1.0,0.23433952
0.25428057,1.0,0.3882613,0.0049683633,0.0005395178,0.0006039486,0.001128099,0.0025635888,0.0065076896,0.020796437,0.05568751,0.03888813
0.359443,1.0,0.40820286,0.005317462,0.0004135973,0.00040228572,0.002047163,0.0060061123,0.023221329,0.11695958,0.30354095,0.12054543
0.09645582,0.1743487,0.05971925,0.0010054448,0.00023419518,0.00030903588,0.0011565419,0.0037650983,0.019207794,0.2504583,1.0,0.15680538
0.029285338,0.052076615,0.019028118,0.0022887753,0.0018976122,0.0016001109,0.002145889,0.005204994,0.025824398,0.32051936,1.0,0.11223618
0.23136333,0.26345143,0.101085275,0.025864001,0.02329857,0.01852847,0.020121308,0.032096688,0.13450736,0.7615972,1.0,0.13274628
1.0,0.30288544,0.042562842,0.010330778,0.009680726,0.012896364,0.019291127,0.03628497,0.0975157,0.15239508,0.23288332,0.17052136
1.0,0.23809162,0.03936028,0.012073004,0.011119491,0.025014726,0.05981343,0.07130956,0.039586324,0.072199985,0.19799095,0.22329624
1.0,0.43258724,0.18044554,0.04821257,0.03455086,0.09590541,0.18207884,0.20761915,0.12187564,0.30129242,0.81913835,0.4419382
0.6951256,0.39108464,0.13136852,0.053175297,0.03363192,0.07290646,0.13803063,0.2947981,0.23566782,0.43703255,1.0,0.4637785
1.0,0.14737438,0.031180903,0.0133254165,0.0112311635,0.017652512,0.034303308,0.032438647,0.028843574,0.06595338,0.16823876,0.3150574
1.0,0.09617252,0.0054760533,0.0028351434,0.0029782287,0.003756084,0.0064156684,0.006932312,0.007507465,0.018343393,0.046668146,0.33166575
1.0,0.09212031,0.010059718,0.0072181416,0.007630232,0.007654911,0.014798461,0.06378279,0.15170966,0.14019534,0.22370607,0.613079
0.4268392,0.06475191,0.029657155,0.030840548,0.029713063,0.032711867,0.058329362,0.2470224,0.62345636,0.6769889,1.0,0.6112318
1.0,0.15672198,0.041661672,0.04070165,0.03898988,0.044730462,0.056653436,0.0943097,0.18685894,0.375666,0.6926734,0.65262765
1.0,0.14865275,0.008700737,0.0065455236,0.0047018924,0.0053931028,0.0053178286,0.009134488,0.017489687,0.03952181,0.08326605,0.2704403
1.0,0.17091252,0.014826092,0.0097567355,0.0058382354,0.0070561124,0.008027849,0.013766716,0.024193905,0.044479553,0.08948171,0.23854223
0.7572144,0.16165881,0.067595355,0.059573296,0.03856208,0.057154324,0.075247146,0.11803919,0.15346174,0.2242157,0.39083144,1.0
0.08421977,0.041310087,0.023955977,0.03595488,0.017232416,0.017013991,0.043764897,0.13376404,0.3766812,1.0,0.37622657,0.11730975
0.005726718,0.0033540288,0.001903251,0.0032440487,0.0021157793,0.0020050262,0.0047531626,0.022714626,0.13648152,1.0,0.6559849,0.016008917
0.0018839693,0.0024572455,0.0019809098,0.0008829817,0.0008043165,0.00091232354,0.0018564166,0.0092586465,0.08547382,1.0,0.8211921,0.019311497
0.054666795,0.754603,0.97708464,0.039671652,0.004043141,0.0054747346,0.011601972,0.040049467,0.21307129,1.0,0.7071358,0.02794943
0.07644586,0.87704,1.0,0.034842767,0.0009320487,0.001062787,0.0023842012,0.0067662946,0.017010273,0.0567575,0.04408207,0.014355556
0.18613832,1.0,0.8465298,0.029551705,0.0031279246,0.0028734969,0.008290402,0.028010579,0.14964797,0.49467367,0.4394959,0.09899179
0.039172936,0.033961702,0.020789305,0.0025387704,0.001348296,0.0011775267,0.004007209,0.019295696,0.23347668,0.8354364,1.0,0.074473254
0.08848776,0.046411566,0.017381977,0.0012731141,0.000655417,0.0006621101,0.0015134307,0.008074398,0.14098872,0.83532417,1.0,0.061524156
0.2670591,0.08346065,0.020997515,0.002353533,0.0027593484,0.0031788566,0.006839148,0.022602485,0.17583351,1.0,0.7811798,0.08435708
0.607715,0.18405636,0.052294936,0.01997427,0.019117592,0.019657526,0.03085216,0.08563577,0.40528053,1.0,0.8990178,0.29610294
0.14374578,0.113262706,0.06350871,0.03792133,0.039471112,0.053996388,0.159705,0.15720224,0.16842453,0.8816548,1.0,0.098626986
0.27288863,0.21664034,0.13301001,0.058641367,0.0847806,0.17591935,0.34289455,0.2392221,0.11298683,0.85167664,1.0,0.17135441
0.27677915,1.0,0.43914935,0.026951805,0.024391688,0.04875882,0.06110009,0.036848057,0.043002617,0.2795036,0.3841054,0.10555966
0.091913156,1.0,0.5963139,0.010781285,0.001798268,0.0029901934,0.0071756453,0.0062704487,0.0060535613,0.03628302,0.062097467,0.021064531
0.13853972,1.0,0.8465749,0.025577553,0.0008479636,0.0010314572,0.0018772552,0.00225767,0.0031726314,0.0117790885,0.023061909,0.030875916
0.2381137,0.9582204,1.0,0.035658587,0.0006313538,0.0007547273,0.0009682456,0.0014479321,0.0021017764,0.007450257,0.02197835,0.05665378
0.6020441,1.0,0.8007599,0.027516231,0.0021378903,0.0026787024,0.002636778,0.0033006917,0.005938755,0.032279126,0.10581079,0.21446697
0.40399924,1.0,0.6821576,0.034199543,0.01166593,0.015099319,0.012753915,0.014682228,0.032094322,0.07933146,0.1460077,0.20040628
0.18974,1.0,0.81593144,0.043989986,0.014993704,0.022404734,0.018553786,0.018509757,0.03193629,0.054055892,0.06119847,0.05678529
0.30875623,1.0,0.7950367,0.06334583,0.036903724,0.037479233,0.044997044,0.05269459,0.069773816,0.0960732,0.13065228,0.14587158
0.58865005,1.0,0.25843632,0.009663134,0.005863557,0.0062940507,0.009565639,0.014886927,0.021491474,0.024781626,0.033128183,0.15161978
0.16982599,1.0,0.33863834,0.00354412,0.00060062937,0.0005639658,0.00058601564,0.0009113414,0.0015566006,0.0017658451,0.00273938,0.020880004
0.2565489,1.0,0.3190633,0.0041443403,0.0008555934,0.00049235637,0.00034480618,0.00033058212,0.00061664754,0.00076642114,0.0030844016,0.048714664
1.0,0.7962516,0.16864063,0.013323073,0.004810042,0.0025361313,0.0017086181,0.0014102493,0.0020401631,0.002863721,0.014384766,0.2899847
1.0,0.86262244,0.21683876,0.016572848,0.006972689,0.0051774066,0.0041234326,0.008007778,0.014568307,0.022872053,0.022543091,0.3417997
0.57322675,1.0,0.28895962,0.019606858,0.015754635,0.011623233,0.009730336,0.017801668,0.02885447,0.047288656,0.030420678,0.1655521
0.6844045,1.0,0.3202665,0.0642434,0.047996793,0.045796167,0.048244864,0.12160658,0.19971383,0.3141116,0.15261842,0.26708904
0.021059545,0.024010364,0.01006746,0.0074173096,0.004033151,0.0041694967,0.005216503,0.028717773,0.14068533,1.0,0.404757,0.012245728
0.0019449556,0.0029748708,0.0017514738,0.0019664266,0.00069451163,0.00058489555,0.0009864201,0.007891125,0.09635589,1.0,0.4025478,0.004270629
0.00071355724,0.0013562177,0.0010150596,0.0018693202,0.0025566567,0.002118394,0.0044287536,0.023580726,0.16769426,1.0,0.3580444,0.0036267599
0.29183087,1.0,0.14833848,0.020543441,0.054990176,0.07453874,0.13348697,0.0836296,0.3012556,0.6733279,0.18162116,0.049858112
0.24824975,1.0,0.15043296,0.001694898,0.0058573973,0.007158254,0.012161413,0.003613381,0.009264605,0.026752057,0.011554631,0.021885037
0.3564077,1.0,0.13642718,0.0018988543,0.0030956073,0.0027039,0.005521997,0.013579687,0.06704127,0.23539974,0.05219827,0.05605005
0.0780486,0.110211045,0.012982058,0.0028577037,0.0034926431,0.0018836767,0.0045055863,0.01971795,0.23011915,1.0,0.18381341,0.032939065
0.029013488,0.029873557,0.0046956344,0.004780892,0.0071130237,0.0043484475,0.013775454,0.071541116,0.4625632,1.0,0.17141092,0.11094773
0.07903776,0.07573395,0.015585703,0.01223551,0.016385047,0.016866403,0.04469715,0.18025035,0.66737247,1.0,0.291481,0.42088196
0.12601137,0.1599508,0.048838925,0.04825211,0.027118804,0.028856812,0.032668263,0.08594358,0.4706976,1.0,0.2717533,0.21219783
0.1337004,0.15249382,0.075894505,0.06380037,0.03658973,0.028142244,0.031736173,0.07973401,0.35744917,1.0,0.25235194,0.2009946
0.11335557,0.14689264,0.08268927,0.05283254,0.03553484,0.03561711,0.05933658,0.13680936,0.52851164,1.0,0.82778317,0.45877782
0.05644879,0.061245196,0.029999517,0.021614311,0.017636452,0.02284898,0.05356917,0.18476859,0.33374634,0.54100424,1.0,0.46312553
0.06797837,0.08361186,0.0682988,0.048969686,0.039164644,0.05219221,0.11205778,0.37973472,0.47851893,0.92292506,1.0,0.4480447
0.16899046,0.19674899,0.111290306,0.10536883,0.1143208,0.07513698,0.07404116,0.11495993,0.2991036,1.0,0.79532945,0.320142
0.15221266,0.16342872,0.08796956,0.07370685,0.06884476,0.04487117,0.04113505,0.08198801,0.15608236,0.39129952,1.0,0.33544952
0.043517116,0.028276926,0.019646958,0.018627593,0.0149085,0.016325736,0.03930981,0.120615914,0.103412345,0.253814,1.0,0.2808513
1.0,0.18907486,0.009152467,0.008898284,0.009211996,0.010446653,0.053099167,0.2475944,0.17291722,0.27889723,0.5584726,0.5546437
1.0,0.7236861,0.04817581,0.0024363718,0.002847382,0.0032060784,0.007928174,0.032515936,0.029881965,0.04826849,0.07184394,0.20627655
0.6159321,1.0,0.08826298,0.0026899306,0.0019242148,0.0021752543,0.0028360297,0.0063850735,0.010037059,0.032212812,0.034809567,0.094249114
