ccqt_0,ccqt_1,ccqt_2,ccqt_3,ccqt_4,ccqt_5,ccqt_6,ccqt_7,ccqt_8,ccqt_9,ccqt_10,ccqt_11
1.0,0.40590024,0.8730318,0.5382226,0.4815863,0.50391334,0.27191636,0.6827013,0.6283651,0.5494129,0.27982718,0.57379866
0.6540549,0.34932944,0.50745744,0.29750362,0.4103887,0.56834996,0.44678375,0.45332128,0.4448506,0.26985046,0.34956846,1.0
0.14658098,0.10265644,0.11206485,0.06782244,0.06274819,0.07218734,0.07690233,0.11479413,0.10313986,0.39909452,1.0,0.6864723
0.17687462,0.14276743,0.13075902,0.098977774,0.08617656,0.09961225,0.10584979,0.111509115,0.13732342,0.3583155,1.0,0.7731088
0.6910364,0.5561386,0.51184916,0.4096619,0.35029215,0.37015814,0.5221376,1.0,0.9647325,0.36954027,0.24018663,0.57398784
1.0,0.806716,0.6662662,0.60841894,0.49157277,0.4631382,0.52838624,0.5886485,0.57334137,0.4848181,0.7915085,0.6685264
0.40233135,0.30558878,0.25761724,0.24736111,0.1602851,0.12637128,0.18637289,0.30666238,0.56251925,1.0,0.7771696,0.2819177
0.9964623,0.787794,0.63022435,0.76373976,0.6563638,0.6388497,0.6929967,1.0,0.8637469,0.29648682,0.26643336,0.4738263
1.0,0.6966559,0.5627154,0.5822901,0.21393627,0.30347908,0.20504422,0.5363352,0.5636133,0.3576787,0.29192975,0.43481594
1.0,0.5710142,0.5172911,0.64733297,0.33923146,0.690619,0.39313984,0.4620996,0.3409538,0.40852106,0.38848156,0.33425176
1.0,0.52514625,0.52372485,0.58308756,0.17787239,0.27725232,0.24177432,0.45539492,0.3336575,0.19608225,0.39042392,0.2637606
1.0,0.49208897,0.51085776,0.59677726,0.29005146,0.26229325,0.28422266,0.4633949,0.23069632,0.4636032,0.41512415,0.18909186
1.0,0.516067,0.5239694,0.6225626,0.41243872,0.3125613,0.27285022,0.39830783,0.38088214,0.46012682,0.3985888,0.109537244
1.0,0.6653578,0.5426318,0.633444,0.39969578,0.33846146,0.3810862,0.3803944,0.2962247,0.35832423,0.45296517,0.21280998
0.2414869,0.18560323,0.12829576,0.1601992,0.09298378,0.07712952,0.07737063,0.09773334,0.097902,0.103877805,0.12687282,1.0
1.0,0.8438005,0.47980487,0.68977576,0.37066436,0.3335867,0.2610057,0.30963665,0.4368659,0.36811316,0.33153725,0.45788178
1.0,0.86990947,0.3344217,0.66136,0.36777326,0.3114467,0.21691921,0.29880893,0.44206128,0.42486823,0.49304864,0.23189452
0.7065792,0.58938175,0.25289133,0.5223968,0.34824452,0.4923957,0.8822862,1.0,0.5047133,0.3031227,0.5386959,0.8015941
0.08657676,0.072248,0.025006527,0.056135915,0.034721963,0.031069532,0.02689282,0.031620376,0.041651968,0.14466779,0.93144685,1.0
0.1422446,0.12122591,0.053302363,0.07645343,0.0521993,0.04990886,0.05946403,0.05622053,0.0726545,0.4506027,1.0,0.6564291
0.80808574,0.88007677,0.4911569,0.42677295,0.2948419,0.3379014,0.38534513,0.30434576,0.21893854,0.5383411,1.0,0.8370226
0.7607513,1.0,0.7005176,0.4335037,0.42910185,0.45749977,0.49845415,0.35625395,0.31269798,0.53945506,0.32417777,0.21448663
0.279574,0.4362574,0.337365,0.19110768,0.31732202,0.46880627,0.45387346,0.87147844,1.0,0.5157187,0.31691033,0.25415
0.07768598,0.14086628,0.11814343,0.064704336,0.08593366,0.07110758,0.0848139,0.05931227,0.07708418,0.25881314,1.0,0.92785215
0.10104108,0.17406985,0.15664236,0.102620825,0.10918182,0.10013944,0.12321067,0.08273493,0.1294146,0.7153644,1.0,0.4848754
0.39895323,0.56481314,0.55237126,0.3999267,0.36657417,0.355947,0.3968706,0.24437982,0.3289054,0.6199879,1.0,0.7545345
0.25468266,0.32597274,0.32055137,0.20832916,0.19162643,0.19142768,0.20301117,0.13264091,0.1807471,0.30265033,0.5795037,1.0
0.54567415,0.6879857,0.67303747,0.48012403,0.44724536,0.44867364,0.71813333,1.0,0.83189476,0.5956551,0.5935266,0.5345886
0.7991041,1.0,0.99029624,0.69451004,0.6203974,0.5988383,0.5391568,0.5658955,0.7585985,0.6484448,0.5414518,0.5927521
0.86979914,0.98366094,1.0,0.70232,0.6315905,0.6205897,0.47363475,0.6227622,0.68194234,0.5412034,0.506044,0.49446955
0.88911587,0.9068213,1.0,0.67318076,0.60220873,0.6837702,0.5069078,0.9327873,0.5939331,0.37086797,0.44357643,0.4254854
0.595335,0.5621283,0.6842679,0.40657052,0.30556318,0.42129478,0.12942238,0.38102254,0.2966395,0.31217593,0.89203274,1.0
0.42305815,0.29467767,0.4530826,0.2706876,0.2858713,0.39451438,0.15831812,0.3143881,0.25977454,0.28700134,1.0,0.67586416
0.8402787,0.3841897,0.86471075,0.44354025,0.48235932,0.72964835,0.4039067,0.5425196,0.3587555,0.3051185,0.58171624,1.0
1.0,0.3913718,0.97578806,0.5615841,0.6184401,0.8670907,0.67086595,0.576363,0.49470308,0.643706,0.8578977,0.900582
0.30198133,0.13554922,0.2764326,0.20479794,0.1954205,0.24380714,0.23566328,0.18882297,0.104620904,0.15530206,0.2579528,1.0
1.0,0.5692677,0.8857256,0.75240314,0.6865247,0.69885594,0.8184721,0.6296958,0.23020843,0.39708397,0.43128407,0.6007886
1.0,0.734036,0.9279321,0.91775715,0.7861781,0.7059523,0.88025975,0.7101106,0.28897527,0.53222,0.55383563,0.49594274
0.44424972,0.39481166,0.42116532,0.3878741,0.2873064,0.31577542,0.36683527,0.31260914,0.2406541,0.7846193,1.0,0.449366
0.121597834,0.12614895,0.12376534,0.1105036,0.06430281,0.10493407,0.1529361,0.22820476,0.17389424,0.8521547,1.0,0.318423
0.10445802,0.123684034,0.09820283,0.09533841,0.0470891,0.06897181,0.07522659,0.07239292,0.10428038,0.46363515,1.0,0.5912859
0.3287058,0.46230343,0.30340847,0.3275919,0.10975544,0.24048579,0.40698028,1.0,0.8964088,0.2942459,0.69568616,0.42789832
0.14609383,0.2413809,0.10114896,0.13747208,0.052692387,0.07204445,0.07894894,0.071971744,0.17622957,0.21212584,1.0,0.89186454
0.5755644,1.0,0.30101737,0.6687987,0.3870356,0.30228704,0.34321702,0.45198494,0.4532488,0.62899655,0.80232096,0.50655437
0.044515904,0.06263091,0.023911946,0.044466294,0.02932935,0.014722277,0.019100778,0.049541857,0.017785357,0.5966805,1.0,0.7787683
0.05903483,0.07744782,0.04664582,0.06543743,0.04775733,0.028487816,0.03496393,0.04184439,0.056137234,0.4001886,1.0,0.67206156
0.16757104,0.22790259,0.21031731,0.24050967,0.18595116,0.15798678,0.2622388,0.74620724,0.84826255,0.67626196,1.0,0.740496
0.42049083,0.6919224,0.7433444,0.75420326,0.6121782,0.49694642,0.48353863,0.41071552,0.6675771,0.6799575,0.90062743,1.0
0.048405763,0.14270641,0.17926513,0.16795456,0.12011921,0.15117934,0.22419481,0.16051522,0.7729587,1.0,0.46553043,0.13862
0.15129256,0.399001,0.35498765,0.304014,0.20738673,0.2249216,0.30212852,0.19344683,0.16005732,0.35880178,1.0,0.8662619
0.36170936,0.70740813,0.74111426,0.6176362,0.3752287,0.55741405,0.55031437,0.475943,1.0,0.9743477,0.9700648,0.77087945
0.7128557,0.8442116,0.8628317,0.99312586,0.4911056,1.0,0.9800105,0.5524652,0.4809742,0.42706138,0.912372,0.9675549
0.8911453,0.8155623,0.7497397,0.9985286,0.50240207,1.0,0.9457307,0.5653576,0.4279321,0.62397546,0.5520033,0.42109063
0.3644813,0.23273993,0.1935667,0.32669428,0.20387743,0.35388514,0.32191792,0.17261589,0.13909559,0.6697953,1.0,0.5263636
0.82759905,0.48566037,0.3508397,0.5873733,0.43435276,0.596466,0.6652749,0.37891546,0.37558296,0.7163715,1.0,0.15272483
0.9787044,0.59694034,0.49929005,0.62324923,0.45882684,0.6308999,0.6991213,0.37609035,0.2821738,0.5236595,1.0,0.88260347
1.0,0.6942603,0.6988484,0.67923456,0.45418912,0.72026587,0.6950438,0.34377587,0.31956264,0.5405218,0.47632432,0.72187346
0.7342705,0.4620181,0.46980155,0.40639758,0.2778545,0.55942035,0.48582068,0.24550314,0.16384622,0.9147589,1.0,0.37816465
1.0,0.6324858,0.6910999,0.5509785,0.35620022,0.747312,0.57195383,0.33729428,0.6458551,0.33253288,0.7048636,0.52941716
0.81893104,0.5002667,0.656787,0.5116987,0.32702595,0.603959,0.49169627,0.21546105,0.3217111,0.6079073,1.0,0.6450291
0.090303235,0.050410114,0.08051486,0.06271057,0.049936175,0.06457373,0.04415202,0.043247595,0.081504926,0.55554473,1.0,0.5383289
0.15236218,0.07569812,0.15023683,0.1502953,0.13239683,0.1072467,0.07689388,0.046797864,0.0897239,0.40480694,1.0,0.71200985
0.24463494,0.0788351,0.24278034,0.224349,0.19663717,0.18775763,0.2464481,0.17796558,0.09726932,0.46139592,1.0,0.71760255
0.74186933,0.27681828,0.80539435,0.7564196,0.59166396,0.4317279,0.21972008,0.3665817,0.5410749,0.35125354,1.0,0.75857973
0.9161218,0.5233669,0.989225,1.0,0.70913965,0.5517218,0.26643053,0.35165623,0.65031713,0.40737543,0.7784901,0.68793565
0.061900754,0.04508484,0.05939816,0.057058014,0.040099602,0.034008905,0.018742694,0.030729616,0.024891427,0.47708565,1.0,0.62272316
0.31203306,0.21632531,0.24114989,0.24505493,0.1255622,0.13421626,0.09823984,0.13132688,0.17914991,0.5463982,1.0,0.5031344
1.0,0.70882994,0.6416225,0.63422376,0.31475386,0.5488312,0.8839777,0.65324664,0.31898957,0.7856154,0.36149725,0.90636796
1.0,0.68522,0.5443741,0.5764665,0.43933666,0.4064434,0.25977156,0.24736202,0.4398658,0.58198726,0.5482059,0.6733506
0.83824307,0.53131026,0.3942213,0.39972928,0.2789299,0.27536014,0.3452824,0.88005555,1.0,0.67713434,0.31930286,0.31288034
0.94952744,0.71689606,0.48733437,0.36914814,0.3314841,0.23752366,0.29931328,0.37132487,1.0,0.9546837,0.3715976,0.77976686
0.9151592,0.5042264,0.41787392,0.42504397,0.5238389,0.25819814,0.19410557,0.3981238,0.3746547,0.54490304,1.0,0.55691284
1.0,0.53405553,0.46066388,0.30286002,0.4467563,0.3052987,0.22591275,0.40320668,0.31125715,0.66523594,0.8270458,0.37221408
1.0,0.59718156,0.41452843,0.22618201,0.6302787,0.7484825,0.5263066,0.45157167,0.5345568,0.6722976,0.422032,0.509465
0.25213394,0.18733962,0.12474766,0.066359766,0.14078797,0.1034397,0.092273004,0.108090654,0.105976075,0.15070282,0.18411195,1.0
1.0,0.86935717,0.6077489,0.5060781,0.746322,0.6045697,0.4572996,0.667515,0.5131364,0.44764906,0.8044491,0.89987844
0.9005586,1.0,0.8403315,0.7243502,0.74558103,0.53308135,0.3522632,0.51739645,0.5800753,0.61570674,0.96779245,0.9996375
0.56839,0.82292646,0.77757406,0.7007197,1.0,0.56949466,0.24471429,0.38401058,0.40106434,0.20850697,0.2706425,0.32042387
0.060584906,0.10571986,0.099761374,0.092844024,0.085397385,0.053211026,0.06296422,0.08695993,0.09331857,0.06032509,0.44873443,1.0
0.2915363,0.69999117,0.6291797,0.55837756,0.51911974,0.23983648,0.41332284,0.49262175,0.47790974,0.44220698,0.7190399,1.0
0.3455859,1.0,0.78348154,0.74243504,0.7047773,0.35531813,0.5778652,0.7125498,0.5421233,0.30938786,0.4318709,0.48370972
0.40316778,0.8352702,0.61597914,0.7657134,1.0,0.85182756,0.835376,0.6707642,0.39443666,0.30777544,0.5837991,0.6759304
0.10334728,0.1704731,0.11079167,0.10735744,0.11060824,0.07458292,0.082403526,0.11938926,0.08727551,0.077921145,0.30574495,1.0
0.12605098,0.19419576,0.10928677,0.11540089,0.11088056,0.09050547,0.13369744,0.17361684,0.0998882,0.17248847,0.22803189,1.0
0.7161509,1.0,0.5376662,0.46817416,0.44761145,0.52444106,0.5440454,0.6396745,0.6316676,0.45817122,0.80252934,0.51077396
0.36991072,0.5263065,0.30034426,0.26176962,0.19830942,0.3085337,0.29286984,0.30501786,0.77813876,1.0,0.5880348,0.41140538
0.19918698,0.28635207,0.1919501,0.13093564,0.10181899,0.1700988,0.16644496,0.14387752,0.19955929,0.32029447,0.91126984,1.0
0.32502267,0.43922508,0.34792504,0.22726212,0.116263084,0.24355878,0.21078417,0.19667739,0.27424073,0.61131614,0.9979568,1.0
0.05808355,0.08814118,0.08915563,0.09595299,0.07013975,0.059960656,0.038499966,0.028283985,0.05898043,0.58034676,1.0,0.49277666
0.06273249,0.08337953,0.060455456,0.050549023,0.03689069,0.042470068,0.024553727,0.031893224,0.05016961,0.6801167,1.0,0.43312958
0.5740128,0.66891265,0.53885216,0.612178,0.46013245,0.3802082,0.29656905,0.34170496,0.26576978,0.9790531,1.0,0.42106578
0.27448082,0.3010483,0.1549448,0.18895997,0.23358253,0.15727326,0.081747636,0.1072262,0.11977324,0.2418304,0.5890025,1.0
0.71556455,0.93573374,0.6089711,0.6919262,0.9425693,0.87288815,0.8728662,1.0,0.6609536,0.8168366,0.6997824,0.747851
0.08139953,0.0833843,0.042762328,0.054625556,0.09537084,0.05709099,0.038138974,0.02966512,0.051822577,0.4543263,1.0,0.58682406
0.12285697,0.108883016,0.06910017,0.09067675,0.14848024,0.09998823,0.07149666,0.044278286,0.080966845,0.7738236,1.0,0.35462612
0.6723692,0.6020265,0.43560827,0.56419075,0.8268153,0.6040592,0.3866753,0.2691739,0.31022444,0.5790211,1.0,0.5567068
0.83558506,0.6536554,0.48517168,0.7880277,1.0,0.7398292,0.49293277,0.4064127,0.4190952,0.49596512,0.72191197,0.54814416
0.38213912,0.32524994,0.23596624,0.39907527,0.44257677,0.40686542,0.4749327,1.0,0.94634616,0.5359583,0.31340933,0.1833555
0.8075646,0.75936395,0.59751636,1.0,0.9608476,0.7833277,0.64123803,0.4892187,0.53904235,0.5191691,0.6236492,0.37184462
0.7747215,0.7782049,0.64335865,1.0,0.9330579,0.63034636,0.5403846,0.51801777,0.5393341,0.667152,0.67111826,0.44497713
0.8217801,0.7594974,0.69325536,0.9939107,1.0,0.54248327,0.44842106,0.5807085,0.538028,0.6025857,0.5026439,0.3935117
0.8890988,0.8385856,0.80434036,1.0,0.92860895,0.5706407,0.4953777,0.64870214,0.69800836,0.649078,0.4612358,0.6090834
0.8879014,0.87705904,0.858207,0.9090166,0.80608153,0.5622831,0.52935314,0.6257942,0.588739,0.56628454,0.5224487,1.0
0.93812025,1.0,0.9585921,0.9071712,0.74903625,0.70469457,0.6377577,0.54687244,0.50173193,0.44104132,0.28891388,0.43290636
0.831834,1.0,0.89939326,0.8233361,0.5391619,0.615593,0.80080044,0.9721933,0.7290117,0.34466892,0.31625122,0.26116192
0.7379318,1.0,0.9208614,0.77612764,0.43064538,0.6786577,0.68336123,0.31170076,0.30886927,0.22775039,0.24744096,0.24310642
0.67008704,0.98834264,1.0,0.7582721,0.28538492,0.77903986,0.75218415,0.39647248,0.28598273,0.24210674,0.29829648,0.26801252
0.09383446,0.15384075,0.15950444,0.12399736,0.047357734,0.1457325,0.14969712,0.14136212,0.17099357,0.970153,1.0,0.28119436
0.06333832,0.108590625,0.11015717,0.09386098,0.06242224,0.12265116,0.13232562,0.08992161,0.0811047,0.5085241,1.0,0.537178
0.20940502,0.39794356,0.3466082,0.4109364,0.41330475,0.62786883,0.9930794,1.0,0.56315565,0.6420097,0.44342166,0.21410325
0.263008,0.57031906,0.29451588,0.50688845,0.644397,0.81773734,0.64351636,0.6018078,0.60487753,0.9179166,1.0,0.5333655
0.42501873,0.7343942,0.29061067,0.598623,0.88056743,1.0,0.5806108,0.7882976,0.75895786,0.5010319,0.5476134,0.534575
0.06816752,0.09891671,0.05566371,0.076544605,0.100343816,0.14985237,0.13363492,0.29903343,0.7828579,1.0,0.47092524,0.13238801
0.06687752,0.09365128,0.068697155,0.060476117,0.08234393,0.09634961,0.030468404,0.06313778,0.075125955,0.49376002,1.0,0.5789245
0.19732633,0.2759149,0.23072018,0.16577679,0.23200735,0.19324815,0.15696491,0.5026312,0.87803686,1.0,0.822127,0.34762728
0.50789064,0.76924974,0.7367654,0.5180086,0.5614165,0.4360203,0.18179935,0.29691166,0.2561666,0.81172884,1.0,0.44374928
0.68656844,0.9706763,1.0,0.95374864,0.9214002,0.851336,0.76619136,0.5300756,0.4676549,0.5699724,0.6836385,0.37604922
0.59642535,0.6743699,0.8162039,0.72592515,0.5931506,0.30836225,0.2836978,0.28196263,0.2723337,0.6544646,1.0,0.98112637
0.6913093,0.8882949,1.0,0.92741656,0.70958817,0.37366062,0.4184402,0.45421478,0.4084608,0.38014367,0.33007783,0.2441961
0.77883065,0.90630955,1.0,0.97901493,0.71932584,0.39058068,0.37179443,0.3945733,0.49483335,0.4930959,0.354072,0.38055995
0.8254454,0.8618629,0.909012,1.0,0.7334695,0.41485068,0.30489033,0.23726,0.45676914,0.33592162,0.23631273,0.58903664
0.925129,0.8974725,0.8411721,1.0,0.7026369,0.4763311,0.3560618,0.2898589,0.49971074,0.5124164,0.46532255,0.6215765
1.0,0.8893415,0.7710278,0.9945819,0.7772474,0.5531973,0.43277964,0.4366947,0.6220725,0.57971424,0.541779,0.5179267
0.9717549,0.8469077,0.7760648,1.0,0.86591494,0.6227302,0.42422152,0.43481502,0.5484345,0.4600986,0.48074946,0.6329608
0.92727613,1.0,0.77140564,0.95276165,0.8174333,0.6795727,0.5192787,0.5809433,0.6383723,0.5207624,0.5474551,0.6648359
0.533743,0.564571,0.49204352,0.8839105,0.8606539,0.54512006,0.43670332,0.41283524,0.55199164,0.5951123,0.35099068,1.0
0.74791074,0.9723745,0.88539517,1.0,0.76040924,0.7076381,0.8603537,0.662779,0.75012386,0.47800958,0.44673702,0.9692469
0.5512264,0.70868605,0.6630328,0.5983189,0.47722283,0.38414755,0.490746,0.3877317,0.35552105,0.5336007,0.7578066,1.0
0.7551469,0.97761214,1.0,0.51972604,0.4568474,0.5020604,0.69184047,0.45888656,0.30032876,0.55381525,0.68031156,0.6780199
0.7580789,1.0,0.95325226,0.47458807,0.4140507,0.44283858,0.7566748,0.59690374,0.62781256,0.593949,0.4360527,0.74084747
0.053507574,0.07206767,0.07306164,0.037867896,0.03158209,0.024084419,0.053561043,0.078742996,0.27779117,0.99570084,1.0,0.31478354
0.065910526,0.100740656,0.09715218,0.04097602,0.03218384,0.04989802,0.04898613,0.052502993,0.057834852,0.34277987,1.0,0.8159379
0.24539629,0.4070466,0.35443294,0.17550223,0.18411332,0.3133178,0.67166066,0.3791955,0.47297376,0.4671998,1.0,0.61939716
0.29694372,0.59592617,0.58336705,0.30148688,0.25577345,0.34680545,0.40484822,0.2907821,0.3948715,0.9339809,1.0,0.56188834
0.34603488,0.79644084,0.85735565,0.4166774,0.38988912,0.5183568,0.5791063,0.71055335,1.0,0.95358,0.8416857,0.6530255
0.05510178,0.115038775,0.11931699,0.05384103,0.047776774,0.07579897,0.08943801,0.10602947,0.22990455,0.96882766,1.0,0.3084938
0.08888965,0.14945737,0.138463,0.06907629,0.06058555,0.084768936,0.09383327,0.0934014,0.14928374,0.45472822,1.0,0.6195067
0.4467929,0.6442711,0.5194304,0.31334633,0.38595825,0.48354766,0.76581174,0.79381406,0.8981339,0.99031895,1.0,0.7066226
0.5724647,0.77530795,0.6626203,0.37289423,0.46771252,0.38402256,0.44373107,0.6281886,0.595696,0.61769116,1.0,0.82516277
0.6876551,0.84203464,0.75085324,0.37463668,0.47272214,0.45157948,0.47348276,0.77242184,0.6399374,0.6273883,1.0,0.8068678
0.73172706,0.83944094,1.0,0.7063759,0.5851634,0.5602964,0.4216235,0.8830203,0.8816836,0.3855439,0.3705355,0.46691686
0.90217566,1.0,0.85023916,0.5046602,0.5879451,0.6536063,0.66536325,0.8343249,0.622928,0.38606283,0.5459185,0.5812996
0.8672417,1.0,0.8218011,0.5321258,0.58958375,0.6252892,0.6325757,0.7103027,0.58842283,0.41111562,0.51485837,0.4315468
0.89623964,1.0,0.7672279,0.5085131,0.5195672,0.5343135,0.5988658,0.5815568,0.44260868,0.32836434,0.3178761,0.41534483
0.8157686,0.88702905,0.6743586,0.4640057,0.4029877,0.4716808,0.48276058,0.4954727,0.5347722,0.7295285,1.0,0.7212226
0.97798634,1.0,0.8046871,0.49180835,0.34838834,0.4448124,0.36546427,0.43121374,0.33367255,0.2305601,0.39704055,0.459972
0.84934705,1.0,0.9116812,0.60492235,0.34348503,0.43424326,0.31440264,0.3680369,0.48699385,0.33794373,0.25304437,0.6317027
0.8215657,1.0,0.8692962,0.5204678,0.23907182,0.39390782,0.23248793,0.31551123,0.3255891,0.42985278,0.49249652,0.4407301
0.7568804,1.0,0.8895159,0.6309773,0.31091872,0.42728007,0.16714758,0.23921447,0.30412203,0.39495593,0.25568858,0.29693347
0.72625744,1.0,0.8281179,0.7374437,0.7759659,0.77161336,0.31727636,0.26134884,0.3325906,0.5215831,0.48020416,0.38194075
0.67342585,1.0,0.81425434,0.6570934,0.88702124,0.8229752,0.4370294,0.28151554,0.34285304,0.56081605,0.49783093,0.38730758
0.69923073,1.0,0.7461536,0.845618,0.91740793,0.86873347,0.53429097,0.3183961,0.36259475,0.49352673,0.46253982,0.5857648
0.036490373,0.056672156,0.036013626,0.039686274,0.048204035,0.042647384,0.028223578,0.038761854,0.1102787,0.40896899,1.0,0.63018423
0.061082825,0.11109788,0.09278426,0.08584715,0.10096008,0.0839078,0.07689191,0.058485795,0.05903305,0.5537442,1.0,0.53803235
0.39206114,0.69188374,0.68295765,0.7215837,0.8316017,0.80904,0.971139,0.909304,0.8453253,0.3660883,0.8575487,1.0
0.20912667,0.38436773,0.46248305,0.383432,0.38644248,0.25580856,0.39817807,0.4116312,0.5862584,0.66958565,1.0,0.6886044
0.24143125,0.73306507,0.90505546,0.86916226,0.57882863,0.31318772,0.52171016,0.79429877,0.87043136,0.9544726,0.96939814,1.0
0.019586394,0.03636224,0.05320674,0.057999272,0.036266483,0.025112728,0.034972005,0.057166576,0.15752262,0.82587594,1.0,0.36350152
0.027698336,0.04672867,0.07592262,0.08522929,0.054013852,0.037282255,0.052270375,0.058985997,0.062496517,0.668668,1.0,0.4316941
0.13092905,0.1825077,0.32139117,0.43913192,0.3547123,0.24237645,0.34864578,0.5560844,0.535481,0.85905296,1.0,0.52297175
0.16835639,0.25252217,0.31626663,0.38310483,0.28432757,0.16534173,0.20526007,0.23875481,0.27053994,0.89575934,1.0,0.47896057
0.3467621,0.595142,0.64990413,0.6850121,0.87385505,0.8124943,0.7888155,0.6477819,0.50687665,1.0,0.966987,0.93222797
0.35453326,0.51207674,0.49654174,0.36648092,0.3732124,0.2632985,0.27320564,0.2622066,0.23462184,0.72572124,1.0,0.647214
0.5754411,0.6937142,0.4423377,0.43986893,0.49004585,0.2987564,0.3563107,0.34339863,0.30669662,0.68878907,1.0,0.73530495
0.82639664,1.0,0.6690147,0.7237089,0.9243619,0.66796565,0.5814015,0.55410355,0.58235675,0.81865746,0.94524944,0.8291992
0.7974675,1.0,0.5944695,0.5225406,0.7205466,0.56242615,0.34662026,0.33115098,0.50218284,0.81886077,0.94885373,0.5552731
0.82550794,1.0,0.5596844,0.38059178,0.5671338,0.54484713,0.39838612,0.25991237,0.33840445,0.5087804,0.54700905,0.33418486
0.9351938,1.0,0.50683814,0.3278439,0.5206311,0.47138128,0.4225638,0.33874306,0.27091196,0.42342213,0.57346857,0.36947984
1.0,0.9673445,0.46977684,0.35135135,0.42070073,0.40011072,0.33097866,0.3134192,0.24627416,0.33893526,0.4043672,0.25787383
1.0,0.86992794,0.35797364,0.34210762,0.38403666,0.29239017,0.2851263,0.2479161,0.1469716,0.34256083,0.36129564,0.13662729
1.0,0.8083134,0.34619755,0.33021474,0.28907555,0.2395281,0.24360019,0.21914665,0.15507077,0.20316364,0.19135265,0.17344102
1.0,0.7992482,0.34150168,0.29053447,0.21564242,0.16487132,0.21148439,0.1712746,0.118410155,0.12487751,0.1253208,0.13732025
1.0,0.82410496,0.3649407,0.2627261,0.19527449,0.1363164,0.1971234,0.13607383,0.15625247,0.13892749,0.09710243,0.126514
1.0,0.86255616,0.41743183,0.23327543,0.1978244,0.119187094,0.13961835,0.11389236,0.20480444,0.17008124,0.109859414,0.11498311
1.0,0.90865827,0.50152713,0.20650966,0.22175916,0.14331262,0.15732218,0.11896792,0.1349465,0.17874686,0.14388207,0.19677365
1.0,0.97920805,0.5736089,0.16187978,0.25878492,0.23552518,0.1841962,0.12699507,0.1966275,0.20568618,0.1272732,0.21528518
0.9383758,1.0,0.6275875,0.14656651,0.31332338,0.2795606,0.16035603,0.11504237,0.22743374,0.17618786,0.11196918,0.17762075
0.8221859,1.0,0.6718625,0.19845863,0.33217138,0.3014685,0.14888664,0.09312245,0.18473434,0.20948704,0.13690552,0.21998522
0.69939184,1.0,0.6397054,0.27906185,0.39584064,0.3325376,0.17223291,0.113337584,0.18155536,0.27282605,0.12379196,0.23094748
0.5719007,1.0,0.7174187,0.3937615,0.38906547,0.37411922,0.16625613,0.1557304,0.21825737,0.23420024,0.15680283,0.21828583
0.5197329,1.0,0.69765764,0.47092482,0.4372639,0.42652622,0.25839126,0.18344866,0.18697116,0.259033,0.24775837,0.22618774
0.6297576,1.0,0.70650357,0.65828395,0.60559785,0.49595273,0.39070123,0.31154296,0.21739554,0.30755362,0.30808178,0.31785014
0.8270402,1.0,0.7310029,0.75696415,0.6285617,0.5086303,0.50743496,0.3877682,0.37849584,0.5315965,0.37457252,0.2146824
1.0,0.8967838,0.5478768,0.5834313,0.62304336,0.48150346,0.5613752,0.7397473,0.5448827,0.28111506,0.3761819,0.29145244
1.0,0.77273875,0.44573793,0.5572614,0.48639628,0.3549805,0.36172882,0.26953706,0.20182127,0.21999617,0.34082428,0.4442676
1.0,0.85738105,0.50643224,0.4596363,0.56463563,0.4344239,0.4209437,0.40444303,0.23878445,0.24560513,0.40787607,0.32823616
1.0,0.8880327,0.5843851,0.37709692,0.43974775,0.31952587,0.35542315,0.42519915,0.3137197,0.38644084,0.47277072,0.5112861
1.0,0.94505316,0.6297831,0.40319315,0.47010913,0.50491863,0.43143925,0.6549855,0.42333788,0.7055685,0.90932757,0.7173762
1.0,0.94349265,0.6830419,0.51801103,0.5711062,0.54652286,0.47628686,0.43882358,0.37080258,0.53413236,0.61313736,0.41871595
0.9980664,1.0,0.6889914,0.5597747,0.62517035,0.6807843,0.56995994,0.5966355,0.45343402,0.41748977,0.5276423,0.3798229
0.07781354,0.08255429,0.058320332,0.054051813,0.056566153,0.058050152,0.052395966,0.08633703,0.10133492,0.8735658,1.0,0.32652912
0.06560938,0.06825664,0.05447846,0.048895486,0.050788186,0.05284045,0.037277624,0.03490658,0.13336198,0.82700586,1.0,0.36534816
0.29307398,0.32072255,0.22073609,0.20212835,0.25757104,0.22077572,0.16579434,0.15240599,0.12388299,0.63221014,1.0,0.4451621
0.32879704,0.29511946,0.2428701,0.2411064,0.2891449,0.23415983,0.12748618,0.1294608,0.07110961,0.5814502,1.0,0.4493449
0.41056374,0.27739665,0.28202128,0.20816319,0.2562656,0.19829331,0.10798043,0.15230197,0.18479745,0.3881909,0.9085188,1.0
0.05749614,0.034849036,0.03818949,0.023118978,0.040118426,0.030453255,0.016936876,0.05401882,0.14925985,0.43847966,1.0,0.59876823
0.0668929,0.04156173,0.045519676,0.020678993,0.04785657,0.03414955,0.017965859,0.017679358,0.15011944,0.8377145,1.0,0.33968338
0.4070659,0.21645807,0.28266287,0.18080245,0.33564878,0.29584062,0.23949848,0.29404142,0.33495745,0.70193547,1.0,0.49661714
0.53386384,0.26709673,0.2681697,0.22537628,0.3151247,0.28398868,0.15742573,0.15547791,0.5369524,0.39928904,1.0,0.52528036
0.24365193,0.13643569,0.094242714,0.115692556,0.18002942,0.102261886,0.39356568,1.0,0.8581762,0.23827748,0.38752967,0.20960537
